filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711274439398,PuReST,36,36,-1,27,36,0.75,196.237,159.011,150.316,99.4657,0.828571,0.828571
00001.jpg,1711274439431,PuReST,36,36,-1,26,36,0.722222,196.169,159.16,150.353,98.0238,0.857143,0.857143
00002.jpg,1711274439464,PuReST,37,37,-1,27,37,0.72973,196.496,158.327,146.871,101.145,0.857143,0.857143
00003.jpg,1711274439497,PuReST,37,37,-1,29,37,0.783784,197.397,158.41,141.732,104.054,0.857143,0.857143
00004.jpg,1711274439530,PuReST,36,36,-1,28,36,0.777778,196.385,157.82,151.135,100.924,0.861111,0.861111
00005.jpg,1711274439563,PuReST,36,36,-1,28,36,0.777778,196.631,157.612,149.355,100.924,0.857143,0.857143
00006.jpg,1711274439596,PuReST,36,36,-1,28,36,0.777778,196.373,158.779,149.409,100.924,0.857143,0.857143
00007.jpg,1711274439629,PuReST,35,35,-1,27,35,0.771429,196.945,159.679,142.102,97.7952,0.914286,0.914286
00008.jpg,1711274439662,PuReST,35,35,-1,28,35,0.8,196.473,158.829,150.327,99.2658,0.888889,0.888889
00009.jpg,1711274439695,PuReST,36,36,-1,28,36,0.777778,196.832,158.832,149.844,100.924,0.861111,0.861111
00010.jpg,1711274439728,PuReST,35,35,-1,27,35,0.771429,195.508,158.989,159.814,97.7952,0.885714,0.885714
00011.jpg,1711274439761,PuReST,36,36,-1,28,36,0.777778,193.988,158.397,151.862,100.924,0.888889,0.888889
00012.jpg,1711274439794,PuReST,37,37,-1,30,37,0.810811,194.738,158.208,143.756,105.531,0.857143,0.857143
00013.jpg,1711274439827,PuReST,32,32,-1,31,32,0.96875,172.514,154.036,41.6325,98.9664,0.757576,0.969697
00014.jpg,1711274439860,PuReST,37,37,-1,33,37,0.891892,170.763,152.84,137.961,110.046,1,1
00015.jpg,1711274439893,PuReST,37,37,-1,34,37,0.918919,170.841,152.601,141.157,111.576,1,1
00016.jpg,1711274439926,PuReST,36,36,-1,31,36,0.861111,170.704,154.354,125.929,105.39,1,1
00017.jpg,1711274439959,PuReST,36,36,-1,33,36,0.916667,171.191,153.176,132.102,108.436,1,1
00018.jpg,1711274439992,PuReST,36,36,-1,33,36,0.916667,171.191,153.176,132.102,108.436,1,1
00019.jpg,1711274440025,PuReST,36,36,-1,33,36,0.916667,171.191,153.176,132.102,108.436,1,1
00020.jpg,1711274440058,PuReST,36,36,-1,32,36,0.888889,170.976,153.462,122.924,106.907,1,1
00021.jpg,1711274440091,PuReST,37,37,-1,35,37,0.945946,172.072,152.043,129.249,113.119,1,1
00022.jpg,1711274440124,PuReST,37,37,-1,35,37,0.945946,172.072,152.043,129.249,113.119,1,1
00023.jpg,1711274440157,PuReST,37,37,-1,35,37,0.945946,172.072,152.043,129.249,113.119,1,1
00024.jpg,1711274440190,PuReST,35,35,-1,33,35,0.942857,171.327,153.178,124.699,106.837,1,1
00025.jpg,1711274440223,PuReST,34,34,-1,32,34,0.941176,171.504,153.304,133.404,103.696,1,1
00026.jpg,1711274440256,PuReST,34,34,-1,32,34,0.941176,171.504,153.304,133.404,103.696,1,1
00027.jpg,1711274440289,PuReST,34,34,-1,31,34,0.911765,171.934,153.394,129.499,102.156,1,1
00028.jpg,1711274440322,PuReST,34,34,-1,31,34,0.911765,172.037,153.362,128.045,102.156,1,1
00029.jpg,1711274440355,PuReST,34,34,-1,31,34,0.911765,172.192,153.486,121.021,102.156,1,1
00030.jpg,1711274440388,PuReST,34,34,-1,31,34,0.911765,172.032,153.599,122.892,102.156,1,1
00031.jpg,1711274440421,PuReST,34,34,-1,31,34,0.911765,172.061,153.613,123.173,102.156,1,1
00032.jpg,1711274440454,PuReST,34,34,-1,31,34,0.911765,172.022,153.614,121.221,102.156,1,1
00033.jpg,1711274440487,PuReST,34,34,-1,31,34,0.911765,171.91,153.747,125.521,102.156,1,1
00034.jpg,1711274440520,PuReST,34,34,-1,31,34,0.911765,171.567,153.773,126.561,102.156,1,1
00035.jpg,1711274440553,PuReST,34,34,-1,31,34,0.911765,171.499,153.591,131.667,102.156,1,1
00036.jpg,1711274440586,PuReST,34,34,-1,31,34,0.911765,171.35,153.694,133.699,102.156,1,1
00037.jpg,1711274440619,PuReST,34,34,-1,31,34,0.911765,171.332,153.663,134.476,102.156,1,1
00038.jpg,1711274440652,PuReST,34,34,-1,32,34,0.941176,171.353,153.465,142.459,103.696,1,1
00039.jpg,1711274440685,PuReST,35,35,-1,32,35,0.914286,171.317,153.511,137.741,105.296,1,1
00040.jpg,1711274440718,PuReST,35,35,-1,32,35,0.914286,171.522,153.809,129.4,105.296,1,1
