Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,99,214.056,167.566,PuReST,0.970588
1,1,95,215.774,166.091,PuReST,0.972222
2,1,101,213.595,167.678,PuReST,0.909091
3,1,104,222.662,173.493,PuReST,0.771429
4,1,116,229.752,175.343,PuReST,0.805556
5,1,116,229.61,174.997,PuReST,0.777778
6,1,116,229.742,175.073,PuReST,0.777778
7,1,116,229.88,175.202,PuReST,0.777778
8,1,73,226.685,174.504,PuReST,0.914286
9,1,45,220.042,163.712,PuReST,0.914286
10,1,44,220.12,163.605,PuReST,0.941176
11,1,43,220.758,163.582,PuReST,0.944444
12,1,40,221.598,163.803,PuReST,0.944444
13,1,40,222.198,163.664,PuReST,0.944444
14,1,36,221.35,164.979,PuReST,1
15,1,38,222.117,163.926,PuReST,0.944444
16,1,38,222.96,163.16,PuReST,0.944444
17,1,36,221.331,164.296,PuReST,0.971429
18,1,36,222.533,163.153,PuReST,0.96875
19,1,35,222.397,162.968,PuReST,1
20,1,34,223.051,162.657,PuReST,1
21,1,35,222.174,162.116,PuReST,1
22,1,34,223.228,162.663,PuReST,0.971429
23,1,34,223.535,162.454,PuReST,0.972222
24,1,33,223.042,162.562,PuReST,1
25,1,33,223.466,162.768,PuReST,1
26,1,33,223.49,162.76,PuReST,1
27,1,33,223.461,162.697,PuReST,1
28,1,33,223.348,162.721,PuReST,0.972222
29,1,32,222.64,162.729,PuReST,1
30,1,30,222.072,162.906,PuReST,1
31,1,31,221.764,163.532,PuReST,1
32,1,31,221.77,163.495,PuReST,1
33,1,31,221.7,164.062,PuReST,1
34,1,30,221.242,164.383,PuReST,1
35,1,31,221.478,164.316,PuReST,1
36,1,30,221.441,164.045,PuReST,1
37,1,31,222.175,163.552,PuReST,1
38,1,30,221.929,163.598,PuReST,1
39,1,30,221.975,162.81,PuReST,1
40,1,30,221.35,161.873,PuReST,1
41,1,29,221.192,161.178,PuReST,1
42,1,28,220.99,160.696,PuReST,1
43,1,29,221.116,160.729,PuReST,1
44,1,28,220.869,160.125,PuReST,1
45,1,30,221.012,159.579,PuReST,1
46,1,29,220.849,159.672,PuReST,1
47,1,29,220.793,159.773,PuReST,1
48,1,29,220.768,159.894,PuReST,1
49,1,29,220.797,159.816,PuReST,1
50,1,29,220.797,159.816,PuReST,1
51,1,29,220.389,160.237,PuReST,1
52,1,28,220.022,161.372,PuReST,1
53,1,28,220.448,160.308,PuReST,1
54,1,29,220.621,160.288,PuReST,1
55,1,28,220.229,160.384,PuReST,1
56,1,29,220.639,160.366,PuReST,1
57,1,29,220.233,160.492,PuReST,1
58,1,28,220.116,160.433,PuReST,1
59,1,29,220.469,160.476,PuReST,1
60,1,28,220.131,160.606,PuReST,1
61,1,28,219.995,160.995,PuReST,1
62,1,28,220.131,160.995,PuReST,1
63,1,28,219.919,161.051,PuReST,1
64,1,28,219.919,161.051,PuReST,1
65,1,28,220.159,161.008,PuReST,1
66,1,29,219.758,161.184,PuReST,1
67,1,28,219.462,161.375,PuReST,1
68,1,27,219.12,162.323,PuReST,1
69,1,28,219.623,160.872,PuReST,1
70,1,28,219.477,161.048,PuReST,1
71,1,28,219.375,159.995,PuReST,1
72,1,28,219.513,159.812,PuReST,1
73,1,28,219.298,159.866,PuReST,1
74,1,28,219.519,159.882,PuReST,1
75,1,27,219.499,160.248,PuReST,1
76,1,28,219.747,158.409,PuReST,1
77,1,28,219.752,158.281,PuReST,1
78,1,28,219.633,159.216,PuReST,1
79,1,28,219.637,159.117,PuReST,1
80,1,28,219.668,159.106,PuReST,1
81,1,29,219.991,159.235,PuReST,1
82,1,29,220.151,159.185,PuReST,1
83,1,29,220.327,158.667,PuReST,1
84,1,30,220.472,158.838,PuReST,1
85,1,29,220.341,157.905,PuReST,1
86,1,29,220.355,158.165,PuReST,1
87,1,29,220.074,155.934,PuReST,1
88,1,31,220.449,155.609,PuReST,1
89,1,31,220.506,155.412,PuReST,1
90,1,32,220.338,154.702,PuReST,1
91,1,32,220.242,155.314,PuReST,1
92,1,31,212.463,156.07,PuReST,1
93,1,34,212.243,155.639,PuReST,1
94,1,32,211.175,155.625,PuReST,1
95,1,33,210.862,155.059,PuReST,1
96,1,31,210.463,156.818,PuReST,1
97,1,31,210.284,156.879,PuReST,1
98,1,30,210.433,156.564,PuReST,1
99,1,32,211.237,155.331,PuReST,1
100,1,31,211.054,154.955,PuReST,1
101,1,31,211.165,155.381,PuReST,1
102,1,31,210.074,153.653,PuReST,1
103,1,30,210.428,155.085,PuReST,1
104,1,30,210.118,155.214,PuReST,1
105,1,30,210.071,154.968,PuReST,1
106,1,30,210.478,155.74,PuReST,1
107,1,30,210.093,155.026,PuReST,1
108,1,30,210.952,155.31,PuReST,1
109,1,30,215.955,153.985,PuReST,1
110,1,29,216.743,154.257,PuReST,1
111,1,30,216.838,152.484,PuReST,1
112,1,30,218.373,152.407,PuReST,1
113,1,30,220.352,152.912,PuReST,1
114,1,30,220.496,152.373,PuReST,1
115,1,30,220.467,152.536,PuReST,1
116,1,30,220.244,153.806,PuReST,1
117,1,30,220.6,153.54,PuReST,1
118,1,31,220.901,154.145,PuReST,1
119,1,30,220.482,153.926,PuReST,1
