Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,43,185.209,163.935,PuReST,0.805556
1,1,41,185.238,166.39,PuReST,1
2,1,40,185.281,166.091,PuReST,1
3,1,39,185.263,166.344,PuReST,1
4,1,37,186.66,164.909,PuReST,1
5,1,37,186.101,168.912,PuReST,1
6,1,37,183.382,169.824,PuReST,1
7,1,36,183.797,165.549,PuReST,1
8,1,39,181.915,162.902,PuReST,1
9,1,33,182.186,164.822,PuReST,1
10,1,31,182.518,165.101,PuReST,1
11,1,32,182.141,164.273,PuReST,1
12,1,30,182.692,164.838,PuReST,1
13,1,28,182.784,164.487,PuReST,1
14,1,26,182.74,164.514,PuReST,1
15,1,26,183.063,164.511,PuReST,1
16,1,24,182.826,164.766,PuReST,1
17,1,24,183.174,164.584,PuReST,1
18,1,24,183.152,164.497,PuReST,1
19,1,23,183.551,164.128,PuReST,1
20,1,23,183.721,164.435,PuReST,1
21,1,22,183.972,164.342,PuReST,1
22,1,22,183.974,164.454,PuReST,1
23,1,22,183.919,164.619,PuReST,1
24,1,21,184.023,164.39,PuReST,1
25,1,22,183.99,164.291,PuReST,1
26,1,21,183.851,164.404,PuReST,1
27,1,20,183.994,164.422,PuReST,1
28,1,21,183.948,164.375,PuReST,1
29,1,20,184.135,164.32,PuReST,1
30,1,20,184.101,164.381,PuReST,1
31,1,20,184.101,164.381,PuReST,1
32,1,20,184.22,164.366,PuReST,1
33,1,20,184.155,164.25,PuReST,1
34,1,52,109.433,105.541,PuReST,0.0857143
35,1,129,84.5831,124.972,PuReST,0
36,1,102,159.486,169.723,PuReST,0.228571
37,1,36,283.37,152.823,PuReST,0
38,1,28,126.082,94.5474,PuReST,0.171429
39,1,13,87.8475,161.138,PuReST,0
40,1,13,87.8475,161.138,PuReST,0
41,1,13,87.8475,161.138,PuReST,0
42,1,37,282.741,153.363,PuReST,0
43,1,37,282.741,153.363,PuReST,0
44,1,37,282.741,153.363,PuReST,0
45,1,36,132.353,191.902,PuReST,0
46,1,33,132.062,204.917,PuReST,0.393939
47,1,25,127.566,224.079,PuReST,0
48,1,142,205.161,182.925,PuReST,0.5
49,1,120,196.046,174.459,PuReST,0.685714
50,1,120,195.941,174.136,PuReST,0.694444
51,1,120,196.214,174.636,PuReST,0.676471
52,1,118,195.236,177.097,PuReST,0.583333
53,1,50,251.71,168.695,PuReST,0.470588
54,1,37,265.566,218.767,PuReST,0
55,1,37,265.588,218.824,PuReST,0.0285714
56,1,87,154.34,177.591,PuReST,0.25
