Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,53,148.287,153.284,PuReST,1
1,1,54,152.128,157.255,PuReST,0.942857
2,1,54,152.186,157.139,PuReST,0.944444
3,1,65,251.082,135.793,PuReST,0.147059
4,1,42,173.281,199.786,PuReST,0.705882
5,1,42,173.281,199.786,PuReST,0.705882
6,1,77,155.688,188.479,PuReST,0.911765
7,1,77,155.56,188.587,PuReST,0.942857
8,1,23,143.118,233.341,PuReST,0.09375
9,1,23,104.182,192.058,PuReST,0
10,1,55,260.827,142.933,PuReST,0.114286
11,1,59,116.828,175.107,PuReST,0.527778
12,1,29,180.854,203.554,PuReST,0.606061
13,1,29,179.42,200.619,PuReST,0.588235
14,1,63,221.899,122.647,PuReST,0
15,1,31,179.539,201.476,PuReST,0.65625
16,1,49,167.855,190.051,PuReST,0.885714
17,1,50,169.592,189.673,PuReST,0.914286
18,1,47,263.632,171.176,PuReST,0.125
19,1,29,100.804,176.918,PuReST,0
20,1,45,141.947,175.107,PuReST,0.911765
21,1,48,121.781,167.904,PuReST,0.941176
22,1,51,118.891,171.126,PuReST,0.823529
23,1,47,109.554,171.12,PuReST,0.857143
24,1,48,109.928,172.184,PuReST,0.882353
25,1,49,109.974,172.866,PuReST,0.885714
26,1,48,109.96,172.807,PuReST,0.916667
27,1,53,109.392,174.679,PuReST,0.861111
28,1,27,126.282,171.239,PuReST,0.6875
29,1,124,99.1551,170.466,PuReST,0.5
30,1,43,234.622,135.841,PuReST,0.617647
31,1,28,240.728,142.829,PuReST,0.84375
32,1,34,240.535,144.965,PuReST,0.888889
33,1,87,178.037,171.677,PuReST,0.5
34,1,112,196.854,146.31,PuReST,0.794118
35,1,27,257.387,160.431,PuReST,0.205882
36,1,39,188.534,163.556,PuReST,0.823529
37,1,39,188.543,163.265,PuReST,0.828571
38,1,37,188.122,163.042,PuReST,0.852941
39,1,37,188.005,163.174,PuReST,0.818182
40,1,37,187.754,162.655,PuReST,0.852941
41,1,36,187.565,162.345,PuReST,0.848485
42,1,38,188.641,162.943,PuReST,0.857143
43,1,37,188.419,162.658,PuReST,0.857143
44,1,39,187.325,161.714,PuReST,0.885714
45,1,38,188.846,163.109,PuReST,0.787879
46,1,39,188.346,163.285,PuReST,0.828571
47,1,40,189.038,163.691,PuReST,0.771429
48,1,37,187.247,163.522,PuReST,0.823529
49,1,38,188.226,163.374,PuReST,0.823529
50,1,36,186.463,163.295,PuReST,0.828571
51,1,38,188.226,163.374,PuReST,0.823529
52,1,38,187.663,163.191,PuReST,0.823529
53,1,38,188.315,162.618,PuReST,0.885714
54,1,38,188.596,162.481,PuReST,0.882353
55,1,37,169.964,159.44,PuReST,0.878788
56,1,40,165.853,158.628,PuReST,1
57,1,38,165.777,159.66,PuReST,1
58,1,38,167.262,159.385,PuReST,1
59,1,37,166.064,158.824,PuReST,1
60,1,37,165.893,158.601,PuReST,1
61,1,37,165.893,158.601,PuReST,1
62,1,38,167.169,157.564,PuReST,1
63,1,38,167.301,157.563,PuReST,1
64,1,37,167.135,157.852,PuReST,1
65,1,37,166.994,157.716,PuReST,1
66,1,37,167.72,158.018,PuReST,1
67,1,37,167.4,158.129,PuReST,1
68,1,37,167.687,158.103,PuReST,1
69,1,37,166.238,158.536,PuReST,1
70,1,39,167.329,156.183,PuReST,1
71,1,37,166.764,156.655,PuReST,1
