filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711279140171,PuReST,36,36,-1,34,36,0.944444,214.539,108.402,22.9067,109.978,0.971429,0.971429
00001.jpg,1711279140204,PuReST,36,36,-1,34,36,0.944444,214.558,108.374,23.0061,109.978,0.971429,0.971429
00002.jpg,1711279140237,PuReST,36,36,-1,33,36,0.916667,216.096,105.036,37.1672,108.436,0.970588,0.970588
00003.jpg,1711279140270,PuReST,36,36,-1,32,36,0.888889,216.028,104.683,41.8066,106.907,0.971429,0.971429
00004.jpg,1711279140303,PuReST,37,37,-1,34,37,0.918919,216.283,107.394,25.3466,111.576,0.944444,0.944444
00005.jpg,1711279140336,PuReST,35,35,-1,31,35,0.885714,215.703,107.098,41.2813,103.768,1,1
00006.jpg,1711279140369,PuReST,36,36,-1,34,36,0.944444,216.069,108.558,23.9531,109.978,0.971429,0.971429
00007.jpg,1711279140402,PuReST,35,35,-1,33,35,0.942857,216.126,109.959,22.7877,106.837,0.970588,0.970588
00008.jpg,1711279140435,PuReST,36,36,-1,34,36,0.944444,215.346,113.615,23.6186,109.978,0.971429,0.971429
00009.jpg,1711279140468,PuReST,33,33,-1,29,33,0.878788,214.303,114.345,64.8387,97.4907,0.971429,0.971429
00010.jpg,1711279140501,PuReST,30,30,-1,21,30,0.7,214.191,123.384,67.1698,80.7355,0.742857,0.742857
00011.jpg,1711279140534,PuReST,36,36,-1,33,36,0.916667,215.78,129.608,12.8187,108.436,0.942857,0.942857
00012.jpg,1711279140567,PuReST,35,35,-1,34,35,0.971429,215.891,137.434,9.13962,108.391,1,1
00013.jpg,1711279140600,PuReST,35,35,-1,32,35,0.914286,215.127,136.463,48.5663,105.296,1,1
00014.jpg,1711279140633,PuReST,36,36,-1,34,36,0.944444,216.173,136.485,17.5381,109.978,0.971429,0.971429
00015.jpg,1711279140666,PuReST,39,39,-1,32,39,0.820513,214.341,137.212,29.7674,111.798,1,1
00016.jpg,1711279140699,PuReST,39,39,-1,32,39,0.820513,214.341,137.212,29.7674,111.798,1,1
00017.jpg,1711279140732,PuReST,37,37,-1,34,37,0.918919,215.027,137.265,175.623,111.576,1,1
00018.jpg,1711279140765,PuReST,37,37,-1,34,37,0.918919,215.027,137.265,175.623,111.576,1,1
00019.jpg,1711279140798,PuReST,33,33,-1,33,33,1,214.953,139.524,165.149,103.673,1,1
00020.jpg,1711279140831,PuReST,34,34,-1,32,34,0.941176,214.655,139.628,162.663,103.696,1,1
00021.jpg,1711279140864,PuReST,33,33,-1,32,33,0.969697,214.815,141.115,0.191193,102.108,1,1
00022.jpg,1711279140897,PuReST,33,33,-1,31,33,0.939394,215.517,142.266,39.4698,100.556,1,1
00023.jpg,1711279140930,PuReST,32,32,-1,32,32,1,215.608,142.94,86.3247,100.531,1,1
00024.jpg,1711279140963,PuReST,32,32,-1,31,32,0.96875,215.757,143.688,115.113,98.9664,1,1
00025.jpg,1711279140996,PuReST,32,32,-1,31,32,0.96875,215.813,143.719,87.5847,98.9664,1,1
00026.jpg,1711279141029,PuReST,32,32,-1,31,32,0.96875,215.616,146.002,26.1335,98.9664,1,1
00027.jpg,1711279141062,PuReST,32,32,-1,30,32,0.9375,215.839,148.319,39.03,97.4147,1,1
00028.jpg,1711279141095,PuReST,32,32,-1,30,32,0.9375,215.869,148.331,39.5524,97.4147,1,1
00029.jpg,1711279141128,PuReST,31,31,-1,30,31,0.967742,215.844,149.016,57.4348,95.825,1,1
00030.jpg,1711279141161,PuReST,31,31,-1,30,31,0.967742,215.518,149.787,21.2893,95.825,1,1
00031.jpg,1711279141194,PuReST,31,31,-1,30,31,0.967742,215.664,149.974,70.5593,95.825,1,1
00032.jpg,1711279141227,PuReST,30,30,-1,28,30,0.933333,214.794,150.991,100.172,91.1333,1,1
00033.jpg,1711279141260,PuReST,32,32,-1,29,32,0.90625,215.435,150.27,57.4972,95.8765,1,1
00034.jpg,1711279141293,PuReST,31,31,-1,30,31,0.967742,216.868,149.375,76.0137,95.825,1,1
00035.jpg,1711279141326,PuReST,31,31,-1,30,31,0.967742,216.868,149.375,76.0137,95.825,1,1
00036.jpg,1711279141359,PuReST,29,29,-1,29,29,1,218.943,145.582,73.8206,91.1062,1,1
00037.jpg,1711279141392,PuReST,30,30,-1,28,30,0.933333,219.225,144.359,97.7207,91.1333,1,1
00038.jpg,1711279141425,PuReST,30,30,-1,28,30,0.933333,219.326,144.358,92.8964,91.1333,1,1
00039.jpg,1711279141458,PuReST,28,28,-1,28,28,1,218.822,142.71,117.357,87.9646,1,1
00040.jpg,1711279141491,PuReST,29,29,-1,28,29,0.965517,219.48,142.132,93.7296,89.5423,1,1
00041.jpg,1711279141524,PuReST,29,29,-1,28,29,0.965517,219.43,141.905,95.2571,89.5423,1,1
00042.jpg,1711279141557,PuReST,29,29,-1,28,29,0.965517,219.573,141.8,95.0166,89.5423,1,1
00043.jpg,1711279141590,PuReST,29,29,-1,27,29,0.931034,219.481,143.734,88.7369,87.9927,1,1
00044.jpg,1711279141623,PuReST,29,29,-1,27,29,0.931034,219.481,143.734,88.7369,87.9927,1,1
00045.jpg,1711279141656,PuReST,28,28,-1,27,28,0.964286,218.681,146.9,75.8589,86.4009,1,1
00046.jpg,1711279141689,PuReST,27,27,-1,24,27,0.888889,217.297,150.518,114.371,80.1799,1,1
00047.jpg,1711279141722,PuReST,27,27,-1,24,27,0.888889,217.32,150.461,117.115,80.1799,1,1
