Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,95,140.807,165.522,PuReST,0.888889
1,1,100,143.951,164.821,PuReST,0.970588
2,1,71,126.526,162.528,PuReST,0.833333
3,1,99,144.032,163.992,PuReST,0.970588
4,1,95,142.402,161.94,PuReST,0.944444
5,1,98,140.932,162.745,PuReST,1
6,1,96,141.592,162.022,PuReST,0.916667
7,1,45,139.121,159.179,PuReST,0.764706
8,1,96,141.404,162.148,PuReST,0.941176
9,1,95,142.016,162.59,PuReST,0.972222
10,1,97,140.377,163.965,PuReST,0.972222
11,1,46,141.288,160.728,PuReST,0.833333
12,1,39,144.275,163.207,PuReST,1
13,1,37,143.445,163.119,PuReST,1
14,1,36,144.106,163.08,PuReST,1
15,1,37,141.663,162.637,PuReST,1
16,1,35,142.686,162.845,PuReST,1
17,1,34,143.286,161.375,PuReST,1
18,1,34,143.14,163.119,PuReST,1
19,1,31,143.183,163.625,PuReST,1
20,1,30,143.133,162.925,PuReST,1
21,1,31,142.29,163.592,PuReST,1
22,1,30,142.066,163.254,PuReST,1
23,1,32,140.987,163.307,PuReST,1
24,1,30,142.479,163.138,PuReST,1
25,1,30,142.216,162.995,PuReST,1
26,1,30,141.61,163.068,PuReST,1
27,1,29,143.406,160.535,PuReST,1
28,1,29,143.485,159.976,PuReST,1
29,1,30,145.434,150.497,PuReST,1
30,1,28,147.491,142.299,PuReST,1
31,1,27,147.421,142.784,PuReST,1
32,1,29,147.043,142.005,PuReST,1
33,1,27,147.195,142.796,PuReST,1
34,1,28,145.991,143.737,PuReST,1
35,1,28,146.221,144.584,PuReST,1
36,1,27,146.173,144.464,PuReST,1
37,1,27,145.487,144.379,PuReST,1
38,1,26,145.03,145.363,PuReST,1
39,1,27,144.29,144.288,PuReST,1
40,1,27,145.073,144.459,PuReST,1
41,1,25,143.536,145.312,PuReST,1
42,1,26,240.185,128.893,PuReST,0.515152
43,1,43,215.199,114.277,PuReST,0.277778
44,1,29,92.6108,163.492,PuReST,0.794118
45,1,95,88.8287,166.615,PuReST,0.583333
46,1,99,87.4074,167.855,PuReST,0.583333
47,1,102,86.529,170.437,PuReST,0.575758
48,1,68,102.096,157.625,PuReST,0.714286
49,1,32,83.7724,168.918,PuReST,0.735294
50,1,38,88.5202,171.765,PuReST,0.628571
51,1,26,135.359,216.846,PuReST,0.393939
52,1,26,135.359,216.846,PuReST,0.393939
53,1,32,99.1667,173.336,PuReST,1
54,1,32,99.1435,173.546,PuReST,1
55,1,29,125.976,175.903,PuReST,1
56,1,29,135.506,178.026,PuReST,1
57,1,29,135.466,178.84,PuReST,1
58,1,30,136.279,179.119,PuReST,1
59,1,30,136.336,179.253,PuReST,1
60,1,30,138.58,180.324,PuReST,1
61,1,29,139.945,181.518,PuReST,1
62,1,29,141.131,183.64,PuReST,1
63,1,29,140.871,183.749,PuReST,1
64,1,28,141.559,184.113,PuReST,1
65,1,28,142.04,184.954,PuReST,1
66,1,28,144.352,188.244,PuReST,1
67,1,28,144.226,187.798,PuReST,1
68,1,28,144.564,189.494,PuReST,1
69,1,28,144.058,187.808,PuReST,1
70,1,28,144.383,186.506,PuReST,1
71,1,28,144.14,186.875,PuReST,1
72,1,29,145.127,186.159,PuReST,1
73,1,29,144.593,185.994,PuReST,1
74,1,29,144.617,185.929,PuReST,1
75,1,30,144.689,184.391,PuReST,1
76,1,30,144.554,184.457,PuReST,1
77,1,30,145.527,182.602,PuReST,1
78,1,30,145.392,182.059,PuReST,1
79,1,32,145.84,181.439,PuReST,1
80,1,32,146.873,179.673,PuReST,1
81,1,32,146.99,179.418,PuReST,1
82,1,32,147.44,178.097,PuReST,1
83,1,33,147.524,174.995,PuReST,1
84,1,32,147.739,175.071,PuReST,1
85,1,32,147.602,172.375,PuReST,1
86,1,32,148.372,171.252,PuReST,1
87,1,32,148.399,171.438,PuReST,1
88,1,32,148.906,170.093,PuReST,1
89,1,33,149.488,169.627,PuReST,1
90,1,33,149.082,169.547,PuReST,1
91,1,33,149.106,168.071,PuReST,1
92,1,34,150.243,167.886,PuReST,1
93,1,33,150.057,167.817,PuReST,1
94,1,34,150.556,167.955,PuReST,1
95,1,33,150.017,167.675,PuReST,1
96,1,34,151.023,167.945,PuReST,1
97,1,33,150.957,167.465,PuReST,1
98,1,33,151.102,167.579,PuReST,1
99,1,33,150.578,167.353,PuReST,1
100,1,33,151.334,167.599,PuReST,1
101,1,33,151.171,167.322,PuReST,1
102,1,33,151.329,167.197,PuReST,1
103,1,32,151.122,167.436,PuReST,1
104,1,33,152.013,167.335,PuReST,1
105,1,33,151.196,167.285,PuReST,1
106,1,33,151.452,167.077,PuReST,1
107,1,33,151.565,167.154,PuReST,1
108,1,33,151.359,167.281,PuReST,1
109,1,33,151.338,167.018,PuReST,1
110,1,32,151.323,167.002,PuReST,1
111,1,34,152.254,167.285,PuReST,1
112,1,33,152.374,166.97,PuReST,1
113,1,33,151.881,166.711,PuReST,1
114,1,33,151.931,166.749,PuReST,1
115,1,33,151.919,166.743,PuReST,1
116,1,34,151.742,166.46,PuReST,1
117,1,34,152.548,166.727,PuReST,1
118,1,34,152.423,166.615,PuReST,1
119,1,36,152.079,166.836,PuReST,1
120,1,35,152.383,166.568,PuReST,1
121,1,36,152.591,166.811,PuReST,1
122,1,35,151.62,166.338,PuReST,1
123,1,36,152.179,166.717,PuReST,1
124,1,36,152.47,166.768,PuReST,1
125,1,36,152.47,166.768,PuReST,1
126,1,37,152.354,166.682,PuReST,1
127,1,36,152.815,166.337,PuReST,1
128,1,36,152.339,166.441,PuReST,1
129,1,39,152.174,168.455,PuReST,1
130,1,35,151.833,166.752,PuReST,1
131,1,36,152.885,166.784,PuReST,1
132,1,36,152.792,166.818,PuReST,1
133,1,36,152.792,166.818,PuReST,1
134,1,36,152.874,166.816,PuReST,1
135,1,36,152.764,166.746,PuReST,1
136,1,35,152.809,166.634,PuReST,1
137,1,35,154.172,166.476,PuReST,1
138,1,35,153.878,166.535,PuReST,1
139,1,35,154.41,166.697,PuReST,1
140,1,35,154.092,166.691,PuReST,1
141,1,35,153.998,167.513,PuReST,1
142,1,35,154.02,167.34,PuReST,1
143,1,35,154.105,167.679,PuReST,1
144,1,34,153.429,167.612,PuReST,1
145,1,35,153.575,168.246,PuReST,1
146,1,36,153.938,168.324,PuReST,1
147,1,35,152.617,168.745,PuReST,1
148,1,37,153.377,169.081,PuReST,1
149,1,35,153.019,168.766,PuReST,1
150,1,36,153.64,168.89,PuReST,1
151,1,37,153.991,169.231,PuReST,1
152,1,31,152.625,167.625,PuReST,1
153,1,36,153.705,169.444,PuReST,1
154,1,37,153.677,170.245,PuReST,1
155,1,42,152.129,172.894,PuReST,1
156,1,36,153.236,170.746,PuReST,1
157,1,37,153.881,171.792,PuReST,1
158,1,36,154.766,170.878,PuReST,1
159,1,38,154.15,171.786,PuReST,1
160,1,38,153.998,171.689,PuReST,1
161,1,38,153.236,171.767,PuReST,1
162,1,39,153.19,171.375,PuReST,1
163,1,40,152.844,172.205,PuReST,1
164,1,39,153.745,170.737,PuReST,1
165,1,38,153.598,170.068,PuReST,1
166,1,39,153.451,169.88,PuReST,1
167,1,39,152.567,169.427,PuReST,1
168,1,40,152.665,169.23,PuReST,1
169,1,38,152.411,169.09,PuReST,1
170,1,39,151.802,168.182,PuReST,1
171,1,34,146.12,172.861,PuReST,0.69697
172,1,95,151.637,167.488,PuReST,0.972222
173,1,94,151.76,167.389,PuReST,0.970588
