Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,75,166.137,152.898,PuReST,0.944444
1,1,89,173.642,146.226,PuReST,1
2,1,65,164.249,146.658,PuReST,0.971429
3,1,66,165.109,147.809,PuReST,0.972222
4,1,98,164.942,140.306,PuReST,1
5,1,67,164.912,150.109,PuReST,0.970588
6,1,87,171.781,137.951,PuReST,1
7,1,63,163.408,146.716,PuReST,0.970588
8,1,64,164.829,148.607,PuReST,0.941176
9,1,65,164.574,149.436,PuReST,0.971429
10,1,63,164.057,148.059,PuReST,1
11,1,65,164.779,149.975,PuReST,0.941176
12,1,64,164.901,149.14,PuReST,0.941176
13,1,64,164.655,148.56,PuReST,0.971429
14,1,64,164.973,148.743,PuReST,1
15,1,64,165.054,148.892,PuReST,0.971429
16,1,92,168.25,143.496,PuReST,1
17,1,63,164.587,147.386,PuReST,0.971429
18,1,64,164.865,148.633,PuReST,0.972222
19,1,64,164.723,148.556,PuReST,0.972222
20,1,63,164.763,147.911,PuReST,0.971429
21,1,65,165.73,149.603,PuReST,0.971429
22,1,65,165.014,149.265,PuReST,0.942857
23,1,63,168.009,143.715,PuReST,0.972222
24,1,64,170.146,146.011,PuReST,0.944444
25,1,63,168.976,142.29,PuReST,0.944444
26,1,64,169.148,144.343,PuReST,0.970588
27,1,63,169.347,143.619,PuReST,0.911765
28,1,63,169.738,145.335,PuReST,0.972222
29,1,65,170.025,147.952,PuReST,0.944444
30,1,64,173.829,145.792,PuReST,0.972222
31,1,64,174.945,147.4,PuReST,0.971429
32,1,64,174.845,147.423,PuReST,0.970588
33,1,64,175.079,147.772,PuReST,0.972222
34,1,64,175.442,146.325,PuReST,0.942857
35,1,64,175.432,146.312,PuReST,0.971429
36,1,64,176.071,145.795,PuReST,0.944444
37,1,64,176.027,145.903,PuReST,0.972222
38,1,65,180.661,147.747,PuReST,0.911765
39,1,65,184.93,146.19,PuReST,0.914286
40,1,64,186.149,144.543,PuReST,0.911765
41,1,65,186.225,144.507,PuReST,0.941176
42,1,64,186.462,144.054,PuReST,0.911765
43,1,65,186.475,145.189,PuReST,0.911765
44,1,64,187.014,144.558,PuReST,0.914286
45,1,65,186.829,144.715,PuReST,0.944444
46,1,65,186.821,144.758,PuReST,0.944444
47,1,66,197.202,147.975,PuReST,0.971429
48,1,67,199.428,152.407,PuReST,1
49,1,66,200.389,152.057,PuReST,1
50,1,66,199.795,153.222,PuReST,1
51,1,66,199.623,154.326,PuReST,1
52,1,66,201.141,155.116,PuReST,1
53,1,67,208.971,167.048,PuReST,1
54,1,66,209.587,165.895,PuReST,0.972222
55,1,67,209.766,171.057,PuReST,1
56,1,66,210.894,169.781,PuReST,1
57,1,67,210.699,170.344,PuReST,1
58,1,68,210.419,170.854,PuReST,1
59,1,67,211.03,170.035,PuReST,1
60,1,67,210.583,170.587,PuReST,1
61,1,68,209.06,171.904,PuReST,1
62,1,68,209.365,172.559,PuReST,1
