Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,97,192.08,150.024,PuReST,0.972222
1,1,98,195.847,152.576,PuReST,1
2,1,98,196.024,152.439,PuReST,1
3,1,99,210.36,164.637,PuReST,1
4,1,115,184.809,183.478,PuReST,0.694444
5,1,21,138.256,161.61,PuReST,0.212121
6,1,133,225.329,188.925,PuReST,0.742857
7,1,127,224.231,189.601,PuReST,0.875
8,1,136,223.051,188.894,PuReST,0.714286
9,1,114,221.408,193.229,PuReST,0.861111
10,1,109,219.086,190.942,PuReST,0.857143
11,1,44,214.2,181.912,PuReST,0.8
12,1,103,211.948,183.497,PuReST,0.944444
13,1,111,209.597,182.226,PuReST,0.916667
14,1,45,163.675,130.314,PuReST,0.117647
15,1,62,214.022,195.045,PuReST,0.861111
16,1,39,210.442,180.89,PuReST,0.727273
17,1,110,216.95,184.767,PuReST,0.916667
18,1,104,207.93,180.67,PuReST,1
19,1,105,208.023,180.648,PuReST,0.971429
20,1,44,191.493,176.644,PuReST,0.882353
21,1,43,174.747,173.468,PuReST,0.909091
22,1,44,174.666,173.632,PuReST,0.888889
23,1,45,165.234,176.174,PuReST,0.914286
24,1,44,164.85,175.524,PuReST,0.885714
25,1,44,165.333,175.476,PuReST,0.888889
26,1,42,164.773,175.959,PuReST,0.939394
27,1,43,164.871,175.485,PuReST,0.911765
28,1,41,164.844,175.599,PuReST,0.9375
29,1,43,165.111,174.68,PuReST,0.909091
30,1,40,164.799,175.548,PuReST,0.888889
31,1,37,188.743,163.321,PuReST,0.777778
32,1,48,215.124,150.979,PuReST,0.638889
33,1,38,234.303,155.342,PuReST,0.911765
34,1,39,234.284,155.448,PuReST,0.828571
35,1,38,234.028,155.215,PuReST,0.857143
36,1,38,233.638,154.689,PuReST,0.852941
37,1,38,233.513,154.471,PuReST,0.852941
38,1,38,233.526,155.069,PuReST,0.828571
39,1,37,233.521,154.565,PuReST,0.833333
40,1,38,233.585,154.932,PuReST,0.857143
41,1,38,233.618,154.981,PuReST,0.823529
42,1,37,233.223,154.243,PuReST,0.878788
43,1,37,232.908,155.295,PuReST,0.787879
44,1,37,233.112,155.863,PuReST,0.794118
45,1,37,233.551,154.942,PuReST,0.888889
46,1,37,233.167,155.184,PuReST,0.909091
47,1,37,233.224,155.167,PuReST,0.911765
48,1,37,233.234,155.191,PuReST,0.878788
49,1,37,233.159,155.401,PuReST,0.885714
50,1,36,230.28,156.816,PuReST,0.8
51,1,38,232.94,156.321,PuReST,0.794118
52,1,37,232.904,155.257,PuReST,0.833333
53,1,38,232.381,156.081,PuReST,0.8
54,1,38,232.528,155.955,PuReST,0.852941
55,1,36,215.803,157.67,PuReST,1
56,1,39,212.278,158.014,PuReST,1
57,1,37,211.726,157.954,PuReST,1
58,1,36,211.426,157.967,PuReST,1
59,1,37,211.506,157.847,PuReST,1
60,1,36,211.243,158.217,PuReST,1
61,1,36,211.054,158.178,PuReST,1
62,1,35,211.237,157.848,PuReST,1
63,1,36,211.904,157.976,PuReST,1
64,1,36,211.692,158.192,PuReST,1
65,1,37,212.067,158.239,PuReST,1
66,1,35,211.213,158.32,PuReST,1
67,1,36,211.753,157.935,PuReST,1
68,1,35,211.238,157.812,PuReST,1
69,1,36,211.781,157.315,PuReST,1
70,1,35,211.49,156.988,PuReST,1
71,1,46,213.38,162.308,PuReST,1
72,1,35,211.682,156.735,PuReST,1
73,1,36,212.58,156.675,PuReST,1
74,1,34,211.736,156.637,PuReST,1
75,1,35,212.056,156.977,PuReST,1
76,1,34,211.931,156.686,PuReST,1
77,1,35,212.62,156.854,PuReST,1
78,1,34,211.903,156.793,PuReST,1
79,1,32,211.387,157.926,PuReST,1
80,1,35,212.755,156.834,PuReST,1
81,1,34,212.419,157.051,PuReST,1
82,1,34,212.484,156.895,PuReST,1
83,1,34,211.566,156.757,PuReST,1
84,1,34,212.483,156.958,PuReST,1
85,1,35,210.957,157.061,PuReST,1
86,1,33,212.005,157.407,PuReST,1
87,1,34,213.095,156.977,PuReST,1
88,1,32,212.211,158.277,PuReST,1
89,1,33,212.634,156.92,PuReST,1
90,1,33,212.834,156.534,PuReST,1
91,1,32,213.234,156.428,PuReST,1
92,1,34,213.753,156.13,PuReST,1
93,1,34,213.685,156.246,PuReST,1
94,1,34,213.685,156.246,PuReST,1
95,1,34,213.685,156.246,PuReST,1
96,1,33,210.802,158.003,PuReST,1
97,1,31,198.635,162.481,PuReST,1
98,1,33,197.417,160.989,PuReST,1
99,1,33,197.232,160.97,PuReST,1
100,1,34,197.241,160.849,PuReST,1
101,1,32,197.464,161.305,PuReST,1
102,1,33,197.327,160.529,PuReST,1
103,1,33,197.231,160.884,PuReST,1
104,1,31,198.105,159.538,PuReST,1
105,1,33,198.074,161.17,PuReST,1
106,1,33,196.879,160.439,PuReST,1
107,1,33,198.296,161.665,PuReST,1
108,1,34,197.363,160.212,PuReST,1
109,1,32,198.104,161.678,PuReST,1
110,1,33,198.005,160.704,PuReST,1
111,1,35,196.469,160.197,PuReST,1
112,1,34,197.865,160.474,PuReST,1
113,1,34,196.467,160.311,PuReST,1
114,1,33,196.14,160.332,PuReST,1
115,1,34,196.601,160.126,PuReST,1
116,1,33,196.46,160.384,PuReST,1
117,1,34,199.238,160.137,PuReST,1
118,1,31,223.808,159.98,PuReST,0.676471
119,1,34,226.468,159.577,PuReST,0.828571
120,1,32,243.408,164.758,PuReST,0.818182
121,1,124,267.661,162.46,PuReST,0.411765
122,1,87,249.31,155.702,PuReST,0.916667
123,1,101,114.746,114.093,PuReST,0.222222
124,1,76,242.04,154.775,PuReST,0.857143
125,1,30,244.304,167.217,PuReST,0.794118
126,1,93,252.674,155.188,PuReST,0.916667
127,1,40,251.024,165.462,PuReST,0.857143
128,1,39,251.907,164.937,PuReST,0.914286
129,1,39,251.842,165.241,PuReST,0.885714
130,1,37,251.727,164.991,PuReST,0.882353
131,1,39,251.638,165.175,PuReST,0.882353
132,1,40,251.732,165.667,PuReST,0.885714
133,1,40,251.76,165.703,PuReST,0.914286
134,1,40,251.739,166.304,PuReST,0.885714
135,1,39,251.598,166.403,PuReST,0.909091
136,1,39,251.263,165.089,PuReST,0.882353
137,1,41,251.801,165.543,PuReST,0.914286
138,1,31,241.133,166.319,PuReST,0.69697
139,1,34,243.928,163.043,PuReST,0.69697
140,1,41,251.734,165.096,PuReST,0.914286
141,1,41,251.356,165.738,PuReST,0.914286
142,1,42,251.105,164.873,PuReST,0.882353
143,1,42,251.113,165.256,PuReST,0.914286
144,1,42,250.892,165.893,PuReST,0.885714
145,1,43,250.333,165.235,PuReST,0.916667
146,1,42,249.849,166.113,PuReST,0.914286
147,1,42,249.576,166.327,PuReST,0.911765
148,1,42,249.686,165.633,PuReST,0.914286
149,1,42,249.79,166.321,PuReST,0.911765
150,1,42,249.45,165.415,PuReST,0.888889
151,1,49,245.822,164.237,PuReST,0.941176
152,1,44,249.026,164.738,PuReST,0.914286
153,1,39,220.357,162.171,PuReST,0.8
154,1,97,200.991,162.156,PuReST,0.972222
155,1,97,201.404,163.167,PuReST,1
156,1,102,193.662,156.748,PuReST,1
157,1,100,194.571,163.645,PuReST,1
158,1,100,194.456,163.421,PuReST,1
159,1,99,194.115,162.096,PuReST,1
160,1,98,193.841,162.316,PuReST,1
161,1,107,197.394,169.406,PuReST,0.705882
162,1,101,193.789,162.937,PuReST,1
163,1,100,194.217,162.368,PuReST,1
164,1,100,193.526,160.769,PuReST,1
165,1,100,194.618,163.926,PuReST,1
166,1,100,193.762,162.191,PuReST,1
167,1,99,194.007,162.57,PuReST,1
168,1,99,193.712,162.01,PuReST,1
169,1,99,193.93,162.257,PuReST,1
170,1,99,194.736,162.878,PuReST,1
171,1,98,194.137,160.663,PuReST,1
172,1,100,196.368,161.024,PuReST,1
173,1,98,194.798,161.219,PuReST,1
174,1,40,197.333,162.492,PuReST,1
175,1,38,198.489,164.568,PuReST,1
176,1,40,197.311,162.713,PuReST,1
177,1,41,197.069,162.589,PuReST,1
178,1,40,197.105,162.605,PuReST,1
179,1,39,197.662,162.565,PuReST,1
180,1,41,197.3,162.356,PuReST,1
181,1,44,195.983,162.691,PuReST,0.857143
182,1,40,197.883,161.924,PuReST,1
183,1,38,198.005,162.002,PuReST,1
184,1,40,197.436,162.167,PuReST,1
185,1,39,197.796,162.462,PuReST,1
186,1,39,197.403,162.354,PuReST,1
187,1,39,197.738,162.375,PuReST,1
188,1,40,197.377,162.638,PuReST,1
189,1,41,197.311,162.754,PuReST,1
190,1,39,197.609,162.542,PuReST,1
191,1,39,197.645,162.519,PuReST,1
192,1,39,198.073,162.424,PuReST,1
193,1,39,197.79,162.737,PuReST,1
194,1,38,198.349,162.842,PuReST,1
195,1,41,197.555,163.019,PuReST,1
196,1,41,198.305,162.648,PuReST,1
197,1,41,198.028,162.722,PuReST,1
198,1,43,198.182,162.636,PuReST,1
199,1,42,197.601,162.887,PuReST,0.970588
200,1,40,199.053,162.687,PuReST,1
201,1,41,199.299,162.366,PuReST,1
202,1,41,199.183,162.616,PuReST,1
203,1,42,198.946,162.599,PuReST,1
204,1,40,198.728,162.785,PuReST,1
205,1,41,198.598,162.731,PuReST,1
206,1,40,198.826,162.794,PuReST,1
207,1,40,198.56,162.605,PuReST,1
208,1,40,198.779,162.833,PuReST,1
209,1,39,198.993,162.561,PuReST,1
210,1,39,198.112,162.688,PuReST,1
211,1,38,198.449,162.33,PuReST,1
212,1,39,197.629,162.426,PuReST,1
213,1,36,199.418,163.325,PuReST,1
214,1,35,200.65,163.348,PuReST,1
215,1,33,200.555,163.459,PuReST,1
216,1,36,200.703,160.826,PuReST,1
217,1,35,199.982,160.794,PuReST,1
218,1,34,200.668,162.001,PuReST,1
219,1,35,200.378,160.342,PuReST,1
220,1,35,198.862,161.181,PuReST,1
221,1,34,199.69,159.529,PuReST,1
222,1,35,200.725,159.711,PuReST,1
223,1,33,199.547,160.343,PuReST,1
224,1,30,200.284,159.871,PuReST,1
225,1,34,200.473,159.858,PuReST,1
226,1,31,199.875,160.918,PuReST,1
227,1,31,200.135,160.856,PuReST,1
228,1,30,200.07,160.826,PuReST,1
229,1,30,199.886,160.465,PuReST,1
230,1,30,200.111,160.696,PuReST,1
231,1,31,199.31,161.146,PuReST,1
232,1,29,200.431,160.666,PuReST,1
233,1,29,200.831,160.723,PuReST,1
234,1,29,200.782,160.723,PuReST,1
235,1,29,200.841,160.776,PuReST,1
236,1,29,200.836,160.724,PuReST,1
237,1,29,200.861,160.992,PuReST,1
238,1,29,200.842,160.925,PuReST,1
239,1,29,200.71,160.746,PuReST,1
240,1,29,200.735,160.832,PuReST,1
241,1,28,200.844,160.133,PuReST,1
242,1,28,200.928,159.103,PuReST,1
243,1,29,200.482,160.197,PuReST,1
244,1,31,199.983,159.972,PuReST,1
245,1,29,201.182,159.822,PuReST,1
246,1,29,200.885,159.57,PuReST,1
247,1,28,200.922,159.631,PuReST,1
248,1,29,200.729,159.549,PuReST,1
249,1,28,200.864,159.328,PuReST,1
250,1,28,200.555,159.376,PuReST,1
251,1,28,200.557,159.33,PuReST,1
252,1,29,200.86,159.406,PuReST,1
253,1,27,201.45,158.177,PuReST,1
254,1,29,201.116,158.743,PuReST,1
255,1,29,200.892,157.856,PuReST,1
256,1,29,200.681,157.977,PuReST,1
257,1,29,200.681,157.977,PuReST,1
258,1,29,200.832,158.552,PuReST,1
259,1,29,200.788,158.583,PuReST,1
260,1,28,201.163,158.362,PuReST,1
261,1,31,200.973,158.883,PuReST,1
262,1,30,201.242,157.79,PuReST,1
263,1,28,201.681,158.507,PuReST,1
264,1,29,201.496,158.538,PuReST,1
265,1,26,202.497,157.584,PuReST,1
266,1,28,201.247,158.539,PuReST,1
267,1,28,201.38,158.69,PuReST,1
268,1,28,201.082,158.447,PuReST,1
269,1,29,201.164,158.623,PuReST,1
270,1,29,201.151,157.814,PuReST,1
271,1,32,201.652,156.565,PuReST,1
272,1,28,200.868,158.023,PuReST,1
273,1,28,200.72,158.195,PuReST,1
274,1,28,200.845,158.482,PuReST,1
275,1,29,200.819,158.674,PuReST,1
276,1,29,200.907,158.668,PuReST,1
277,1,30,200.766,158.786,PuReST,1
278,1,29,200.17,159.186,PuReST,1
279,1,30,200.523,158.997,PuReST,1
280,1,29,201.362,158.957,PuReST,1
281,1,31,200.497,158.948,PuReST,1
282,1,29,201.491,158.848,PuReST,1
283,1,32,200.903,158.915,PuReST,1
284,1,35,199.856,159.172,PuReST,1
285,1,31,201.762,158.251,PuReST,1
286,1,31,201.775,158.343,PuReST,1
287,1,31,201.775,158.343,PuReST,1
288,1,30,201.671,158.441,PuReST,1
289,1,32,201.318,157.275,PuReST,1
290,1,30,201.024,157.855,PuReST,1
291,1,30,200.836,157.952,PuReST,1
292,1,30,200.825,157.83,PuReST,1
293,1,30,200.687,157.859,PuReST,1
294,1,29,200.722,157.667,PuReST,1
295,1,30,200.653,157.661,PuReST,1
296,1,31,200.572,157.363,PuReST,1
297,1,31,200.776,157.685,PuReST,1
298,1,30,200.982,157.955,PuReST,1
299,1,31,200.604,156.976,PuReST,1
300,1,33,199.556,158.197,PuReST,1
301,1,30,200.831,157.476,PuReST,1
