Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,52,220.656,154.304,PuReST,0.828571
1,1,51,218.996,154.26,PuReST,0.941176
2,1,52,220.364,153.163,PuReST,0.888889
3,1,50,216.461,153.051,PuReST,0.96875
4,1,52,220.154,153.008,PuReST,0.916667
5,1,52,220.347,153.805,PuReST,0.916667
6,1,52,220.292,153.047,PuReST,0.888889
7,1,52,219.68,152.504,PuReST,0.911765
8,1,51,218.526,154.173,PuReST,0.942857
9,1,50,218.178,154.376,PuReST,0.916667
10,1,50,218.182,154.087,PuReST,0.916667
11,1,50,218.182,154.087,PuReST,0.916667
12,1,50,216.161,153.591,PuReST,0.96875
13,1,50,218.016,154.878,PuReST,0.941176
14,1,51,218.445,155.267,PuReST,0.942857
15,1,52,219.84,155.234,PuReST,0.914286
16,1,50,218.758,154.788,PuReST,0.941176
17,1,52,219.924,153.783,PuReST,0.944444
18,1,51,218.987,155.638,PuReST,0.942857
19,1,53,220.1,153.786,PuReST,0.916667
20,1,49,216.511,154.622,PuReST,0.944444
21,1,50,219.002,155.377,PuReST,0.914286
22,1,50,218.963,155.402,PuReST,0.942857
23,1,51,219.566,155.704,PuReST,0.941176
24,1,50,219.644,155.687,PuReST,0.941176
25,1,51,219.308,156.196,PuReST,0.942857
26,1,51,218.894,156.507,PuReST,0.911765
27,1,51,218.899,156.423,PuReST,0.941176
28,1,52,220.474,155.221,PuReST,0.914286
29,1,50,219.51,156.16,PuReST,0.888889
30,1,50,219.057,156.219,PuReST,0.911765
31,1,51,218.699,156.27,PuReST,0.941176
32,1,51,219.126,156.182,PuReST,0.911765
33,1,50,219.007,155.339,PuReST,0.941176
34,1,51,219.064,155.689,PuReST,0.914286
35,1,50,220.045,154.463,PuReST,0.916667
36,1,51,220.458,154.279,PuReST,0.914286
37,1,49,217.178,154.346,PuReST,0.942857
38,1,51,219.338,155.123,PuReST,0.916667
39,1,51,219.574,155.305,PuReST,0.942857
40,1,51,219.091,155.197,PuReST,0.914286
41,1,51,219.269,155.213,PuReST,0.916667
42,1,51,218.728,155.353,PuReST,0.914286
43,1,52,218.245,155.092,PuReST,0.942857
44,1,51,217.975,155.472,PuReST,0.911765
45,1,50,219.256,155.818,PuReST,0.942857
46,1,51,219.608,155.523,PuReST,0.941176
47,1,49,217.352,154.873,PuReST,0.969697
48,1,49,217.847,155.111,PuReST,0.944444
49,1,50,219.405,155.144,PuReST,0.941176
50,1,53,219.147,156.176,PuReST,0.916667
51,1,51,219.749,154.491,PuReST,0.916667
52,1,50,217.528,154.408,PuReST,1
53,1,50,218.307,156.609,PuReST,0.916667
54,1,50,219.865,154.311,PuReST,0.914286
55,1,51,221.53,153.357,PuReST,0.888889
56,1,51,221.61,153.413,PuReST,0.916667
57,1,49,219.427,157.137,PuReST,0.942857
58,1,49,218.148,153.415,PuReST,0.970588
59,1,50,219.248,155.976,PuReST,0.942857
60,1,51,221.413,154.333,PuReST,0.888889
61,1,52,221.153,154.473,PuReST,0.944444
62,1,50,220.812,154.092,PuReST,0.914286
63,1,51,221.445,152.912,PuReST,0.941176
64,1,50,221.821,153.102,PuReST,0.914286
65,1,51,222.184,153.299,PuReST,0.888889
66,1,50,221.107,154.319,PuReST,0.911765
67,1,51,222.58,153.714,PuReST,0.916667
68,1,51,222.472,157.655,PuReST,0.914286
69,1,51,222.285,157.557,PuReST,0.916667
70,1,52,222.997,156.113,PuReST,0.914286
71,1,51,221.527,157.292,PuReST,0.942857
72,1,49,220.864,155.842,PuReST,0.9375
73,1,50,222.426,156.556,PuReST,0.916667
74,1,50,221.758,156.517,PuReST,0.942857
75,1,48,220.399,155.369,PuReST,0.944444
76,1,50,221.741,156.455,PuReST,0.942857
77,1,49,220.051,156.573,PuReST,0.971429
78,1,49,220.2,156.235,PuReST,0.942857
79,1,49,219.649,156.529,PuReST,0.941176
80,1,49,219.739,156.485,PuReST,0.888889
81,1,48,219.71,158.787,PuReST,0.970588
82,1,51,220.784,157.948,PuReST,0.911765
83,1,50,219.957,157.737,PuReST,0.942857
84,1,49,219.584,157.824,PuReST,0.916667
85,1,51,221.511,157.162,PuReST,0.916667
86,1,51,220.382,157.281,PuReST,0.857143
87,1,49,219.867,156.868,PuReST,0.914286
88,1,50,220.506,157.002,PuReST,0.942857
89,1,51,222.244,156.62,PuReST,0.916667
90,1,50,221.006,157.883,PuReST,0.885714
91,1,50,220.638,157.489,PuReST,0.942857
92,1,50,220.834,157.645,PuReST,0.942857
93,1,50,220.546,157.791,PuReST,0.885714
94,1,50,219.568,161.991,PuReST,0.941176
95,1,50,219.153,162.073,PuReST,0.914286
96,1,56,221.961,173.552,PuReST,0.971429
97,1,51,223.118,173.461,PuReST,0.941176
98,1,54,223.671,174.959,PuReST,0.970588
99,1,57,223.549,175.543,PuReST,0.939394
100,1,52,223.845,173.048,PuReST,0.944444
101,1,53,223.529,173.64,PuReST,0.969697
102,1,50,222.019,172.124,PuReST,0.944444
103,1,50,222.06,171.849,PuReST,0.944444
104,1,59,223.275,176.379,PuReST,0.942857
105,1,53,224.132,173.153,PuReST,0.944444
106,1,51,221.558,172.135,PuReST,0.885714
107,1,56,224.372,174.673,PuReST,0.942857
108,1,49,225.208,170.913,PuReST,0.944444
109,1,53,225.851,172.899,PuReST,0.942857
110,1,54,225.363,173.29,PuReST,0.916667
111,1,51,226.033,171.8,PuReST,0.9375
112,1,51,226.404,171.674,PuReST,0.944444
113,1,51,226.295,171.517,PuReST,0.971429
114,1,51,226.295,171.517,PuReST,0.971429
115,1,53,226.607,172.124,PuReST,0.944444
116,1,51,226.482,170.857,PuReST,0.909091
117,1,65,223.859,174.993,PuReST,0.944444
118,1,50,226.04,170.278,PuReST,0.944444
119,1,49,225.744,170.065,PuReST,0.944444
120,1,51,227.839,170.598,PuReST,0.972222
121,1,54,226.827,171.98,PuReST,0.942857
122,1,51,227.105,170.799,PuReST,1
