Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,52,208.742,175.819,PuReST,0.694444
1,1,52,210.51,175.595,PuReST,1
2,1,53,210.465,175.58,PuReST,1
3,1,52,211.389,176.552,PuReST,1
4,1,54,210.157,175.67,PuReST,1
5,1,53,209.97,175.421,PuReST,1
6,1,51,209.482,176.602,PuReST,1
7,1,53,209.257,175.91,PuReST,1
8,1,54,209.685,176.329,PuReST,1
9,1,54,209.599,176.367,PuReST,1
10,1,54,209.516,176.544,PuReST,1
11,1,53,209.857,176.651,PuReST,1
12,1,53,209.26,177.207,PuReST,1
13,1,53,208.962,177.191,PuReST,1
14,1,53,209.333,177.033,PuReST,1
15,1,53,209.071,176.898,PuReST,1
16,1,53,208.815,176.835,PuReST,1
17,1,53,207.133,177.977,PuReST,1
18,1,54,207.844,176.974,PuReST,1
19,1,53,208.257,177.049,PuReST,1
20,1,54,207.718,177.303,PuReST,1
21,1,55,207.415,177.524,PuReST,1
22,1,56,208.297,177.086,PuReST,0.972222
23,1,55,207.823,177.275,PuReST,1
24,1,54,207.661,177.255,PuReST,1
25,1,53,204.341,178.103,PuReST,1
26,1,54,205.517,178.167,PuReST,1
27,1,54,201.913,177.959,PuReST,1
28,1,54,201.416,178.081,PuReST,0.970588
29,1,54,202.619,177.472,PuReST,1
30,1,56,200.562,178.754,PuReST,0.969697
31,1,59,201.821,178.184,PuReST,1
32,1,55,200.573,178.993,PuReST,0.970588
33,1,54,200.68,179.634,PuReST,0.971429
34,1,54,199.887,180.114,PuReST,0.944444
35,1,53,200.633,180.309,PuReST,0.971429
36,1,54,200.443,180.215,PuReST,0.971429
37,1,56,198.735,181.028,PuReST,0.916667
38,1,53,199.163,181.246,PuReST,0.941176
39,1,54,199.411,181.196,PuReST,0.971429
40,1,55,198.829,179.924,PuReST,0.942857
41,1,54,198.8,181.775,PuReST,0.972222
42,1,56,197.269,181.24,PuReST,0.916667
43,1,54,199.798,180.138,PuReST,1
44,1,54,197.854,180.649,PuReST,0.971429
45,1,55,197.569,180.51,PuReST,0.944444
46,1,55,199.036,179.401,PuReST,1
47,1,53,198.334,181.331,PuReST,0.970588
48,1,53,202.335,179.416,PuReST,1
49,1,55,201.287,179.728,PuReST,0.941176
50,1,53,205.614,179.582,PuReST,1
51,1,54,209.46,177.627,PuReST,1
52,1,53,211.704,178.175,PuReST,1
53,1,54,211.619,178.114,PuReST,1
54,1,55,212.056,178.132,PuReST,1
55,1,55,212.575,178.509,PuReST,1
56,1,55,212.715,178.676,PuReST,1
57,1,55,212.786,178.888,PuReST,1
58,1,55,212.84,181.069,PuReST,1
59,1,56,212.164,181.225,PuReST,1
60,1,53,212.557,181.248,PuReST,1
61,1,54,211.713,181.146,PuReST,1
62,1,53,211.819,181.225,PuReST,1
63,1,53,211.493,181.405,PuReST,1
64,1,53,211.233,181.526,PuReST,1
65,1,52,211.002,181.801,PuReST,1
66,1,54,211.45,181.549,PuReST,1
67,1,54,210.867,181.494,PuReST,1
68,1,53,210.807,181.443,PuReST,1
69,1,53,210.854,181.575,PuReST,1
70,1,53,211.162,181.601,PuReST,1
71,1,54,209.98,181.219,PuReST,1
72,1,53,210.308,181.271,PuReST,1
73,1,53,210.296,180.839,PuReST,1
74,1,53,210.34,180.833,PuReST,1
75,1,52,210.237,182.285,PuReST,1
76,1,53,210.159,179.477,PuReST,1
77,1,53,211.013,180.348,PuReST,1
78,1,53,211.339,180.05,PuReST,1
79,1,52,211.925,179.941,PuReST,1
80,1,51,212.818,179.464,PuReST,1
81,1,51,212.954,179.587,PuReST,1
82,1,53,213.114,179.456,PuReST,1
83,1,53,213.534,179.225,PuReST,1
84,1,51,213.864,180.289,PuReST,1
85,1,52,214.017,179.139,PuReST,1
86,1,51,214.657,179.573,PuReST,1
87,1,52,214.355,178.007,PuReST,1
88,1,51,214.767,177.996,PuReST,1
89,1,51,215.412,177.709,PuReST,1
90,1,53,215.108,177.758,PuReST,1
91,1,52,215.345,178.473,PuReST,1
92,1,53,214.732,177.968,PuReST,1
93,1,51,214.452,178.406,PuReST,1
94,1,52,213.813,178.794,PuReST,1
95,1,51,213.444,179.364,PuReST,1
96,1,50,212.791,179.568,PuReST,1
97,1,53,213.083,178.924,PuReST,1
98,1,53,213.464,177.383,PuReST,1
99,1,49,213.803,179.715,PuReST,1
100,1,50,213.234,178.6,PuReST,1
101,1,50,213.604,178.944,PuReST,1
102,1,50,213.542,178.941,PuReST,1
103,1,50,213.043,178.463,PuReST,1
104,1,51,212.947,179.302,PuReST,1
105,1,50,213.118,179.314,PuReST,1
106,1,49,212.656,182.404,PuReST,1
107,1,50,211.994,180.613,PuReST,1
108,1,52,211.774,180.277,PuReST,1
109,1,50,211.714,180.268,PuReST,1
110,1,52,211.552,178.807,PuReST,1
111,1,50,211,179.518,PuReST,1
112,1,50,211.341,179.447,PuReST,1
113,1,50,210.701,179.801,PuReST,1
114,1,51,210.063,180.285,PuReST,1
115,1,53,208.529,179.693,PuReST,1
116,1,51,209.706,180.367,PuReST,1
117,1,51,209.101,180.701,PuReST,1
118,1,53,208.22,179.908,PuReST,1
119,1,50,208.866,181.124,PuReST,1
120,1,51,208.519,182.051,PuReST,1
121,1,49,210.18,184.586,PuReST,1
122,1,51,208.143,183.247,PuReST,1
123,1,51,207.169,183.972,PuReST,1
124,1,51,207.145,183.405,PuReST,1
125,1,51,206.523,183.327,PuReST,1
126,1,51,206.117,182.858,PuReST,1
127,1,52,205.717,182.95,PuReST,1
128,1,51,205.921,181.865,PuReST,1
129,1,51,206.117,181.719,PuReST,1
130,1,50,205.299,182.502,PuReST,1
131,1,52,205.544,181.44,PuReST,1
132,1,51,206.298,181.107,PuReST,1
133,1,52,205.835,181.359,PuReST,1
134,1,51,205.817,180.785,PuReST,1
135,1,49,206.731,183.426,PuReST,1
136,1,51,206.224,182.686,PuReST,1
137,1,50,205.469,185.462,PuReST,1
138,1,51,205.707,182.392,PuReST,1
139,1,53,205.667,181.335,PuReST,1
140,1,51,205.713,181.24,PuReST,1
141,1,51,205.889,181.25,PuReST,1
142,1,51,205.889,181.25,PuReST,1
143,1,51,205.889,181.25,PuReST,1
144,1,53,204.63,181.497,PuReST,1
145,1,52,204.308,181.165,PuReST,1
146,1,53,204.306,181.596,PuReST,1
147,1,53,203.22,181.801,PuReST,1
148,1,53,203.105,181.688,PuReST,1
149,1,55,203.153,181.928,PuReST,1
150,1,53,202.924,182.051,PuReST,1
151,1,52,202.68,182.446,PuReST,1
152,1,53,202.573,182.521,PuReST,1
153,1,53,202.444,182.641,PuReST,1
154,1,53,203.92,181.484,PuReST,1
155,1,52,203.718,180.641,PuReST,1
156,1,52,203.215,180.382,PuReST,1
157,1,53,203.242,180.714,PuReST,1
158,1,52,202.995,180.041,PuReST,1
159,1,52,202.674,180.09,PuReST,1
160,1,53,201.794,180.898,PuReST,1
161,1,52,202.158,180.918,PuReST,1
162,1,54,201.748,181.246,PuReST,1
163,1,52,202.42,181.427,PuReST,1
164,1,56,203.8,183.547,PuReST,1
165,1,54,201.493,181.548,PuReST,1
166,1,53,201.539,181.568,PuReST,1
167,1,53,201.348,181.363,PuReST,1
168,1,53,200.769,181.227,PuReST,1
169,1,52,201.724,180.752,PuReST,1
170,1,52,201.585,180.716,PuReST,1
171,1,54,200.849,180.955,PuReST,1
172,1,54,200.995,181.406,PuReST,1
173,1,54,201.229,181.477,PuReST,1
174,1,53,201.637,181.53,PuReST,1
175,1,53,202.11,181.347,PuReST,1
176,1,54,201.812,181.539,PuReST,1
177,1,53,201.616,181.561,PuReST,1
178,1,53,202.193,181.488,PuReST,1
179,1,54,202.064,181.451,PuReST,1
180,1,52,202.801,180.432,PuReST,1
181,1,53,202.527,180.528,PuReST,1
182,1,52,202.444,179.878,PuReST,1
183,1,51,202.11,179.698,PuReST,1
184,1,52,202.166,179.374,PuReST,1
185,1,52,202.337,178.718,PuReST,1
186,1,53,202.358,178.117,PuReST,1
187,1,53,201.122,178.407,PuReST,1
188,1,53,201.581,178.481,PuReST,1
189,1,54,201.127,178.502,PuReST,1
190,1,51,201.805,178.351,PuReST,1
191,1,52,201.636,178.605,PuReST,1
192,1,52,201.585,178.494,PuReST,1
193,1,53,203.154,177.217,PuReST,1
194,1,52,202.81,177.213,PuReST,1
195,1,52,202.114,176.802,PuReST,1
196,1,51,202.789,176.752,PuReST,1
197,1,46,202.979,184.476,PuReST,0.685714
198,1,51,202.056,176.401,PuReST,1
199,1,51,202.832,176.258,PuReST,1
200,1,51,203.239,176.043,PuReST,1
201,1,51,202.767,176,PuReST,1
202,1,52,201.126,176.017,PuReST,0.972222
203,1,55,201.516,175.714,PuReST,0.972222
204,1,51,202.291,175.156,PuReST,1
205,1,51,202.497,175.096,PuReST,1
206,1,52,201.797,175.205,PuReST,1
207,1,52,201.936,174.386,PuReST,1
208,1,52,201.805,174.696,PuReST,1
209,1,52,202.111,174.53,PuReST,1
210,1,52,202.111,174.53,PuReST,1
211,1,52,202.454,174.625,PuReST,1
212,1,53,202.061,174.549,PuReST,1
213,1,53,201.736,174.679,PuReST,1
214,1,51,202.507,174.295,PuReST,1
215,1,51,202.921,173.952,PuReST,1
216,1,53,202.44,174.328,PuReST,1
217,1,51,202.625,174.2,PuReST,1
218,1,50,203.065,175.588,PuReST,1
219,1,52,203.866,175.494,PuReST,1
220,1,51,203.154,174.361,PuReST,1
221,1,52,204.015,172.606,PuReST,1
222,1,52,203.85,172.493,PuReST,1
223,1,51,203.154,173.861,PuReST,1
224,1,53,204.384,172.375,PuReST,1
225,1,52,203.671,172.6,PuReST,1
226,1,52,203.88,172.258,PuReST,1
227,1,51,203.154,173.861,PuReST,1
228,1,52,203.877,172.381,PuReST,1
229,1,53,203.886,172.398,PuReST,1
230,1,51,203.562,174.14,PuReST,1
231,1,52,203.8,172.497,PuReST,1
232,1,53,203.782,172.247,PuReST,1
233,1,51,204.359,172.167,PuReST,1
234,1,51,203.949,172.135,PuReST,1
235,1,51,203.875,172.069,PuReST,1
236,1,52,204.008,172.031,PuReST,1
237,1,52,204.098,172.161,PuReST,1
238,1,52,204.277,172.248,PuReST,1
239,1,52,204.195,172.36,PuReST,1
240,1,50,203.179,175.032,PuReST,1
241,1,52,203.465,172.402,PuReST,1
242,1,52,204.016,172.451,PuReST,1
243,1,53,202.923,172.41,PuReST,1
244,1,54,202.945,172.541,PuReST,1
245,1,52,203.024,172.004,PuReST,1
246,1,53,203.836,172.081,PuReST,1
247,1,53,203.93,171.66,PuReST,1
248,1,52,203.351,171.355,PuReST,1
249,1,92,198.423,163.468,PuReST,0.944444
250,1,94,197.66,163.915,PuReST,0.971429
251,1,102,206.401,171.054,PuReST,0.882353
252,1,51,204.412,171.655,PuReST,1
253,1,52,203.479,171.784,PuReST,1
254,1,52,203.955,172.135,PuReST,1
255,1,52,204.019,172.868,PuReST,1
256,1,52,203.841,172.963,PuReST,1
257,1,52,204.053,173.097,PuReST,1
258,1,52,203.828,172.921,PuReST,1
259,1,53,203.754,172.958,PuReST,1
260,1,53,202.615,172.683,PuReST,1
261,1,52,203.155,172.032,PuReST,1
262,1,51,203.273,173.098,PuReST,1
263,1,54,202.454,173.423,PuReST,1
264,1,51,203.647,174.714,PuReST,1
265,1,52,203.694,175.75,PuReST,1
266,1,51,204.548,176.172,PuReST,1
267,1,52,204.33,176.373,PuReST,1
268,1,52,203.942,176.4,PuReST,1
269,1,94,202.701,173.41,PuReST,0.944444
270,1,50,204.466,173.713,PuReST,1
271,1,52,203.291,174.233,PuReST,1
272,1,51,203.344,173.949,PuReST,1
273,1,53,203.039,174.124,PuReST,1
274,1,52,205.339,172.584,PuReST,1
275,1,51,207.18,172.637,PuReST,1
276,1,52,207.38,173.119,PuReST,1
277,1,52,206.431,174.122,PuReST,1
278,1,52,205.859,175.453,PuReST,1
279,1,52,207.537,173.463,PuReST,1
280,1,52,207.593,173.504,PuReST,1
281,1,53,206.737,172.896,PuReST,1
282,1,51,206.042,171.889,PuReST,1
283,1,54,207.846,172.422,PuReST,1
284,1,52,207.615,172.434,PuReST,1
285,1,54,221.656,177.552,PuReST,0.971429
286,1,56,232.226,180.663,PuReST,0.885714
287,1,56,232.513,180.573,PuReST,0.914286
288,1,56,232.312,180.475,PuReST,0.885714
289,1,56,231.276,180.455,PuReST,0.885714
290,1,56,231.031,183.304,PuReST,0.885714
291,1,56,231.284,180.357,PuReST,0.914286
292,1,56,231.286,180.608,PuReST,0.916667
293,1,56,231.156,180.821,PuReST,0.885714
294,1,54,228.759,180.319,PuReST,0.885714
295,1,54,228.322,180.679,PuReST,0.911765
296,1,59,232.35,180.649,PuReST,0.916667
297,1,58,232.185,180.475,PuReST,0.888889
298,1,54,229.584,179.606,PuReST,0.914286
299,1,55,229.849,179.821,PuReST,0.911765
300,1,54,229.634,179.962,PuReST,0.941176
301,1,55,229.78,179.882,PuReST,0.885714
302,1,55,230.409,180.215,PuReST,0.885714
303,1,54,229.131,180.132,PuReST,0.911765
304,1,55,229.944,180.297,PuReST,0.882353
305,1,55,229.845,180.281,PuReST,0.888889
306,1,58,230.399,180.822,PuReST,0.882353
307,1,54,226.793,180.277,PuReST,0.882353
308,1,54,226.216,180.689,PuReST,0.911765
309,1,55,228.188,181.072,PuReST,0.911765
310,1,54,225.717,180.684,PuReST,0.911765
311,1,54,225.187,180.543,PuReST,0.888889
312,1,57,226.805,181.136,PuReST,0.942857
313,1,58,226.755,181.329,PuReST,0.914286
314,1,55,225.596,180.559,PuReST,0.861111
315,1,56,224.078,180.664,PuReST,0.914286
316,1,57,225.189,180.476,PuReST,0.911765
317,1,55,222.823,181.254,PuReST,0.942857
318,1,58,224.709,181.335,PuReST,0.942857
319,1,55,221.337,181.042,PuReST,0.942857
320,1,57,224.306,180.762,PuReST,0.916667
321,1,56,223.016,181.137,PuReST,0.914286
322,1,57,224.179,180.631,PuReST,0.914286
323,1,56,223.094,181.153,PuReST,0.914286
324,1,55,222.505,180.903,PuReST,0.942857
325,1,56,222.578,181.886,PuReST,0.942857
326,1,58,224.923,179.579,PuReST,0.941176
327,1,56,223.226,180.772,PuReST,0.916667
328,1,54,222.106,180.964,PuReST,0.916667
329,1,58,224.305,179.051,PuReST,0.971429
330,1,56,223.978,179.384,PuReST,0.916667
331,1,55,221.75,181.154,PuReST,0.942857
332,1,56,221.469,180.582,PuReST,0.914286
333,1,56,221.263,180.734,PuReST,0.941176
334,1,55,221.611,179.658,PuReST,0.942857
335,1,50,217.398,178.473,PuReST,1
336,1,56,220.515,180.291,PuReST,0.882353
337,1,56,220.565,180.073,PuReST,0.914286
338,1,56,220.746,180.23,PuReST,0.916667
339,1,56,220.195,180.059,PuReST,0.882353
340,1,55,219.984,179.89,PuReST,0.944444
341,1,57,220.365,180.651,PuReST,0.914286
342,1,56,219.041,179.757,PuReST,0.885714
343,1,56,218.952,179.794,PuReST,0.944444
344,1,56,219.067,179.815,PuReST,0.885714
345,1,56,219.16,179.906,PuReST,0.941176
346,1,56,219.819,179.923,PuReST,0.914286
347,1,54,219.072,179.887,PuReST,0.939394
348,1,69,224.772,185.449,PuReST,0.888889
349,1,56,220.089,179.419,PuReST,0.941176
350,1,54,218.582,179.161,PuReST,1
351,1,54,219.579,178.53,PuReST,0.971429
352,1,55,219.466,179.064,PuReST,0.944444
353,1,55,218.889,180.424,PuReST,0.942857
354,1,56,219.937,179.492,PuReST,0.885714
355,1,56,220.279,179.071,PuReST,0.944444
356,1,56,220.266,179.109,PuReST,0.888889
357,1,59,221.514,179.611,PuReST,0.852941
358,1,56,220.415,179.519,PuReST,0.882353
359,1,55,219.291,180.053,PuReST,0.885714
360,1,53,217.005,180.821,PuReST,1
361,1,56,217.93,181.517,PuReST,0.972222
362,1,54,217.541,181.787,PuReST,0.944444
363,1,55,216.917,181.212,PuReST,0.944444
364,1,55,217.424,180.784,PuReST,0.885714
365,1,55,217.401,180.796,PuReST,0.939394
366,1,54,217.206,180.628,PuReST,0.944444
367,1,59,217.518,180.603,PuReST,0.885714
368,1,56,217.076,181.281,PuReST,0.911765
369,1,57,216.896,180.892,PuReST,0.914286
370,1,55,216.811,180.947,PuReST,0.969697
371,1,56,217.51,181.787,PuReST,0.944444
372,1,59,216.307,181.801,PuReST,0.971429
373,1,56,217.74,182.62,PuReST,0.942857
374,1,55,217.258,182.707,PuReST,0.942857
375,1,55,215.812,183.121,PuReST,1
376,1,56,216.175,182.603,PuReST,0.971429
377,1,56,216.665,183.135,PuReST,0.941176
378,1,55,217.45,182.65,PuReST,0.944444
379,1,55,217.393,182.524,PuReST,0.972222
380,1,55,217.175,182.468,PuReST,0.944444
381,1,55,217.109,182.456,PuReST,0.942857
382,1,56,215.78,181.948,PuReST,1
383,1,55,216.239,181.664,PuReST,0.941176
384,1,56,216.606,181.812,PuReST,0.942857
385,1,55,216.809,181.849,PuReST,0.971429
386,1,54,216.555,181.618,PuReST,0.971429
387,1,55,216.632,181.281,PuReST,0.944444
388,1,55,217.169,181.712,PuReST,0.942857
389,1,55,216.642,181.454,PuReST,0.971429
390,1,55,216.417,181.63,PuReST,0.942857
391,1,56,214.81,180.89,PuReST,0.972222
392,1,54,214.344,181.203,PuReST,1
393,1,56,216.42,181.591,PuReST,0.916667
394,1,55,216.315,181.565,PuReST,0.939394
395,1,54,215.932,180.195,PuReST,0.970588
396,1,55,215.315,180.979,PuReST,1
397,1,54,215.141,181.158,PuReST,0.971429
398,1,56,215.614,180.794,PuReST,0.972222
399,1,57,216.938,180.776,PuReST,0.911765
400,1,56,216.999,180.901,PuReST,0.941176
401,1,55,215.458,181.207,PuReST,1
402,1,56,215.702,181.487,PuReST,0.972222
403,1,63,217.043,181.953,PuReST,0.942857
404,1,56,214.73,181.561,PuReST,0.972222
405,1,55,216.125,181.714,PuReST,0.944444
406,1,57,214.99,181.395,PuReST,0.972222
407,1,57,214.817,180.3,PuReST,0.944444
408,1,59,216.042,180.147,PuReST,0.96875
409,1,55,215.273,179.855,PuReST,0.971429
410,1,62,217.304,179.739,PuReST,0.888889
411,1,54,215.644,179.585,PuReST,0.972222
412,1,55,215.078,179.746,PuReST,1
413,1,60,217.348,179.462,PuReST,0.911765
414,1,54,215.435,179.103,PuReST,1
415,1,58,217.267,179.425,PuReST,0.914286
416,1,60,217.572,179.318,PuReST,0.944444
417,1,54,215.147,179.086,PuReST,1
418,1,58,216.588,179.392,PuReST,0.972222
419,1,56,214.331,179.599,PuReST,0.972222
420,1,57,214.854,178.863,PuReST,1
421,1,57,215.364,178.669,PuReST,0.942857
422,1,57,215.364,178.669,PuReST,0.942857
423,1,54,215.233,178.681,PuReST,1
424,1,56,215.001,177.717,PuReST,0.944444
425,1,54,214.96,177.09,PuReST,0.972222
426,1,57,214.948,176.944,PuReST,0.944444
427,1,92,214.4,165.181,PuReST,0.944444
428,1,30,208.237,237.493,PuReST,0
429,1,37,211.25,232.5,PuReST,0
430,1,37,162.125,241.71,PuReST,0.0294118
431,1,32,171.618,239.828,PuReST,0
432,1,87,97.3975,122.823,PuReST,0.111111
433,1,95,214.593,175.183,PuReST,0.916667
434,1,94,212.651,171.669,PuReST,0.941176
435,1,118,203.122,165.303,PuReST,0.805556
436,1,24,153.348,243.777,PuReST,0.0294118
437,1,38,79.8399,180.676,PuReST,0
