filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711281365135,PuReST,29,29,-1,28,29,0.965517,172.863,159.796,146.463,89.5423,1,1
00001.jpg,1711281365168,PuReST,30,30,-1,28,30,0.933333,172.322,160.085,88.0888,91.1333,1,1
00002.jpg,1711281365201,PuReST,29,29,-1,28,29,0.965517,173.086,159.988,136.683,89.5423,1,1
00003.jpg,1711281365234,PuReST,29,29,-1,27,29,0.931034,173.128,159.993,138.212,87.9927,1,1
00004.jpg,1711281365267,PuReST,29,29,-1,27,29,0.931034,173.317,159.908,155.4,87.9927,1,1
00005.jpg,1711281365300,PuReST,28,28,-1,27,28,0.964286,172.973,159.644,118.529,86.4009,1,1
00006.jpg,1711281365333,PuReST,28,28,-1,27,28,0.964286,173.116,159.441,121.254,86.4009,1,1
00007.jpg,1711281365366,PuReST,27,27,-1,27,27,1,173.272,159.508,125.584,84.823,1,1
00008.jpg,1711281365399,PuReST,27,27,-1,27,27,1,173.251,159.5,110.597,84.823,1,1
00009.jpg,1711281365432,PuReST,28,28,-1,26,28,0.928571,173.044,159.95,78.2113,84.8521,1,1
00010.jpg,1711281365465,PuReST,27,27,-1,27,27,1,173.405,159.833,58.211,84.823,1,1
00011.jpg,1711281365498,PuReST,27,27,-1,26,27,0.962963,173.269,160.14,68.6565,83.2596,1,1
00012.jpg,1711281365531,PuReST,26,26,-1,25,26,0.961538,173.62,160.467,105.544,80.1183,1,1
00013.jpg,1711281365564,PuReST,26,26,-1,26,26,1,173.497,161.193,91.7291,81.6814,1,1
00014.jpg,1711281365597,PuReST,26,26,-1,25,26,0.961538,173.815,161.503,137.135,80.1183,1,1
00015.jpg,1711281365630,PuReST,26,26,-1,25,26,0.961538,173.815,161.503,137.135,80.1183,1,1
00016.jpg,1711281365663,PuReST,26,26,-1,25,26,0.961538,173.815,161.503,137.135,80.1183,1,1
