Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,61,145.605,149.885,PuReST,0.777778
1,1,59,145.396,149.355,PuReST,0.970588
2,1,61,142.524,155.276,PuReST,0.944444
3,1,58,145.537,147.538,PuReST,0.916667
4,1,40,151.432,132.536,PuReST,0.676471
5,1,50,237.551,199.864,PuReST,0.222222
6,1,61,220.059,173.299,PuReST,0.666667
7,1,103,146.948,147.876,PuReST,1
8,1,69,192.078,124.467,PuReST,0.5
9,1,64,144.814,152.008,PuReST,0.666667
10,1,100,145.811,154.357,PuReST,0.972222
11,1,107,147.623,148.821,PuReST,0.970588
12,1,106,147.441,148.42,PuReST,0.972222
13,1,105,146.746,147.549,PuReST,1
14,1,120,139.998,166.215,PuReST,0.5
15,1,120,141.558,165.809,PuReST,0.514286
16,1,113,141.186,157.389,PuReST,0.694444
17,1,115,141.984,159.776,PuReST,0.571429
18,1,117,139.315,162.134,PuReST,0.5
19,1,106,143.702,151.468,PuReST,1
20,1,42,252.683,168.527,PuReST,0.030303
21,1,116,151.097,153.303,PuReST,0.914286
22,1,115,150.785,152.9,PuReST,0.916667
23,1,120,138.635,163.691,PuReST,0.527778
24,1,103,147.137,147.142,PuReST,1
25,1,80,144.952,157.917,PuReST,0.909091
26,1,105,143.041,143.06,PuReST,0.972222
27,1,68,208.638,228.761,PuReST,0
28,1,102,146.59,147.206,PuReST,1
29,1,121,139.347,165.322,PuReST,0.5
30,1,26,220.716,130.528,PuReST,0.28125
31,1,96,177.087,110.96,PuReST,0.647059
32,1,25,220.63,127.413,PuReST,0.375
33,1,103,146.299,146.279,PuReST,1
34,1,107,147.666,147.872,PuReST,1
35,1,70,207.397,101.84,PuReST,0.34375
36,1,58,223.793,127.445,PuReST,0.285714
37,1,48,221.131,123.215,PuReST,0.222222
38,1,103,146.164,147.36,PuReST,1
39,1,61,202.967,102.85,PuReST,0.371429
40,1,26,218.982,128.183,PuReST,0.30303
41,1,25,220.417,130.057,PuReST,0.147059
42,1,99,144.356,142.928,PuReST,1
43,1,101,142.7,144.507,PuReST,1
44,1,101,142.582,144.613,PuReST,1
45,1,103,139.559,146.118,PuReST,0.972222
46,1,105,141.488,145.895,PuReST,1
47,1,29,264.54,153.681,PuReST,0.0857143
48,1,64,273.721,115.905,PuReST,0.166667
49,1,33,74.1224,141.938,PuReST,0
50,1,37,265.53,150.172,PuReST,0.0909091
51,1,105,138.366,145.477,PuReST,0.916667
52,1,115,139.331,156.461,PuReST,0.571429
53,1,35,228.906,220.034,PuReST,0
54,1,74,158.996,142.467,PuReST,0.861111
55,1,130,160.382,134.023,PuReST,0.916667
56,1,54,166.372,152.777,PuReST,0.611111
57,1,66,142.847,148.55,PuReST,0.722222
58,1,91,136.681,146.886,PuReST,0.75
59,1,109,144.343,145.354,PuReST,0.972222
60,1,103,137.284,143.035,PuReST,0.944444
61,1,104,136.946,142.922,PuReST,0.916667
62,1,106,136.049,143.439,PuReST,0.941176
63,1,105,137.848,144.172,PuReST,0.941176
64,1,99,141.827,141.374,PuReST,1
65,1,68,150.129,146.199,PuReST,0.735294
66,1,62,140.813,146.992,PuReST,0.944444
67,1,102,140.651,140.369,PuReST,0.972222
68,1,48,149.073,136.554,PuReST,0.757576
69,1,35,148.686,127.388,PuReST,0.676471
70,1,26,209.189,110.747,PuReST,0.117647
71,1,52,263.587,179.291,PuReST,0.0625
72,1,33,190.107,75.8023,PuReST,0.0882353
73,1,104,140.292,147.488,PuReST,0.971429
74,1,61,167.764,78.4328,PuReST,0.441176
75,1,11,215.659,135.341,PuReST,0
76,1,99,142.529,145.37,PuReST,1
77,1,100,142.589,144.546,PuReST,1
78,1,141,262.551,85.3884,PuReST,0.0555556
79,1,110,136.594,148.905,PuReST,0.833333
80,1,104,139.743,147.617,PuReST,0.971429
81,1,29,74.9909,139.136,PuReST,0
82,1,44,214.302,103.784,PuReST,0.333333
83,1,40,222.306,124.122,PuReST,0.571429
84,1,53,176.411,155.217,PuReST,0.542857
85,1,35,184.806,98.178,PuReST,0.5
86,1,105,139.062,149.844,PuReST,0.971429
87,1,52,175.57,154.941,PuReST,0.625
88,1,38,148.183,126.732,PuReST,0.705882
89,1,42,146.967,130.563,PuReST,0.676471
90,1,40,149.246,131.037,PuReST,0.666667
91,1,70,235.839,133.033,PuReST,0.205882
92,1,131,141.626,124.197,PuReST,0.583333
93,1,51,117.567,86.532,PuReST,0
94,1,50,233.654,125.401,PuReST,0.205882
95,1,114,134.249,155.302,PuReST,0.805556
96,1,113,134.745,155.274,PuReST,0.833333
97,1,107,137.441,154.163,PuReST,0.888889
98,1,52,161.928,112.658,PuReST,0.5
99,1,55,157.405,114.725,PuReST,0.59375
100,1,59,163.931,111.501,PuReST,0.472222
101,1,106,136.833,153.786,PuReST,0.942857
102,1,106,136.658,153.902,PuReST,0.9375
103,1,109,134.95,155.956,PuReST,0.833333
104,1,109,134.878,155.933,PuReST,0.861111
105,1,110,134.113,156.81,PuReST,0.914286
106,1,105,137.167,153.927,PuReST,0.96875
107,1,30,82.335,160.475,PuReST,0
108,1,67,147.807,156.83,PuReST,0.714286
109,1,40,148.686,137.164,PuReST,0.676471
110,1,12,261.234,154.521,PuReST,0
111,1,30,256.64,200.839,PuReST,0.0882353
112,1,52,242.196,139.328,PuReST,0.0277778
113,1,106,133.338,156.288,PuReST,0.916667
114,1,106,133.41,156.18,PuReST,0.916667
115,1,52,256.395,186.123,PuReST,0.138889
116,1,33,218.848,156.513,PuReST,0.6875
117,1,102,134.083,152.255,PuReST,1
118,1,38,142.962,139.895,PuReST,0.588235
119,1,104,130.997,158.301,PuReST,0.96875
120,1,117,125.26,163.852,PuReST,0.611111
121,1,103,132.766,156.623,PuReST,1
122,1,102,133.275,156.186,PuReST,1
123,1,102,133.283,156.19,PuReST,1
124,1,102,135.1,154.487,PuReST,1
125,1,112,130.308,160.842,PuReST,0.764706
126,1,101,138.136,153.748,PuReST,1
127,1,102,138.631,152.786,PuReST,0.972222
128,1,102,138.584,154.002,PuReST,1
129,1,100,140.53,155.055,PuReST,1
130,1,100,140.534,155.066,PuReST,1
131,1,99,142.033,156.364,PuReST,1
132,1,51,149.617,153.866,PuReST,0.685714
133,1,36,167.02,94.0975,PuReST,0
134,1,104,146.008,161.115,PuReST,0.972222
135,1,104,146.008,161.115,PuReST,0.972222
136,1,35,187.39,121.259,PuReST,0.65625
137,1,38,186.241,121.82,PuReST,0.59375
138,1,36,188.54,120.216,PuReST,0.53125
139,1,21,185.178,121.273,PuReST,0.84375
140,1,33,168.412,79.6732,PuReST,0
141,1,48,253.101,126.312,PuReST,0
142,1,65,201.114,94.9714,PuReST,0
143,1,53,210.816,163.011,PuReST,0.0882353
144,1,25,183.525,119.588,PuReST,0.84375
145,1,55,156.738,89.8286,PuReST,0.142857
146,1,47,162.516,81.1187,PuReST,0.264706
147,1,22,248.858,126.446,PuReST,0.0322581
148,1,68,164.669,125.706,PuReST,0.6875
149,1,45,145.132,150.989,PuReST,0.735294
150,1,35,106.853,101.164,PuReST,0.0606061
151,1,41,270.323,160.537,PuReST,0
152,1,106,147.289,159.768,PuReST,0.970588
153,1,48,119.769,84.8717,PuReST,0
154,1,78,249.623,142.73,PuReST,0.0588235
155,1,79,249.074,142.383,PuReST,0.0571429
156,1,56,187.908,120.758,PuReST,0.6
157,1,103,144.593,162.642,PuReST,1
158,1,108,147.068,164.651,PuReST,0.914286
159,1,106,144.327,163.861,PuReST,1
160,1,89,184.986,123.746,PuReST,0.382353
161,1,100,139.419,161.622,PuReST,1
162,1,100,139.231,161.783,PuReST,1
163,1,48,186.59,124.246,PuReST,0.59375
164,1,107,143.187,163.846,PuReST,0.972222
165,1,107,143.122,163.796,PuReST,1
166,1,109,145.36,162.928,PuReST,0.885714
167,1,105,144.796,159.34,PuReST,1
168,1,104,143.704,157.689,PuReST,1
169,1,104,144.271,157.918,PuReST,1
170,1,4,249.842,194.033,PuReST,0
171,0,-1,-1,-1,PuReST,-1
172,1,113,109.27,143.722,PuReST,0.527778
173,1,103,143.669,156.822,PuReST,1
174,1,43,152.523,144.578,PuReST,0.69697
175,1,71,103.372,141.864,PuReST,0.352941
176,1,124,139.753,178.336,PuReST,0.5
177,1,105,143.699,157.485,PuReST,1
178,1,103,142.303,156.547,PuReST,1
179,1,23,185.796,119.497,PuReST,0.625
180,1,41,278.336,78.7,PuReST,0.363636
181,1,105,142.305,157.565,PuReST,1
182,1,101,189.07,150.072,PuReST,0.147059
183,1,42,151.405,144.382,PuReST,0.676471
184,1,67,238.32,218.243,PuReST,0
185,1,67,238.32,218.243,PuReST,0
186,1,67,238.32,218.243,PuReST,0
187,1,111,134.91,160.494,PuReST,0.8
188,1,111,134.864,160.559,PuReST,0.8
189,1,104,141.882,155.526,PuReST,1
190,1,104,141.899,155.64,PuReST,0.971429
191,1,60,156.07,84.7791,PuReST,0.0857143
192,1,106,142.833,158.328,PuReST,1
193,1,136,148.979,146.303,PuReST,0.666667
194,1,106,143.323,157.806,PuReST,0.972222
195,1,106,143.534,158.157,PuReST,1
196,1,107,143.627,158.291,PuReST,1
197,1,105,143.035,157.949,PuReST,0.972222
198,1,104,142.425,157.088,PuReST,1
199,1,43,150.541,145.798,PuReST,0.71875
200,1,43,152.045,148.116,PuReST,0.685714
201,1,43,152.763,147.602,PuReST,0.666667
202,1,45,152.568,148.982,PuReST,0.657143
203,1,44,152.456,149.004,PuReST,0.666667
204,1,44,153.15,148.471,PuReST,0.666667
205,1,44,152.067,148.845,PuReST,0.676471
206,1,44,152.367,148.529,PuReST,0.705882
207,1,44,152.367,148.529,PuReST,0.705882
208,1,47,152.534,152.164,PuReST,0.676471
209,1,44,153.774,148.661,PuReST,0.676471
210,1,45,152.789,150.039,PuReST,0.628571
211,1,51,148.816,156.999,PuReST,1
