filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719920675037,PuReST,31,-1,-1,28,31,0.903226,188.285,126.268,12.1894,92.7369,1,1
00001.jpg,1719920675070,PuReST,31,-1,-1,29,31,0.935484,188.135,126.206,9.24454,94.274,1,1
00002.jpg,1719920675103,PuReST,31,-1,-1,29,31,0.935484,188.135,126.206,9.24454,94.274,1,1
00003.jpg,1719920675136,PuReST,31,-1,-1,29,31,0.935484,188.135,126.206,9.24454,94.274,1,1
00004.jpg,1719920675169,PuReST,31,-1,-1,28,31,0.903226,179.927,125.117,19.6122,92.7369,0.941176,0.941176
00005.jpg,1719920675202,PuReST,31,-1,-1,28,31,0.903226,179.649,125.144,20.8853,92.7369,0.941176,0.941176
00006.jpg,1719920675235,PuReST,31,-1,-1,28,31,0.903226,179.649,125.144,20.8853,92.7369,0.941176,0.941176
00007.jpg,1719920675268,PuReST,31,-1,-1,28,31,0.903226,179.452,125.193,25.6587,92.7369,0.971429,0.971429
00008.jpg,1719920675301,PuReST,31,-1,-1,28,31,0.903226,179.059,125.322,26.5509,92.7369,0.970588,0.970588
00009.jpg,1719920675334,PuReST,31,-1,-1,27,31,0.870968,179.124,125.371,26.0565,91.2145,1,1
00010.jpg,1719920675367,PuReST,31,-1,-1,27,31,0.870968,179.106,125.336,24.6325,91.2145,1,1
00011.jpg,1719920675400,PuReST,31,-1,-1,27,31,0.870968,178.49,124.445,16.9199,91.2145,0.971429,0.971429
00012.jpg,1719920675433,PuReST,31,-1,-1,28,31,0.903226,178.129,124.266,15.8821,92.7369,0.972222,0.972222
00013.jpg,1719920675466,PuReST,31,-1,-1,27,31,0.870968,179.14,124.199,13.2944,91.2145,1,1
00014.jpg,1719920675499,PuReST,31,-1,-1,27,31,0.870968,179.111,124.137,12.1294,91.2145,1,1
00015.jpg,1719920675532,PuReST,31,-1,-1,27,31,0.870968,179.111,124.137,12.1294,91.2145,1,1
00016.jpg,1719920675565,PuReST,31,-1,-1,28,31,0.903226,179.907,124.353,12.181,92.7369,0.942857,0.942857
00017.jpg,1719920675598,PuReST,32,-1,-1,28,32,0.875,182.439,124.629,18.6826,94.3525,1,1
00018.jpg,1719920675631,PuReST,32,-1,-1,28,32,0.875,182.309,124.784,20.888,94.3525,1,1
00019.jpg,1719920675664,PuReST,31,-1,-1,29,31,0.935484,184.686,125.926,17.7098,94.274,1,1
00020.jpg,1719920675697,PuReST,31,-1,-1,29,31,0.935484,184.686,125.926,17.7098,94.274,1,1
00021.jpg,1719920675730,PuReST,32,-1,-1,29,32,0.90625,185.624,126.81,18.3427,95.8765,1,1
00022.jpg,1719920675763,PuReST,32,-1,-1,29,32,0.90625,185.599,126.79,14.8589,95.8765,1,1
00023.jpg,1719920675796,PuReST,32,-1,-1,30,32,0.9375,187.743,128.746,39.6736,97.4147,1,1
00024.jpg,1719920675829,PuReST,31,-1,-1,30,31,0.967742,187.979,128.566,29.7159,95.825,1,1
00025.jpg,1719920675862,PuReST,31,-1,-1,29,31,0.935484,190.332,129.621,20.8712,94.274,1,1
