Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,53,203.783,176.262,PuReST,0.888889
1,1,55,206.595,177.33,PuReST,0.914286
2,1,55,206.475,176.729,PuReST,0.916667
3,1,56,206.443,176.347,PuReST,0.916667
4,1,55,207.037,176.496,PuReST,0.942857
5,1,65,201.379,182.041,PuReST,0.885714
6,1,53,205.438,175.472,PuReST,0.914286
7,1,55,206.011,176.319,PuReST,0.916667
8,1,54,205.828,175.267,PuReST,0.914286
9,1,56,202.738,177.949,PuReST,0.885714
10,1,53,204.829,176.204,PuReST,0.888889
11,1,54,205.101,176.753,PuReST,0.916667
12,1,56,205.691,176.448,PuReST,0.916667
13,1,55,205.523,176.188,PuReST,0.914286
14,1,54,205.072,175.359,PuReST,0.885714
15,1,55,204.57,174.004,PuReST,0.944444
16,1,54,205.177,174.598,PuReST,0.885714
17,1,54,205.032,174.634,PuReST,0.885714
18,1,53,204.535,174.503,PuReST,0.916667
19,1,53,204.251,174.77,PuReST,0.885714
20,1,56,205.645,174.794,PuReST,0.885714
21,1,56,205.117,174.744,PuReST,0.888889
22,1,55,205.179,174.842,PuReST,0.914286
23,1,56,203.914,174.209,PuReST,0.882353
24,1,53,204.345,174.773,PuReST,0.885714
25,1,51,201.764,174.623,PuReST,0.888889
26,1,53,198.256,174.599,PuReST,0.914286
27,1,54,196.508,176.25,PuReST,0.914286
28,1,52,198.109,174.199,PuReST,0.916667
29,1,53,197.694,174.423,PuReST,0.833333
30,1,52,197.375,174.391,PuReST,0.941176
31,1,51,198.131,173.517,PuReST,0.914286
32,1,52,197.645,174.372,PuReST,0.944444
33,1,53,197.647,174.473,PuReST,0.878788
34,1,52,197.292,174.404,PuReST,0.882353
35,1,48,196.742,172.551,PuReST,0.939394
36,1,53,197.327,174.635,PuReST,0.888889
37,1,52,196.688,174.675,PuReST,0.944444
38,1,53,195.987,174.584,PuReST,0.916667
39,1,52,196.12,174.432,PuReST,0.914286
40,1,51,196.156,174.623,PuReST,0.914286
41,1,52,196.037,174.491,PuReST,0.885714
42,1,51,195.232,174.312,PuReST,0.909091
