filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719916883757,PuReST,28,-1,-1,17,28,0.607143,258.993,136.815,142.078,71.7457,0.823529,0.823529
00001.jpg,1719916883790,PuReST,35,-1,-1,29,35,0.828571,264.724,133.969,119.607,100.752,0.861111,0.861111
00002.jpg,1719916883823,PuReST,28,-1,-1,18,28,0.642857,260.443,136.572,142.68,73.1129,0.852941,0.852941
00003.jpg,1719916883856,PuReST,29,-1,-1,20,29,0.689655,261.218,134.636,145.616,77.6195,0.916667,0.916667
00004.jpg,1719916883889,PuReST,29,-1,-1,20,29,0.689655,261.218,134.636,145.616,77.6195,0.916667,0.916667
00005.jpg,1719916883922,PuReST,29,-1,-1,21,29,0.724138,262.994,134.479,143.686,79.0433,0.942857,0.942857
00006.jpg,1719916883955,PuReST,29,-1,-1,21,29,0.724138,263.967,133.621,146.099,79.0433,0.882353,0.882353
00007.jpg,1719916883988,PuReST,28,-1,-1,20,28,0.714286,263.315,134.046,146.844,75.9227,0.914286,0.914286
00008.jpg,1719916884021,PuReST,28,-1,-1,20,28,0.714286,263.549,134.028,146.532,75.9227,0.914286,0.914286
00009.jpg,1719916884054,PuReST,34,-1,-1,29,34,0.852941,269.157,132.75,109.198,99.1161,0.885714,0.885714
00010.jpg,1719916884087,PuReST,34,-1,-1,29,34,0.852941,269.157,132.75,109.198,99.1161,0.885714,0.885714
00011.jpg,1719916884120,PuReST,34,-1,-1,29,34,0.852941,269.157,132.75,109.198,99.1161,0.885714,0.885714
00012.jpg,1719916884153,PuReST,30,-1,-1,21,30,0.7,265.191,134.484,142.908,80.7355,0.852941,0.852941
00013.jpg,1719916884186,PuReST,34,-1,-1,28,34,0.823529,269.767,133.509,114.48,97.6175,0.878788,0.878788
00014.jpg,1719916884219,PuReST,34,-1,-1,28,34,0.823529,269.755,133.527,114.401,97.6175,0.878788,0.878788
00015.jpg,1719916884252,PuReST,32,-1,-1,24,32,0.75,253.26,133.366,129.228,88.414,0.941176,0.970588
00016.jpg,1719916884285,PuReST,33,-1,-1,27,33,0.818182,253.939,132.314,132.783,94.4835,0.942857,0.942857
00017.jpg,1719916884318,PuReST,33,-1,-1,30,33,0.909091,237.117,132.46,86.392,99.0163,0.777778,1
00018.jpg,1719916884351,PuReST,34,-1,-1,31,34,0.911765,237.711,132.966,83.1426,102.156,1,1
00019.jpg,1719916884384,PuReST,34,-1,-1,31,34,0.911765,237.692,132.788,82.3888,102.156,1,1
00020.jpg,1719916884417,PuReST,34,-1,-1,31,34,0.911765,238.089,133.401,82.053,102.156,1,1
00021.jpg,1719916884450,PuReST,35,-1,-1,31,35,0.885714,238.359,133.939,88.1499,103.768,1,1
00022.jpg,1719916884483,PuReST,35,-1,-1,31,35,0.885714,238.476,133.929,87.583,103.768,1,1
00023.jpg,1719916884516,PuReST,35,-1,-1,31,35,0.885714,238.476,133.929,87.583,103.768,1,1
00024.jpg,1719916884549,PuReST,35,-1,-1,32,35,0.914286,240.313,134.021,87.6125,105.296,1,1
00025.jpg,1719916884582,PuReST,34,-1,-1,31,34,0.911765,240.902,134.114,84.7641,102.156,1,1
00026.jpg,1719916884615,PuReST,34,-1,-1,31,34,0.911765,240.894,134.121,84.0028,102.156,1,1
00027.jpg,1719916884648,PuReST,33,-1,-1,30,33,0.909091,244.429,134.105,109.967,99.0163,1,1
00028.jpg,1719916884681,PuReST,35,-1,-1,26,35,0.742857,259.086,136.981,129.735,96.3407,0.794118,0.911765
