Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,40,158.753,175.569,PuReST,0.914286
1,1,42,157.58,173.614,PuReST,0.875
2,1,44,157.009,172.73,PuReST,0.888889
3,1,43,157.674,173.334,PuReST,0.914286
4,1,42,158.295,173.294,PuReST,0.9375
5,1,44,157.041,173.683,PuReST,0.888889
6,1,43,157.749,173.222,PuReST,0.914286
7,1,43,156.577,172.727,PuReST,0.848485
8,1,44,156.322,172.523,PuReST,0.875
9,1,36,158.618,174.028,PuReST,0.970588
10,1,37,157.543,172.642,PuReST,0.939394
11,1,36,157.245,172.278,PuReST,0.911765
12,1,36,157.246,172.19,PuReST,0.941176
13,1,35,157.367,171.585,PuReST,0.942857
14,1,34,156.764,171.186,PuReST,0.916667
15,1,34,156.53,171.433,PuReST,0.939394
16,1,32,156.343,171.247,PuReST,0.971429
17,1,31,156.981,171.252,PuReST,1
18,1,31,156.266,171.094,PuReST,0.972222
19,1,30,156.609,171.172,PuReST,1
20,1,30,156.513,170.85,PuReST,1
21,1,33,158.682,171.005,PuReST,1
22,1,28,156.842,171.076,PuReST,1
23,1,26,157.461,169.924,PuReST,1
24,1,29,155.983,170.741,PuReST,1
25,1,28,156.565,170.841,PuReST,1
26,1,26,156.863,170.216,PuReST,1
27,1,28,156.029,170.111,PuReST,1
28,1,26,156.284,170.294,PuReST,1
29,1,27,156.057,170.011,PuReST,1
30,1,26,156.387,170.358,PuReST,1
31,1,27,155.927,169.733,PuReST,1
32,1,25,156.606,169.154,PuReST,1
33,1,25,156.519,169.586,PuReST,1
34,1,23,157.12,170.039,PuReST,1
35,1,24,157.465,170.03,PuReST,1
36,1,23,157.955,170.26,PuReST,1
37,1,24,156.756,169.587,PuReST,1
38,1,23,157.497,170.17,PuReST,1
39,1,23,157.717,170.026,PuReST,1
40,1,23,157.182,169.571,PuReST,1
41,1,23,157.999,169.894,PuReST,1
42,1,24,157.54,169.879,PuReST,1
43,1,23,157.975,169.993,PuReST,1
44,1,24,157.266,169.319,PuReST,1
45,1,24,157.724,169.465,PuReST,1
46,1,23,157.519,169.496,PuReST,1
47,1,24,157.417,169.511,PuReST,1
48,1,23,157.908,169.281,PuReST,1
49,1,23,157.703,169.274,PuReST,1
50,1,23,157.703,169.274,PuReST,1
51,1,23,157.703,169.274,PuReST,1
52,1,23,157.795,169.18,PuReST,1
53,1,23,157.466,168.703,PuReST,1
54,1,24,158.549,169.348,PuReST,1
55,1,23,157.36,168.681,PuReST,1
56,1,32,248.267,238.505,PuReST,0.030303
57,1,32,248.267,238.505,PuReST,0.030303
58,1,43,294.026,130.563,PuReST,0.228571
59,1,78,223.583,149.817,PuReST,0.147059
60,1,52,198.162,104.84,PuReST,0.742857
61,1,52,205.335,112.8,PuReST,0.742857
62,1,49,194.801,107.768,PuReST,0.857143
63,1,47,199.712,111.72,PuReST,0.805556
64,1,56,203.808,106.341,PuReST,0.771429
65,1,56,203.808,106.341,PuReST,0.771429
66,1,40,195.74,103.707,PuReST,0.676471
67,1,40,194.008,109.871,PuReST,0.714286
68,1,48,200.677,105.98,PuReST,0.714286
69,1,35,225.356,125.245,PuReST,0.727273
70,1,37,206.593,115.311,PuReST,0.694444
71,1,105,144.938,87.1476,PuReST,0.194444
72,1,77,241.706,260.867,PuReST,0.142857
73,1,29,248.34,236.789,PuReST,0.0606061
74,1,48,282.718,162.296,PuReST,0.228571
75,1,64,276.289,116.854,PuReST,0.0606061
76,1,89,158.749,171.453,PuReST,0.888889
77,1,88,158.954,171.247,PuReST,0.911765
78,1,23,158.247,168.376,PuReST,1
79,1,22,158.193,168.037,PuReST,1
80,1,22,158.062,167.828,PuReST,1
81,1,22,158.008,167.873,PuReST,1
82,1,22,158.105,167.835,PuReST,1
83,1,22,159.24,166.255,PuReST,1
84,1,22,158.087,167.82,PuReST,1
85,1,22,158.17,167.433,PuReST,1
86,1,22,158.167,167.649,PuReST,1
87,1,23,158.42,167.681,PuReST,1
88,1,22,158.405,168.068,PuReST,1
89,1,24,158.149,167.944,PuReST,1
90,1,23,158.02,168.689,PuReST,1
91,1,23,158.573,168.35,PuReST,1
92,1,24,158.327,168.614,PuReST,1
93,1,25,158.411,167.452,PuReST,1
94,1,24,158.845,168.673,PuReST,1
95,1,25,157.971,168.661,PuReST,1
96,1,23,158.454,168.837,PuReST,1
97,1,24,158.181,168.401,PuReST,1
98,1,24,158.339,168.627,PuReST,1
99,1,24,158.184,168.688,PuReST,1
100,1,24,158.387,169.714,PuReST,1
101,1,24,158.276,168.607,PuReST,1
102,1,24,158.387,169.714,PuReST,1
103,1,24,158.507,169.007,PuReST,1
104,1,24,158.592,168.151,PuReST,1
105,1,24,158.28,168.623,PuReST,1
106,1,23,157.948,168.353,PuReST,1
107,1,24,158.253,168.188,PuReST,1
108,1,24,158.332,168.351,PuReST,1
109,1,24,158.357,168.284,PuReST,1
110,1,24,158.332,168.351,PuReST,1
111,1,24,158.419,168.379,PuReST,1
112,1,24,158.346,168.413,PuReST,1
113,1,24,158.419,168.379,PuReST,1
114,1,24,158.367,168.537,PuReST,1
115,1,24,158.292,168.38,PuReST,1
116,1,24,158.349,168.517,PuReST,1
117,1,24,158.593,168.562,PuReST,1
118,1,24,158.414,168.58,PuReST,1
119,1,24,158.51,168.723,PuReST,1
120,1,25,158.192,168.816,PuReST,1
121,1,24,158.807,167.694,PuReST,1
122,1,24,158.187,169.176,PuReST,1
123,1,25,158.026,169.21,PuReST,1
124,1,26,157.624,169.196,PuReST,1
125,1,25,157.995,169.28,PuReST,1
126,1,25,158.301,169.052,PuReST,1
127,1,25,157.646,168.877,PuReST,1
128,1,25,157.451,168.839,PuReST,1
129,1,24,157.831,168.952,PuReST,1
130,1,24,157.791,168.744,PuReST,1
131,1,25,157.695,168.64,PuReST,1
132,1,24,157.824,168.597,PuReST,1
133,1,25,157.148,168.437,PuReST,1
134,1,24,157.788,168.638,PuReST,1
135,1,25,157.289,168.657,PuReST,1
136,1,24,158.014,168.638,PuReST,1
137,1,24,157.933,168.585,PuReST,1
138,1,24,157.975,168.735,PuReST,1
139,1,25,158.23,168.806,PuReST,1
140,1,25,157.979,169.077,PuReST,1
141,1,25,158.06,168.778,PuReST,1
142,1,27,157.455,167.352,PuReST,1
143,1,26,158.565,169.131,PuReST,1
144,1,25,158.307,169.05,PuReST,1
145,1,24,159.36,168.358,PuReST,1
146,1,27,158.032,169.56,PuReST,1
147,1,27,158.085,169.702,PuReST,1
148,1,27,158.091,169.684,PuReST,1
149,1,27,157.971,169.7,PuReST,1
150,1,27,157.918,169.661,PuReST,1
151,1,29,156.286,168.927,PuReST,1
152,1,26,157.158,169.274,PuReST,1
153,1,29,155.939,168.803,PuReST,1
154,1,26,156.817,168.888,PuReST,1
155,1,27,156.723,169.776,PuReST,1
156,1,27,156.519,169.479,PuReST,1
157,1,29,155.743,169.005,PuReST,1
158,1,26,156.737,169.475,PuReST,1
159,1,27,156.426,169.532,PuReST,1
160,1,26,156.667,169.562,PuReST,1
161,1,27,156.345,169.579,PuReST,1
162,1,27,156.819,169.611,PuReST,1
163,1,29,155.936,169.301,PuReST,1
164,1,28,156.399,169.856,PuReST,1
165,1,30,155.642,169.589,PuReST,1
166,1,28,156.433,169.867,PuReST,1
167,1,29,156.392,169.756,PuReST,1
168,1,28,157.267,169.465,PuReST,1
169,1,28,157.065,169.399,PuReST,1
170,1,28,156.623,169.144,PuReST,1
171,1,28,156.572,169.103,PuReST,1
172,1,30,155.678,169.542,PuReST,1
173,1,30,155.568,169.593,PuReST,1
174,1,30,155.568,169.593,PuReST,1
175,1,29,156.11,169.758,PuReST,0.969697
176,1,29,156.472,170.222,PuReST,1
177,1,29,156.514,170.292,PuReST,1
178,1,30,155.864,170.27,PuReST,1
179,1,30,155.317,169.854,PuReST,0.944444
180,1,30,154.858,169.827,PuReST,0.916667
181,1,29,155.919,170.425,PuReST,1
182,1,28,155.858,170.037,PuReST,1
183,1,28,155.31,170.001,PuReST,1
184,1,28,155.179,169.71,PuReST,1
185,1,26,156.49,170.558,PuReST,1
186,1,27,155.116,169.72,PuReST,1
187,1,28,154.752,169.323,PuReST,1
188,1,27,155.596,169.432,PuReST,1
189,1,27,155.163,169.444,PuReST,1
190,1,25,155.694,169.324,PuReST,1
191,1,27,155.357,169.655,PuReST,1
192,1,26,155.845,169.78,PuReST,1
193,1,25,156.229,169.648,PuReST,1
194,1,26,155.446,169.476,PuReST,1
195,1,26,155.072,169.144,PuReST,1
196,1,26,154.881,169.11,PuReST,1
197,1,26,154.881,169.11,PuReST,1
198,1,27,154.391,169.189,PuReST,1
199,1,26,155.329,169.399,PuReST,1
200,1,25,154.901,169.238,PuReST,1
201,1,26,154.841,169.506,PuReST,1
202,1,26,153.805,169.583,PuReST,1
203,1,24,154.561,169.588,PuReST,1
204,1,24,154.304,168.258,PuReST,1
205,1,25,154.477,169.383,PuReST,1
206,1,23,153.419,168.582,PuReST,1
207,1,22,154.12,168.992,PuReST,1
208,1,22,154.351,168.619,PuReST,1
209,1,22,153.778,168.493,PuReST,1
210,1,22,153.839,168.644,PuReST,1
211,1,21,154.257,168.78,PuReST,1
212,1,21,153.684,168.645,PuReST,1
213,1,21,153.684,168.645,PuReST,1
214,1,21,153.684,168.645,PuReST,1
215,1,20,153.969,168.706,PuReST,1
216,1,20,154.022,168.487,PuReST,1
217,1,25,152.251,167.358,PuReST,0.735294
218,1,21,155.381,170.107,PuReST,1
219,1,20,155.52,169.761,PuReST,1
220,1,21,159.431,173.121,PuReST,1
221,1,20,159.303,172.986,PuReST,1
222,1,89,158.657,179.214,PuReST,0.914286
223,1,95,156.298,180.378,PuReST,0.882353
224,1,19,158.393,177.119,PuReST,1
225,1,20,158.014,177.408,PuReST,1
226,1,21,157.856,177.303,PuReST,1
227,1,21,157.94,177.102,PuReST,1
228,1,21,157.755,177.024,PuReST,1
229,1,22,157.457,177.098,PuReST,1
230,1,21,157.441,177.117,PuReST,1
231,1,22,157.667,177.167,PuReST,1
232,1,22,157.705,177.149,PuReST,1
233,1,23,157.91,177.109,PuReST,1
234,1,21,158.479,177.185,PuReST,1
235,1,21,157.649,178.257,PuReST,1
236,1,22,158.123,176.881,PuReST,1
237,1,21,158.373,176.926,PuReST,1
238,1,21,157.924,175.99,PuReST,1
239,1,21,154.572,170.599,PuReST,1
240,1,21,154.121,170.494,PuReST,1
241,1,20,154.008,169.802,PuReST,1
242,1,20,154.083,170.3,PuReST,1
243,1,21,153.955,170.227,PuReST,1
244,1,21,154.006,169.829,PuReST,1
245,1,21,154.006,169.829,PuReST,1
246,1,20,154.522,170.318,PuReST,1
247,1,21,153.726,169.574,PuReST,1
248,1,20,154.096,169.675,PuReST,1
249,1,21,153.201,169.024,PuReST,1
250,1,20,154.215,169.472,PuReST,1
251,1,21,153.893,169.333,PuReST,1
252,1,20,154.042,170.288,PuReST,1
253,1,21,153.693,169.548,PuReST,1
254,1,21,153.929,169.599,PuReST,1
255,1,21,153.929,169.599,PuReST,1
256,1,21,153.538,169.264,PuReST,1
257,1,22,152.993,169.396,PuReST,1
