filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719911863531,PuReST,43,-1,-1,36,43,0.837209,221.851,140.559,108.293,124.337,0.942857,0.942857
00001.jpg,1719911863564,PuReST,46,-1,-1,40,46,0.869565,220.193,142.127,92.4039,135.253,0.972222,0.972222
00002.jpg,1719911863597,PuReST,46,-1,-1,42,46,0.913043,220.187,143.208,92.2216,138.301,0.972222,0.972222
00003.jpg,1719911863630,PuReST,46,-1,-1,42,46,0.913043,220.169,143.102,95.7408,138.301,0.944444,0.944444
00004.jpg,1719911863663,PuReST,46,-1,-1,42,46,0.913043,220.109,143.089,95.4567,138.301,0.944444,0.944444
00005.jpg,1719911863696,PuReST,43,-1,-1,36,43,0.837209,221.753,140.618,107.594,124.337,0.970588,0.970588
00006.jpg,1719911863729,PuReST,43,-1,-1,37,43,0.860465,221.47,141.095,103.93,125.84,1,1
00007.jpg,1719911863762,PuReST,43,-1,-1,35,43,0.813953,221.961,140.374,110.496,122.845,0.972222,0.972222
00008.jpg,1719911863795,PuReST,44,-1,-1,39,44,0.886364,220.949,141.938,104.161,130.494,0.972222,0.972222
00009.jpg,1719911863828,PuReST,44,-1,-1,39,44,0.886364,220.754,142.65,100.22,130.494,0.970588,0.970588
00010.jpg,1719911863861,PuReST,44,-1,-1,39,44,0.886364,220.703,142.745,98.8821,130.494,1,1
00011.jpg,1719911863894,PuReST,44,-1,-1,40,44,0.909091,220.467,143.007,94.2931,132.022,0.944444,0.944444
00012.jpg,1719911863927,PuReST,45,-1,-1,41,45,0.911111,219.922,143.531,92.7542,135.162,0.942857,0.942857
00013.jpg,1719911863960,PuReST,44,-1,-1,37,44,0.840909,220.293,142.56,86.5836,127.472,0.944444,0.944444
00014.jpg,1719911863993,PuReST,40,-1,-1,36,40,0.9,220.426,143.788,104.291,119.463,0.942857,0.942857
00015.jpg,1719911864026,PuReST,40,-1,-1,36,40,0.9,220.525,143.854,105.664,119.463,0.944444,0.944444
00016.jpg,1719911864059,PuReST,39,-1,-1,35,39,0.897436,220.635,143.648,100.625,116.324,0.911765,0.911765
00017.jpg,1719911864092,PuReST,39,-1,-1,35,39,0.897436,220.635,143.648,100.625,116.324,0.911765,0.911765
00018.jpg,1719911864125,PuReST,36,-1,-1,32,36,0.888889,220.578,143.856,102.615,106.907,0.942857,0.942857
00019.jpg,1719911864158,PuReST,36,-1,-1,32,36,0.888889,220.661,143.815,101.863,106.907,0.941176,0.941176
00020.jpg,1719911864191,PuReST,33,-1,-1,27,33,0.818182,219.888,145.162,109.678,94.4835,1,1
00021.jpg,1719911864224,PuReST,33,-1,-1,27,33,0.818182,219.888,145.162,109.678,94.4835,1,1
00022.jpg,1719911864257,PuReST,32,-1,-1,28,32,0.875,220.61,144.235,106.039,94.3525,0.971429,0.971429
00023.jpg,1719911864290,PuReST,30,-1,-1,27,30,0.9,220.617,144.436,106.165,89.5974,1,1
00024.jpg,1719911864323,PuReST,30,-1,-1,24,30,0.8,220.245,145.627,106.523,85.085,1,1
00025.jpg,1719911864356,PuReST,30,-1,-1,27,30,0.9,220.535,144.785,105.774,89.5974,1,1
00026.jpg,1719911864389,PuReST,30,-1,-1,27,30,0.9,220.71,144.595,106.624,89.5974,1,1
00027.jpg,1719911864422,PuReST,30,-1,-1,27,30,0.9,220.982,144.7,102.919,89.5974,1,1
00028.jpg,1719911864455,PuReST,29,-1,-1,25,29,0.862069,221.094,145.635,100.525,84.9394,1,1
00029.jpg,1719911864488,PuReST,29,-1,-1,26,29,0.896552,220.623,145.056,111.716,86.4581,1,1
00030.jpg,1719911864521,PuReST,29,-1,-1,26,29,0.896552,220.623,145.056,111.716,86.4581,1,1
00031.jpg,1719911864554,PuReST,28,-1,-1,23,28,0.821429,220.3,146.594,107.447,80.3032,1,1
00032.jpg,1719911864587,PuReST,28,-1,-1,22,28,0.785714,220.226,146.681,106.69,78.8228,1,1
00033.jpg,1719911864620,PuReST,28,-1,-1,25,28,0.892857,220.54,145.453,112.131,83.3189,1,1
00034.jpg,1719911864653,PuReST,28,-1,-1,25,28,0.892857,220.46,145.444,116.117,83.3189,1,1
00035.jpg,1719911864686,PuReST,28,-1,-1,25,28,0.892857,220.6,145.479,118.334,83.3189,1,1
00036.jpg,1719911864719,PuReST,27,-1,-1,25,27,0.925926,220.724,145.166,103.347,81.7116,1,1
00037.jpg,1719911864752,PuReST,27,-1,-1,25,27,0.925926,220.766,145.171,105.88,81.7116,1,1
00038.jpg,1719911864785,PuReST,27,-1,-1,25,27,0.925926,220.755,145.183,106.539,81.7116,1,1
00039.jpg,1719911864818,PuReST,28,-1,-1,25,28,0.892857,220.981,145.127,103.252,83.3189,1,1
00040.jpg,1719911864851,PuReST,27,-1,-1,25,27,0.925926,221.31,144.979,97.6274,81.7116,1,1
00041.jpg,1719911864884,PuReST,27,-1,-1,25,27,0.925926,221.439,144.896,96.5369,81.7116,1,1
00042.jpg,1719911864917,PuReST,27,-1,-1,25,27,0.925926,218.923,144.492,103.646,81.7116,1,1
00043.jpg,1719911864950,PuReST,27,-1,-1,25,27,0.925926,218.923,144.492,103.646,81.7116,1,1
00044.jpg,1719911864983,PuReST,27,-1,-1,24,27,0.888889,218.73,144.429,95.0222,80.1799,1,1
00045.jpg,1719911865016,PuReST,27,-1,-1,24,27,0.888889,218.699,144.375,94.7243,80.1799,1,1
00046.jpg,1719911865049,PuReST,27,-1,-1,24,27,0.888889,218.699,144.375,94.7243,80.1799,1,1
00047.jpg,1719911865082,PuReST,27,-1,-1,24,27,0.888889,218.751,144.334,95.3631,80.1799,1,1
00048.jpg,1719911865115,PuReST,26,-1,-1,24,26,0.923077,218.643,144.312,100.297,78.5712,1,1
00049.jpg,1719911865148,PuReST,26,-1,-1,20,26,0.769231,218.161,145.329,104.885,72.5643,1,1
00050.jpg,1719911865181,PuReST,26,-1,-1,24,26,0.923077,218.811,143.986,99.8703,78.5712,1,1
00051.jpg,1719911865214,PuReST,26,-1,-1,24,26,0.923077,218.824,143.975,102.99,78.5712,1,1
00052.jpg,1719911865247,PuReST,26,-1,-1,24,26,0.923077,218.838,143.98,102.075,78.5712,1,1
00053.jpg,1719911865280,PuReST,26,-1,-1,20,26,0.769231,218.161,145.329,104.885,72.5643,1,1
00054.jpg,1719911865313,PuReST,26,-1,-1,24,26,0.923077,218.924,144.008,94.0365,78.5712,1,1
00055.jpg,1719911865346,PuReST,26,-1,-1,24,26,0.923077,218.992,144.03,97.8561,78.5712,1,1
00056.jpg,1719911865379,PuReST,26,-1,-1,24,26,0.923077,218.954,144.004,99.731,78.5712,1,1
00057.jpg,1719911865412,PuReST,26,-1,-1,23,26,0.884615,218.919,143.775,102.853,77.0412,1,1
00058.jpg,1719911865445,PuReST,26,-1,-1,24,26,0.923077,218.826,143.965,103.848,78.5712,1,1
00059.jpg,1719911865478,PuReST,26,-1,-1,24,26,0.923077,218.966,144.115,102.554,78.5712,1,1
00060.jpg,1719911865511,PuReST,26,-1,-1,24,26,0.923077,218.951,144.18,91.0067,78.5712,1,1
00061.jpg,1719911865544,PuReST,26,-1,-1,24,26,0.923077,218.914,144.435,85.8511,78.5712,1,1
00062.jpg,1719911865577,PuReST,26,-1,-1,24,26,0.923077,218.805,144.519,98.6387,78.5712,1,1
00063.jpg,1719911865610,PuReST,26,-1,-1,24,26,0.923077,218.793,144.563,97.816,78.5712,1,1
00064.jpg,1719911865643,PuReST,26,-1,-1,24,26,0.923077,218.734,144.56,96.4468,78.5712,1,1
00065.jpg,1719911865676,PuReST,26,-1,-1,24,26,0.923077,218.714,144.702,96.7984,78.5712,1,1
00066.jpg,1719911865709,PuReST,27,-1,-1,24,27,0.888889,218.549,144.771,113.175,80.1799,1,1
00067.jpg,1719911865742,PuReST,27,-1,-1,24,27,0.888889,220.496,145.108,110.5,80.1799,1,1
00068.jpg,1719911865775,PuReST,27,-1,-1,24,27,0.888889,220.496,145.108,110.5,80.1799,1,1
00069.jpg,1719911865808,PuReST,27,-1,-1,25,27,0.925926,221.842,145.123,99.5058,81.7116,1,1
00070.jpg,1719911865841,PuReST,27,-1,-1,25,27,0.925926,221.761,144.951,90.3789,81.7116,1,1
00071.jpg,1719911865874,PuReST,27,-1,-1,24,27,0.888889,221.615,144.863,101.112,80.1799,1,1
00072.jpg,1719911865907,PuReST,27,-1,-1,25,27,0.925926,221.605,144.908,104.14,81.7116,1,1
00073.jpg,1719911865940,PuReST,26,-1,-1,24,26,0.923077,221.993,144.715,105.222,78.5712,1,1
00074.jpg,1719911865973,PuReST,26,-1,-1,24,26,0.923077,221.993,144.715,105.222,78.5712,1,1
00075.jpg,1719911866006,PuReST,27,-1,-1,24,27,0.888889,222.013,144.694,104.167,80.1799,1,1
00076.jpg,1719911866039,PuReST,27,-1,-1,24,27,0.888889,222.206,144.886,96.9973,80.1799,1,1
00077.jpg,1719911866072,PuReST,27,-1,-1,24,27,0.888889,222.205,145.009,107.983,80.1799,1,1
00078.jpg,1719911866105,PuReST,27,-1,-1,24,27,0.888889,222.205,145.009,107.983,80.1799,1,1
00079.jpg,1719911866138,PuReST,27,-1,-1,24,27,0.888889,222.205,145.009,107.983,80.1799,1,1
00080.jpg,1719911866171,PuReST,27,-1,-1,24,27,0.888889,222.205,145.009,107.983,80.1799,1,1
00081.jpg,1719911866204,PuReST,27,-1,-1,24,27,0.888889,222.205,145.009,107.983,80.1799,1,1
00082.jpg,1719911866237,PuReST,27,-1,-1,24,27,0.888889,222.593,144.937,96.8647,80.1799,1,1
00083.jpg,1719911866270,PuReST,28,-1,-1,24,28,0.857143,222.781,145.054,101.097,81.8023,1,1
00084.jpg,1719911866303,PuReST,28,-1,-1,24,28,0.857143,222.662,145.173,102.63,81.8023,1,1
00085.jpg,1719911866336,PuReST,28,-1,-1,24,28,0.857143,222.894,145.187,99.3975,81.8023,1,1
00086.jpg,1719911866369,PuReST,27,-1,-1,25,27,0.925926,222.744,144.977,103.245,81.7116,1,1
00087.jpg,1719911866402,PuReST,27,-1,-1,25,27,0.925926,222.538,144.977,116.104,81.7116,1,1
00088.jpg,1719911866435,PuReST,28,-1,-1,25,28,0.892857,222.897,145.046,111.947,83.3189,1,1
00089.jpg,1719911866468,PuReST,28,-1,-1,25,28,0.892857,222.982,145.015,111.268,83.3189,1,1
