filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719912841168,PuReST,18,-1,-1,8,18,0.444444,283.518,190.915,109.004,42.3653,0,0
00001.jpg,1719912841201,PuReST,70,-1,-1,60,70,0.857143,217.538,151.832,71.335,204.506,0.916667,0.916667
00002.jpg,1719912841234,PuReST,83,-1,-1,73,83,0.879518,221.666,161.053,175.519,245.296,0.944444,0.944444
00003.jpg,1719912841267,PuReST,89,-1,-1,61,89,0.685393,214.402,161.01,20.5586,237.676,0.942857,0.944444
00004.jpg,1719912841300,PuReST,91,-1,-1,64,91,0.703297,213.071,162.036,26.8567,245.324,0.971429,0.916667
00005.jpg,1719912841333,PuReST,88,-1,-1,67,88,0.761364,212.479,160.458,34.7318,244.592,0.944444,0.972222
00006.jpg,1719912841366,PuReST,81,-1,-1,45,81,0.555556,208.631,149.747,45.8511,201.98,0.6875,0.705882
00007.jpg,1719912841399,PuReST,127,-1,-1,82,127,0.645669,207.061,127.76,154.517,332.112,0.666667,0.638889
00008.jpg,1719912841432,PuReST,80,-1,-1,76,80,0.95,222.503,155.699,16.2258,245.084,0.972222,0.916667
00009.jpg,1719912841465,PuReST,90,-1,-1,68,90,0.755556,213.309,159.941,45.0441,249.39,1,0.972222
00010.jpg,1719912841498,PuReST,95,-1,-1,67,95,0.705263,213.372,158.558,54.8724,256.373,0.888889,0.888889
00011.jpg,1719912841531,PuReST,50,-1,-1,35,50,0.7,91.4481,138.132,105.309,134.559,0.242424,0.242424
00012.jpg,1719912841564,PuReST,70,-1,-1,63,70,0.9,218.005,153.105,68.4512,209.061,0.882353,0.882353
00013.jpg,1719912841597,PuReST,118,-1,-1,38,118,0.322034,215.984,132.261,132.798,261.429,0.705882,0.705882
00014.jpg,1719912841630,PuReST,76,-1,-1,60,76,0.789474,215.967,152.418,50.2348,214.368,0.944444,0.916667
00015.jpg,1719912841663,PuReST,83,-1,-1,67,83,0.807229,222.308,154.444,75.8642,236.29,0.914286,0.916667
00016.jpg,1719912841696,PuReST,90,-1,-1,65,90,0.722222,212.598,161.426,35.1089,245.059,0.944444,0.944444
00017.jpg,1719912841729,PuReST,91,-1,-1,66,91,0.725275,213.877,161.89,30.6811,248.181,0.942857,0.944444
00018.jpg,1719912841762,PuReST,95,-1,-1,70,95,0.736842,215.089,160.754,44.5552,260.671,0.944444,0.972222
00019.jpg,1719912841795,PuReST,90,-1,-1,66,90,0.733333,214.212,159.719,38.3829,246.496,0.941176,0.970588
00020.jpg,1719912841828,PuReST,90,-1,-1,70,90,0.777778,216.042,159.933,49.6281,252.31,0.942857,0.944444
00021.jpg,1719912841861,PuReST,74,-1,-1,65,74,0.878378,206.775,154.741,39.6181,218.57,0.972222,0.972222
00022.jpg,1719912841894,PuReST,123,-1,-1,57,123,0.463415,209.573,136.307,127.41,292.328,0.794118,0.8
00023.jpg,1719912841927,PuReST,78,-1,-1,67,78,0.858974,221.418,154.053,75.1709,228.093,0.916667,0.888889
00024.jpg,1719912841960,PuReST,92,-1,-1,69,92,0.75,214.806,160.472,50.5451,254.19,0.916667,0.916667
00025.jpg,1719912841993,PuReST,98,-1,-1,60,98,0.612245,212.931,158.442,9.24395,251.788,0.916667,0.972222
00026.jpg,1719912842026,PuReST,98,-1,-1,57,98,0.581633,213.276,158.448,8.38189,247.751,0.916667,0.916667
00027.jpg,1719912842059,PuReST,97,-1,-1,58,97,0.597938,213.662,157.806,9.47632,247.342,0.916667,0.972222
00028.jpg,1719912842092,PuReST,92,-1,-1,70,92,0.76087,212.197,157.041,12.8887,255.644,0.911765,0.861111
00029.jpg,1719912842125,PuReST,96,-1,-1,68,96,0.708333,211.222,158.191,14.1598,259.491,0.90625,0.909091
00030.jpg,1719912842158,PuReST,22,-1,-1,5,22,0.227273,138.743,164.564,11.2838,46.7245,0,0
00031.jpg,1719912842191,PuReST,63,-1,-1,57,63,0.904762,201.693,159.476,178.086,188.613,0.638889,0.638889
