Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,57,251.243,139.678,PuReST,0.611111
1,1,60,254.746,135.868,PuReST,0.857143
2,1,62,256.484,136.417,PuReST,0.942857
3,1,69,260.829,137.877,PuReST,1
4,1,69,261.049,137.594,PuReST,1
5,1,70,261.081,137.982,PuReST,1
6,1,74,262.07,140.011,PuReST,1
7,1,64,255.768,138.741,PuReST,0.971429
8,1,67,258.417,139.851,PuReST,1
9,1,68,259.19,139.831,PuReST,1
10,1,67,257.953,140.384,PuReST,1
11,1,72,261.63,141.384,PuReST,1
12,1,66,258.595,140.168,PuReST,1
13,1,67,258.283,140.782,PuReST,1
14,1,70,260.482,140.79,PuReST,1
15,1,70,260.992,140.428,PuReST,1
16,1,62,256.238,138.731,PuReST,0.942857
17,1,63,256.363,139.357,PuReST,1
18,1,64,256.739,139.831,PuReST,1
19,1,72,261.716,141.109,PuReST,1
20,1,70,260.958,141.067,PuReST,1
21,1,70,261.048,141.457,PuReST,1
22,1,66,257.847,140.987,PuReST,1
23,1,70,265.295,140.933,PuReST,1
24,1,71,266.75,140.187,PuReST,1
25,1,72,266.752,140.345,PuReST,1
26,1,72,267.165,140.311,PuReST,1
27,1,72,267.313,141.117,PuReST,1
28,1,70,266.47,140.488,PuReST,1
29,1,62,257.838,145.153,PuReST,0.805556
30,1,67,268.066,140.292,PuReST,1
31,1,71,272.149,141.405,PuReST,0.9375
32,1,67,270.271,140.924,PuReST,0.944444
33,1,71,271.762,141.976,PuReST,0.944444
34,1,72,271.958,142.445,PuReST,0.971429
35,1,58,259.436,145.742,PuReST,0.685714
36,1,75,274.06,141.829,PuReST,0.8
37,1,68,270.67,140.597,PuReST,0.914286
38,1,89,285.656,146.256,PuReST,0.666667
39,1,77,167.852,69.8641,PuReST,0.363636
40,1,50,277.828,130.302,PuReST,0.617647
41,1,87,279.976,131.876,PuReST,0.722222
42,1,85,279.606,131.32,PuReST,0.714286
43,1,80,285.923,143.692,PuReST,0.666667
44,1,86,289.481,144.595,PuReST,0.606061
45,1,91,281.277,132.502,PuReST,0.705882
46,1,97,283.036,134.275,PuReST,0.735294
47,1,75,284.777,132.838,PuReST,0.638889
48,1,57,285.644,125.437,PuReST,0.5
49,1,35,268.27,114.792,PuReST,0.588235
50,1,9,111.875,66.875,PuReST,0
51,1,61,167.994,75.227,PuReST,0.542857
52,1,29,236.665,216.561,PuReST,0
53,1,64,106.77,108.894,PuReST,0
54,1,44,150.768,239.613,PuReST,0
55,1,71,146.313,137.479,PuReST,0.457143
56,1,22,165.534,142.659,PuReST,0.0625
57,1,25,254.125,134.536,PuReST,0
58,1,25,254.9,134.492,PuReST,0
59,1,54,94.405,130.739,PuReST,0.205882
60,1,26,142.419,224.24,PuReST,0.294118
61,1,47,294.15,132.171,PuReST,0.588235
62,1,24,170.161,217.152,PuReST,0.0606061
63,1,41,287.694,144.813,PuReST,0.5
64,1,61,294.237,147.656,PuReST,0.542857
65,1,46,157.933,221.691,PuReST,0.0285714
66,1,32,122.681,223.364,PuReST,0.176471
67,1,31,126.587,221.003,PuReST,0.2
68,1,28,122.64,219.315,PuReST,0.181818
69,1,25,141.648,226.752,PuReST,0.030303
70,1,32,261.054,223.274,PuReST,0
71,1,33,120.462,220.576,PuReST,0.205882
72,1,88,99.7025,154.468,PuReST,0.285714
73,1,37,135.019,218.063,PuReST,0.0909091
74,1,39,153.231,217.886,PuReST,0.0625
75,1,73,264.435,154.833,PuReST,1
76,1,72,260.894,154.684,PuReST,1
77,1,72,260.818,155.346,PuReST,1
78,1,72,260.809,155.317,PuReST,1
79,1,72,260.65,155.894,PuReST,1
80,1,72,260.796,156.092,PuReST,1
81,1,72,260.829,156.291,PuReST,1
82,1,72,260.999,157.051,PuReST,0.972222
83,1,72,261.049,158.472,PuReST,0.970588
84,1,72,261.236,160.455,PuReST,0.972222
85,1,72,261.191,160.073,PuReST,1
86,1,72,260.971,160.219,PuReST,0.972222
87,1,73,261.509,159.286,PuReST,0.971429
88,1,73,261.5,159.284,PuReST,0.971429
89,1,73,261.73,159.549,PuReST,0.971429
90,1,73,261.98,159.479,PuReST,1
91,1,74,262.186,160.098,PuReST,1
92,1,59,248.464,156.812,PuReST,0.75
93,1,73,263.421,156.64,PuReST,0.970588
94,1,73,263.089,156.914,PuReST,0.970588
95,1,73,263.217,157.073,PuReST,0.972222
96,1,72,262.824,156.229,PuReST,0.971429
97,1,73,263.214,156.193,PuReST,0.972222
98,1,72,263.923,152.735,PuReST,1
99,1,72,263.845,153.149,PuReST,1
100,1,99,278.055,150.746,PuReST,0.694444
101,1,71,264.113,147.936,PuReST,1
102,1,78,266.543,150.63,PuReST,0.970588
103,1,71,263.962,147.032,PuReST,1
104,1,78,268.101,140.332,PuReST,0.888889
105,1,59,260.889,130.987,PuReST,0.914286
106,1,78,270.831,136.317,PuReST,0.8
107,1,60,264.899,130.438,PuReST,0.911765
108,1,68,268.501,133.037,PuReST,0.805556
109,1,66,270.192,131.586,PuReST,0.882353
110,1,69,272.08,132.309,PuReST,0.852941
111,1,65,270.418,131.191,PuReST,0.777778
112,1,66,271.404,131.081,PuReST,0.75
113,1,62,268.994,130.328,PuReST,0.805556
114,1,66,271.133,132.81,PuReST,0.75
115,1,81,277.096,135.889,PuReST,0.685714
116,1,86,267.811,121.926,PuReST,0.777778
117,1,74,273.335,134.098,PuReST,0.861111
118,1,65,268.593,132.734,PuReST,0.885714
119,1,75,273.781,133.149,PuReST,0.805556
120,1,59,264.194,131.805,PuReST,0.885714
121,1,74,274.274,132.58,PuReST,0.805556
122,1,69,271.786,131.968,PuReST,0.852941
123,1,68,270.203,130.761,PuReST,0.861111
124,1,74,272.94,131.694,PuReST,0.861111
125,1,73,273.008,131.379,PuReST,0.828571
126,1,71,272.053,130.795,PuReST,0.857143
127,1,63,267.315,130.233,PuReST,0.8
128,1,74,271.479,134.623,PuReST,0.888889
129,1,60,263.438,134.033,PuReST,0.944444
130,1,67,266.958,135.999,PuReST,1
131,1,72,266.562,148.487,PuReST,1
132,1,73,265.596,150.979,PuReST,1
133,1,73,265.532,151.029,PuReST,1
134,1,83,255.64,158.303,PuReST,1
135,1,77,264.12,161.554,PuReST,0.78125
136,1,71,258.919,162.111,PuReST,0.944444
137,1,68,258.323,161.591,PuReST,0.909091
138,1,71,257.606,162.511,PuReST,0.941176
139,1,72,257.62,162.853,PuReST,0.944444
140,1,68,254.453,163.958,PuReST,0.941176
141,1,73,265.952,180.739,PuReST,0.972222
142,1,66,264.068,182.439,PuReST,0.857143
143,1,72,269.093,183.219,PuReST,0.916667
144,1,70,267.458,183.23,PuReST,0.970588
145,1,65,261.508,182.11,PuReST,0.861111
146,1,76,275.087,186.772,PuReST,0.848485
147,1,75,274.5,186.838,PuReST,0.861111
148,1,70,276.478,194.113,PuReST,0.771429
149,1,66,272.824,190.04,PuReST,0.833333
150,1,66,272.824,190.04,PuReST,0.833333
151,1,99,274.462,186.708,PuReST,0.771429
152,1,67,268.233,193.936,PuReST,0.828571
153,1,82,265.833,192.738,PuReST,0.833333
154,1,90,267.653,190.673,PuReST,0.8
155,1,68,267.109,194.98,PuReST,0.823529
156,1,70,267.99,194.633,PuReST,0.833333
157,1,91,276.656,209.299,PuReST,0.514286
158,1,70,267.785,195.704,PuReST,0.852941
159,1,70,267.246,196.198,PuReST,0.882353
160,1,75,270.778,200.756,PuReST,0.611111
161,1,31,181.168,245.485,PuReST,0
162,1,104,270.074,185.001,PuReST,0.78125
163,1,57,107.73,163.11,PuReST,0.142857
164,1,69,271.673,184.105,PuReST,0.916667
165,1,74,258.759,170.885,PuReST,0.888889
166,1,64,257.129,160.598,PuReST,0.944444
167,1,70,261.204,158.542,PuReST,1
168,1,71,261.079,158.818,PuReST,1
169,1,67,259.224,158.873,PuReST,1
170,1,71,264.024,159.245,PuReST,1
171,1,71,264.101,159.249,PuReST,1
172,1,74,265.295,160.707,PuReST,1
173,1,65,262.833,158.091,PuReST,1
174,1,69,265.261,160.08,PuReST,1
175,1,69,264.849,160.115,PuReST,1
176,1,71,266.259,162.133,PuReST,1
177,1,67,263.962,161.335,PuReST,1
178,1,72,266.077,163.896,PuReST,1
179,1,72,264.639,166.179,PuReST,1
180,1,70,259.141,163.442,PuReST,1
181,1,71,259.412,163.598,PuReST,1
182,1,69,256.529,159.415,PuReST,1
183,1,69,256.633,159.913,PuReST,1
184,1,69,256.431,159.927,PuReST,1
185,1,70,255.862,160.565,PuReST,1
186,1,69,254.636,160.647,PuReST,1
187,1,69,254.917,160.845,PuReST,1
188,1,69,255.094,160.799,PuReST,1
189,1,69,254.98,160.458,PuReST,1
190,1,69,254.155,159.639,PuReST,1
191,1,68,252.748,158.124,PuReST,1
192,1,69,252.881,158.421,PuReST,1
193,1,68,252.737,158.117,PuReST,1
194,1,69,252.865,158.262,PuReST,1
195,1,68,251.969,153.678,PuReST,1
196,1,69,251.945,153.656,PuReST,1
197,1,69,252.067,153.758,PuReST,1
198,1,69,253.015,153.952,PuReST,1
199,1,69,253.108,154.294,PuReST,1
200,1,68,253.314,149.56,PuReST,0.970588
201,1,68,253.469,149.533,PuReST,0.971429
202,1,68,253.734,145.395,PuReST,0.971429
203,1,68,253.727,145.59,PuReST,1
204,1,68,253.194,143.949,PuReST,0.971429
205,1,68,252.993,143.99,PuReST,0.970588
206,1,69,253.836,143.208,PuReST,1
207,1,69,253.167,143.234,PuReST,1
208,1,68,251.632,146.127,PuReST,1
209,1,68,251.617,145.971,PuReST,1
210,1,68,251.542,146.031,PuReST,1
211,1,68,251.662,146.006,PuReST,1
212,1,68,251.934,148.657,PuReST,1
213,1,68,251.996,148.71,PuReST,1
214,1,69,251.351,149.562,PuReST,1
215,1,69,251.247,149.606,PuReST,1
216,1,68,251.516,151.007,PuReST,1
217,1,68,251.638,151.052,PuReST,1
218,1,68,252.027,152.027,PuReST,1
219,1,68,252.046,152.231,PuReST,1
220,1,69,252.479,150.802,PuReST,1
221,1,69,252.533,150.948,PuReST,1
222,1,68,252.07,150.962,PuReST,1
223,1,68,252.166,150.993,PuReST,1
224,1,69,252.259,151.849,PuReST,1
225,1,69,252.457,151.927,PuReST,1
226,1,69,252.291,151.451,PuReST,1
227,1,68,251.724,150.688,PuReST,1
228,1,68,251.34,150.281,PuReST,1
229,1,68,251.486,150.269,PuReST,1
230,1,68,251.151,150.322,PuReST,1
231,1,68,251.7,150.094,PuReST,1
232,1,69,258.259,150.144,PuReST,1
233,1,70,258.351,150.223,PuReST,1
234,1,84,274.394,155.83,PuReST,0.833333
235,1,87,278.804,156.077,PuReST,0.852941
236,1,98,273.173,147.46,PuReST,0.828571
237,1,77,275.683,152.848,PuReST,0.828571
238,1,77,276.101,152.167,PuReST,0.852941
239,1,78,276.686,151.723,PuReST,0.828571
240,1,74,275.049,150.837,PuReST,0.941176
241,1,79,285.678,151.033,PuReST,0.676471
242,1,87,279.914,140.236,PuReST,0.777778
243,1,97,284.157,139.967,PuReST,0.777778
244,1,90,280.87,136.332,PuReST,0.823529
245,1,74,275.111,132.316,PuReST,0.685714
246,1,69,273.149,130.835,PuReST,0.771429
247,1,87,287.068,150.711,PuReST,0.722222
248,1,91,277.282,141.322,PuReST,0.828571
