Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,44,186.307,203.33,PuReST,0.638889
1,1,51,190.088,210.549,PuReST,0.972222
2,1,50,191.251,210.633,PuReST,1
3,1,51,190.383,211.438,PuReST,0.972222
4,1,50,190.971,211.419,PuReST,1
5,1,48,191.538,209.941,PuReST,1
6,1,50,191.253,210.831,PuReST,1
7,1,49,191.313,211.081,PuReST,1
8,1,54,192.723,208.303,PuReST,1
9,1,66,198.025,215.431,PuReST,0.944444
10,1,48,191.185,210.284,PuReST,1
11,1,48,191.493,209.97,PuReST,1
12,1,55,193.39,214.797,PuReST,0.944444
13,1,43,192.332,195.107,PuReST,0.878788
14,1,44,191.695,195.32,PuReST,0.911765
15,1,42,191.865,194.868,PuReST,0.909091
16,1,40,192.297,194.224,PuReST,0.911765
17,1,39,192.458,194.113,PuReST,0.970588
18,1,41,192.067,194.792,PuReST,0.942857
19,1,38,192.677,193.569,PuReST,0.942857
20,1,39,192.625,182.067,PuReST,1
21,1,37,191.383,180.252,PuReST,1
22,1,36,191.378,181.23,PuReST,1
23,1,34,191.398,179.628,PuReST,1
24,1,35,193.406,181.163,PuReST,1
25,1,34,192.858,181.196,PuReST,1
26,1,37,193.682,183.151,PuReST,1
27,1,35,193.484,181.908,PuReST,1
28,1,35,193.749,181.86,PuReST,1
29,1,34,193.465,180.828,PuReST,1
30,1,36,195.044,182.682,PuReST,0.969697
31,1,32,194.203,180.862,PuReST,1
32,1,31,194.575,180.542,PuReST,1
33,1,31,194.225,180.446,PuReST,1
34,1,31,194.373,180.494,PuReST,1
35,1,31,194.826,180.883,PuReST,1
36,1,31,194.263,180.704,PuReST,1
37,1,30,194.243,180.324,PuReST,1
38,1,29,194.215,180.334,PuReST,1
39,1,30,194.498,180.111,PuReST,1
40,1,30,194.657,180.198,PuReST,1
41,1,29,194.268,180.252,PuReST,1
42,1,29,194.974,178.853,PuReST,1
43,1,29,194.961,178.955,PuReST,1
44,1,28,196.469,174.946,PuReST,1
45,1,28,196.776,174.995,PuReST,1
46,1,27,196.873,174.83,PuReST,1
47,1,28,197.354,174.71,PuReST,1
48,1,27,196.886,174.56,PuReST,1
49,1,27,196.822,174.645,PuReST,1
50,1,27,196.9,174.622,PuReST,1
51,1,27,196.922,174.554,PuReST,1
52,1,27,196.787,174.66,PuReST,1
53,1,27,196.922,174.554,PuReST,1
54,1,27,196.922,174.554,PuReST,1
55,1,27,196.953,174.679,PuReST,1
56,1,27,196.978,174.699,PuReST,1
57,1,27,197.102,174.632,PuReST,1
58,1,27,197.102,174.632,PuReST,1
59,1,27,197.015,174.642,PuReST,1
60,1,26,196.862,174.734,PuReST,1
61,1,26,199.508,172.098,PuReST,1
62,1,27,199.734,171.665,PuReST,1
63,1,27,200.016,171.475,PuReST,1
64,1,26,199.527,171.425,PuReST,1
65,1,27,199.523,171.209,PuReST,1
66,1,26,199.677,171.313,PuReST,1
67,1,26,199.084,172.678,PuReST,1
68,1,26,199.533,171.668,PuReST,1
69,1,27,199.948,171.799,PuReST,1
70,1,28,199.974,171.517,PuReST,1
71,1,26,199.69,173.165,PuReST,1
72,1,27,200.079,171.797,PuReST,1
73,1,27,200.393,171.662,PuReST,1
74,1,27,200.393,171.662,PuReST,1
75,1,27,200.881,171.621,PuReST,1
76,1,27,200.673,171.594,PuReST,1
77,1,27,200.686,171.576,PuReST,1
78,1,27,200.686,171.576,PuReST,1
79,1,28,200.723,171.34,PuReST,1
80,1,27,200.427,171.252,PuReST,1
81,1,27,200.327,171.418,PuReST,1
82,1,27,200.291,171.474,PuReST,1
83,1,27,200.608,171.137,PuReST,1
84,1,27,200.597,170.919,PuReST,1
85,1,28,207.143,168.871,PuReST,1
86,1,27,207.062,168.395,PuReST,1
87,1,27,207.431,168.359,PuReST,1
88,1,28,207.663,168.37,PuReST,1
89,1,28,207.647,168.62,PuReST,1
90,1,28,207.354,168.69,PuReST,1
91,1,29,207.966,168.609,PuReST,1
92,1,29,207.777,168.774,PuReST,1
93,1,30,207.908,168.828,PuReST,1
94,1,29,207.66,168.322,PuReST,1
95,1,30,208.085,168.409,PuReST,1
96,1,29,207.939,168.621,PuReST,1
97,1,28,206.98,168.97,PuReST,1
98,1,29,207.348,168.907,PuReST,1
99,1,30,208.135,168.918,PuReST,0.969697
100,1,30,208.392,168.988,PuReST,0.969697
101,1,29,208.319,168.998,PuReST,0.970588
102,1,28,207.76,168.871,PuReST,1
103,1,32,209.931,168.155,PuReST,0.882353
104,1,30,208.662,168.688,PuReST,0.969697
105,1,28,208.062,169.042,PuReST,1
106,1,28,207.019,170.914,PuReST,0.828571
107,1,28,208.12,168.945,PuReST,1
108,1,31,209.59,168.56,PuReST,0.878788
109,1,30,209.083,168.353,PuReST,0.971429
110,1,30,203.347,165.004,PuReST,1
111,1,30,203.243,165.419,PuReST,1
112,1,30,203.155,165.53,PuReST,1
113,1,29,202.406,166.199,PuReST,1
114,1,30,202.282,166.439,PuReST,1
115,1,30,202.334,166.395,PuReST,1
116,1,30,202.014,166.316,PuReST,1
117,1,30,202.014,166.316,PuReST,1
118,1,30,202.014,166.316,PuReST,1
119,1,30,202.014,166.316,PuReST,1
120,1,29,201.696,166.503,PuReST,1
121,1,30,202.313,166.088,PuReST,1
122,1,29,201.884,166.454,PuReST,1
123,1,28,201.845,166.542,PuReST,1
124,1,30,202.116,166.442,PuReST,1
125,1,29,202.395,166.484,PuReST,1
126,1,28,202.018,166.326,PuReST,1
127,1,29,202.946,166.115,PuReST,1
128,1,30,203.351,165.517,PuReST,1
129,1,30,203.054,165.499,PuReST,1
130,1,30,203.564,165.431,PuReST,1
131,1,29,203.49,165.095,PuReST,1
132,1,29,203.55,165.296,PuReST,1
133,1,30,203.899,164.442,PuReST,1
134,1,29,203.462,164.921,PuReST,1
135,1,31,204.392,164.5,PuReST,1
136,1,30,203.839,164.877,PuReST,1
137,1,30,204.054,164.415,PuReST,1
138,1,29,203.678,164.885,PuReST,1
139,1,29,203.709,164.806,PuReST,1
140,1,30,204.244,164.544,PuReST,1
141,1,30,204.147,164.792,PuReST,1
142,1,30,203.524,165.014,PuReST,1
143,1,32,203.905,164.77,PuReST,1
144,1,30,203.07,165.596,PuReST,1
145,1,30,203.251,165.578,PuReST,1
146,1,31,203.325,165.59,PuReST,1
147,1,32,203.942,165.66,PuReST,1
148,1,31,203.335,165.587,PuReST,1
149,1,32,204.04,165.569,PuReST,1
150,1,31,203.335,165.587,PuReST,1
151,1,32,204.04,165.569,PuReST,1
152,1,30,202.82,165.525,PuReST,1
153,1,29,202.915,165.981,PuReST,1
154,1,30,202.929,165.824,PuReST,1
155,1,30,203.245,165.491,PuReST,1
156,1,31,203.321,165.444,PuReST,1
157,1,30,202.881,165.617,PuReST,1
158,1,30,203.102,165.473,PuReST,1
159,1,31,203.321,165.444,PuReST,1
160,1,30,202.884,165.525,PuReST,1
161,1,31,202.725,165.61,PuReST,1
162,1,30,202.707,165.569,PuReST,1
163,1,31,202.711,165.687,PuReST,1
164,1,31,202.59,165.788,PuReST,1
165,1,31,202.485,165.739,PuReST,1
166,1,31,202.671,165.764,PuReST,1
167,1,31,201.978,165.802,PuReST,1
168,1,32,203.035,165.092,PuReST,1
169,1,31,202.799,164.945,PuReST,1
170,1,33,203.199,164.928,PuReST,1
171,1,33,202.786,164.725,PuReST,1
172,1,33,202.533,164.886,PuReST,1
173,1,33,202.533,164.886,PuReST,1
174,1,33,202.709,164.756,PuReST,1
175,1,33,202.759,164.714,PuReST,1
176,1,33,202.486,164.737,PuReST,1
177,1,34,202.544,164.58,PuReST,1
178,1,34,202.15,164.634,PuReST,1
179,1,33,202.337,164.511,PuReST,1
180,1,34,202.307,163.471,PuReST,1
181,1,34,202.207,163.737,PuReST,1
182,1,34,202.339,163.397,PuReST,1
183,1,35,202.421,163.512,PuReST,1
184,1,34,202.25,163.671,PuReST,1
185,1,34,202.224,163.561,PuReST,1
186,1,35,202.093,163.516,PuReST,1
187,1,34,202.045,163.578,PuReST,1
188,1,34,202.17,163.546,PuReST,1
189,1,34,202.17,163.546,PuReST,1
190,1,35,202.045,163.58,PuReST,1
191,1,36,202.589,163.411,PuReST,1
192,1,35,201.991,163.47,PuReST,1
193,1,37,200.651,162.517,PuReST,0.942857
194,1,36,200.112,162.324,PuReST,1
195,1,36,200.112,162.324,PuReST,1
196,1,35,200.257,162.38,PuReST,1
197,1,35,200.194,162.37,PuReST,1
198,1,34,199.919,162.912,PuReST,1
199,1,35,200.506,162.81,PuReST,1
200,1,34,200.215,162.721,PuReST,1
201,1,34,200.25,163.285,PuReST,1
202,1,34,199.955,163.79,PuReST,1
203,1,33,200.091,163.563,PuReST,1
204,1,34,200.379,163.586,PuReST,1
205,1,33,200.091,163.961,PuReST,1
206,1,34,200.89,163.739,PuReST,1
207,1,34,200.377,163.851,PuReST,1
208,1,33,200.964,164.041,PuReST,1
209,1,32,201.594,163.823,PuReST,1
210,1,31,201.494,163.779,PuReST,1
211,1,29,201.343,163.823,PuReST,1
212,1,28,201.516,163.917,PuReST,1
213,1,28,201.693,163.642,PuReST,1
214,1,29,202.396,163.49,PuReST,1
215,1,27,202.129,163.401,PuReST,1
216,1,26,201.82,163.861,PuReST,1
217,1,26,201.963,163.48,PuReST,1
218,1,25,202.316,163.575,PuReST,1
219,1,26,202.537,162.995,PuReST,1
220,1,26,202.364,163.269,PuReST,1
221,1,25,202.204,163.546,PuReST,1
222,1,23,202.116,163.767,PuReST,1
223,1,24,202.24,163.132,PuReST,1
224,1,27,203.655,162.747,PuReST,1
225,1,24,202.89,163.05,PuReST,1
226,1,25,202.758,163.462,PuReST,1
227,1,26,203.731,163.012,PuReST,1
228,1,25,203.231,163.039,PuReST,1
229,1,24,202.307,163.428,PuReST,1
230,1,25,203.192,163.293,PuReST,1
231,1,25,203.129,163.034,PuReST,1
232,1,25,203.013,163.176,PuReST,1
233,1,24,202.446,162.923,PuReST,1
234,1,24,202.337,163.05,PuReST,1
235,1,23,202.156,163.01,PuReST,1
236,1,24,203.162,163.09,PuReST,1
237,1,22,202.234,163.148,PuReST,1
238,1,24,202.698,163.765,PuReST,1
239,1,22,202.234,162.898,PuReST,1
240,1,24,203.147,162.82,PuReST,1
241,1,22,202.424,162.989,PuReST,1
242,1,24,203.147,162.82,PuReST,1
243,1,23,202.664,163.159,PuReST,1
244,1,22,201.934,164.161,PuReST,1
245,1,24,203.016,162.733,PuReST,1
246,1,23,202.704,163.107,PuReST,1
247,1,23,202.688,162.754,PuReST,1
248,1,23,202.633,162.743,PuReST,1
249,1,23,202.633,162.743,PuReST,1
250,1,23,204.253,162.167,PuReST,1
251,1,24,205.147,161.545,PuReST,1
252,1,24,205.391,161.544,PuReST,1
253,1,22,204.472,162.075,PuReST,1
254,1,23,204.3,161.705,PuReST,1
255,1,22,203.473,163.15,PuReST,1
256,1,22,204.451,161.726,PuReST,1
257,1,23,204.587,161.199,PuReST,1
258,1,25,205.113,161.422,PuReST,1
259,1,23,203.833,161.828,PuReST,1
260,1,24,204.368,161.588,PuReST,1
261,1,24,203.909,161.884,PuReST,1
262,1,24,203.737,161.953,PuReST,1
263,1,24,203.742,161.898,PuReST,1
264,1,25,203.729,161.426,PuReST,1
265,1,26,204.365,161.413,PuReST,1
266,1,27,205.086,161.376,PuReST,1
267,1,24,203.495,161.576,PuReST,1
268,1,24,203.482,162.764,PuReST,1
269,1,26,204.656,161.118,PuReST,1
270,1,26,204.258,160.845,PuReST,1
271,1,24,203.945,161.445,PuReST,1
272,1,26,205.235,160.945,PuReST,1
273,1,24,204.367,161.222,PuReST,1
274,1,26,205.317,161.125,PuReST,1
275,1,25,204.586,161.125,PuReST,1
276,1,25,204.461,161.212,PuReST,1
277,1,21,202.216,164.022,PuReST,0.75
