Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,85,181.703,169.117,PuReST,0.5
1,1,30,181.314,158.244,PuReST,0.666667
2,1,91,177.002,173.9,PuReST,0.638889
3,1,53,184.923,172.832,PuReST,0.787879
4,1,34,180.32,158.351,PuReST,0.705882
5,1,84,184.638,167.102,PuReST,0.588235
6,1,86,170.505,179.495,PuReST,0.735294
7,1,83,187.123,164.398,PuReST,0.777778
8,1,82,187.517,164.339,PuReST,0.833333
9,1,83,175.936,175.089,PuReST,0.657143
10,1,75,182.979,160.29,PuReST,0.705882
11,1,91,179.242,171.262,PuReST,0.606061
12,1,113,183.127,150.573,PuReST,0.676471
13,1,88,176.647,169.778,PuReST,0.657143
14,1,29,179.883,157.551,PuReST,0.69697
15,1,91,179.154,172.116,PuReST,0.638889
16,1,50,177.576,173.189,PuReST,0.848485
17,1,46,181.824,173.004,PuReST,1
18,1,43,182.523,172.407,PuReST,1
19,1,42,181.677,172.85,PuReST,1
20,1,42,181.134,173.05,PuReST,1
21,1,42,180.748,173.594,PuReST,1
22,1,40,179.217,174.848,PuReST,1
23,1,39,180.254,173.312,PuReST,1
24,1,37,180.485,176.07,PuReST,1
25,1,41,178.731,172.97,PuReST,1
26,1,37,180.987,172.724,PuReST,1
27,1,37,180.885,172.825,PuReST,1
28,1,36,180.864,172.595,PuReST,1
29,1,37,180.877,172.546,PuReST,1
30,1,38,180.598,172.546,PuReST,1
31,1,35,181.348,172.37,PuReST,1
32,1,31,181.533,174.879,PuReST,1
33,1,35,181.319,172.03,PuReST,1
34,1,34,180.567,174.473,PuReST,1
35,1,34,181.787,172.932,PuReST,1
36,1,35,182.337,171.459,PuReST,1
37,1,34,181.194,171.299,PuReST,1
38,1,32,180.995,173.055,PuReST,1
39,1,34,181.477,172.357,PuReST,1
40,1,32,181.347,172.477,PuReST,1
41,1,33,181.452,172.258,PuReST,1
42,1,34,181.482,170.786,PuReST,1
43,1,35,184.12,171.728,PuReST,1
44,1,31,181.374,172.297,PuReST,1
45,1,32,181.555,172.243,PuReST,1
46,1,32,181.946,170.356,PuReST,1
47,1,31,181.616,171.62,PuReST,1
48,1,30,182.005,171.528,PuReST,1
49,1,30,181.678,171.412,PuReST,1
50,1,30,181.886,171.473,PuReST,1
51,1,32,181.949,170.198,PuReST,1
52,1,30,182.336,170.579,PuReST,1
53,1,31,181.949,170.467,PuReST,1
54,1,30,182.132,170.356,PuReST,1
55,1,29,182.436,170.38,PuReST,1
56,1,29,182.147,171.283,PuReST,1
57,1,30,182.322,170.644,PuReST,1
58,1,29,182.369,170.741,PuReST,1
59,1,29,182.234,170.888,PuReST,1
60,1,29,182.337,170.818,PuReST,1
61,1,29,182.29,169.784,PuReST,1
62,1,30,182.33,169.583,PuReST,1
63,1,28,182.739,170.985,PuReST,1
64,1,29,182.686,170.518,PuReST,1
65,1,28,182.487,170.526,PuReST,1
66,1,28,182.65,169.639,PuReST,1
67,1,28,182.46,169.908,PuReST,1
68,1,28,182.595,169.433,PuReST,1
69,1,28,182.435,170.074,PuReST,1
70,1,27,182.736,170.574,PuReST,1
71,1,27,182.756,170.272,PuReST,1
72,1,27,182.66,170.39,PuReST,1
73,1,27,182.789,169.951,PuReST,1
74,1,27,182.749,169.847,PuReST,1
75,1,27,182.749,169.847,PuReST,1
76,1,27,182.493,169.863,PuReST,1
77,1,27,182.704,169.567,PuReST,1
78,1,27,182.644,169.317,PuReST,1
79,1,27,182.606,169.733,PuReST,1
80,1,27,182.614,169.645,PuReST,1
81,1,27,182.614,169.645,PuReST,1
82,1,27,182.649,169.747,PuReST,1
83,1,27,182.614,169.645,PuReST,1
84,1,27,183.05,169.371,PuReST,1
85,1,27,183.31,168.945,PuReST,1
86,1,28,183.892,167.625,PuReST,1
87,1,30,183.438,166.816,PuReST,1
88,1,26,184.659,169.087,PuReST,1
89,1,26,184.756,168.994,PuReST,1
90,1,27,184.685,169.304,PuReST,1
91,1,27,184.646,169.427,PuReST,1
92,1,27,184.558,169.508,PuReST,1
93,1,27,184.586,169.699,PuReST,1
94,1,27,184.399,169.851,PuReST,1
95,1,27,184.117,169.706,PuReST,1
96,1,27,184.545,170.232,PuReST,1
97,1,26,184.276,170.377,PuReST,1
98,1,26,184.348,170.335,PuReST,1
99,1,26,184.348,170.335,PuReST,1
100,1,26,184.308,170.273,PuReST,1
101,1,27,184.514,170.151,PuReST,1
102,1,26,184.174,170.212,PuReST,1
103,1,26,184.271,170.378,PuReST,1
104,1,26,184.228,170.478,PuReST,1
105,1,26,184.858,169.176,PuReST,1
106,1,27,185.65,168.18,PuReST,1
107,1,27,185.743,168.334,PuReST,1
108,1,26,185.751,168.29,PuReST,1
109,1,26,185.725,168.141,PuReST,1
110,1,26,185.676,168.017,PuReST,1
111,1,26,185.885,167.946,PuReST,1
112,1,27,185.705,168.035,PuReST,1
113,1,27,185.858,168.132,PuReST,1
114,1,26,185.339,168.473,PuReST,1
115,1,26,184.873,169.028,PuReST,1
116,1,26,184.974,168.581,PuReST,1
