filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711278892890,PuReST,38,38,-1,35,38,0.921053,161.144,95.9531,129.285,114.717,0.970588,0.970588
00001.jpg,1711278892923,PuReST,39,39,-1,35,39,0.897436,160.979,95.7215,134.523,116.324,0.911765,0.911765
00002.jpg,1711278892956,PuReST,38,38,-1,35,38,0.921053,162.533,95.0654,131.895,114.717,0.914286,0.914286
00003.jpg,1711278892989,PuReST,38,38,-1,35,38,0.921053,162.537,95.079,131.55,114.717,0.914286,0.914286
00004.jpg,1711278893022,PuReST,37,37,-1,35,37,0.945946,162.907,96.2833,129.16,113.119,1,1
00005.jpg,1711278893055,PuReST,37,37,-1,35,37,0.945946,162.481,96.8815,118.843,113.119,0.970588,0.970588
00006.jpg,1711278893088,PuReST,37,37,-1,35,37,0.945946,162.507,96.9407,120.51,113.119,0.941176,0.941176
00007.jpg,1711278893121,PuReST,36,36,-1,34,36,0.944444,162.163,98.9572,131.867,109.978,0.941176,0.941176
00008.jpg,1711278893154,PuReST,36,36,-1,34,36,0.944444,161.828,101.721,126.483,109.978,0.944444,0.944444
00009.jpg,1711278893187,PuReST,36,36,-1,34,36,0.944444,161.282,105.296,124.166,109.978,1,1
00010.jpg,1711278893220,PuReST,37,37,-1,35,37,0.945946,160.774,118.508,164.009,113.119,0.888889,1
00011.jpg,1711278893253,PuReST,37,37,-1,35,37,0.945946,160.774,118.508,164.009,113.119,1,1
00012.jpg,1711278893286,PuReST,37,37,-1,36,37,0.972973,159.015,127.663,166.583,114.674,1,1
00013.jpg,1711278893319,PuReST,38,38,-1,36,38,0.947368,159.036,127.68,166.28,116.26,1,1
00014.jpg,1711278893352,PuReST,38,38,-1,36,38,0.947368,160.221,127.906,168.775,116.26,1,1
00015.jpg,1711278893385,PuReST,38,38,-1,35,38,0.921053,160.408,128.481,163.566,114.717,1,1
00016.jpg,1711278893418,PuReST,37,37,-1,35,37,0.945946,160.498,128.539,166.937,113.119,1,1
00017.jpg,1711278893451,PuReST,37,37,-1,36,37,0.972973,159.634,130.949,135.374,114.674,1,1
00018.jpg,1711278893484,PuReST,37,37,-1,36,37,0.972973,159.614,130.924,135.777,114.674,1,1
00019.jpg,1711278893517,PuReST,36,36,-1,34,36,0.944444,159.866,133.248,144.809,109.978,1,1
00020.jpg,1711278893550,PuReST,36,36,-1,34,36,0.944444,159.934,133.297,146.486,109.978,1,1
00021.jpg,1711278893583,PuReST,35,35,-1,34,35,0.971429,159.686,134.993,135.142,108.391,1,1
00022.jpg,1711278893616,PuReST,35,35,-1,33,35,0.942857,160.4,136.781,147.842,106.837,1,1
00023.jpg,1711278893649,PuReST,34,34,-1,32,34,0.941176,160.724,138.376,139.959,103.696,1,1
00024.jpg,1711278893682,PuReST,33,33,-1,32,33,0.969697,160.961,139.335,145.067,102.108,1,1
00025.jpg,1711278893715,PuReST,33,33,-1,32,33,0.969697,160.961,139.335,145.067,102.108,1,1
00026.jpg,1711278893748,PuReST,33,33,-1,32,33,0.969697,160.862,141.335,138.274,102.108,1,1
00027.jpg,1711278893781,PuReST,33,33,-1,31,33,0.939394,160.339,143.665,131.98,100.556,1,1
00028.jpg,1711278893814,PuReST,33,33,-1,31,33,0.939394,160.493,143.468,123.368,100.556,1,1
00029.jpg,1711278893847,PuReST,32,32,-1,27,32,0.84375,161.858,142.682,128.09,92.8435,1,1
00030.jpg,1711278893880,PuReST,32,32,-1,31,32,0.96875,161.045,144.715,136.103,98.9664,1,1
00031.jpg,1711278893913,PuReST,32,32,-1,31,32,0.96875,161.027,144.746,157.287,98.9664,1,1
00032.jpg,1711278893946,PuReST,32,32,-1,31,32,0.96875,160.497,144.843,139.851,98.9664,1,1
00033.jpg,1711278893979,PuReST,32,32,-1,31,32,0.96875,160.711,144.664,134.219,98.9664,1,1
00034.jpg,1711278894012,PuReST,32,32,-1,31,32,0.96875,162.239,143.507,129.198,98.9664,1,1
00035.jpg,1711278894045,PuReST,32,32,-1,31,32,0.96875,162.239,143.507,129.198,98.9664,1,1
00036.jpg,1711278894078,PuReST,31,31,-1,29,31,0.935484,164.718,138.843,121.361,94.274,1,1
00037.jpg,1711278894111,PuReST,31,31,-1,29,31,0.935484,165.169,137.014,114.662,94.274,1,1
00038.jpg,1711278894144,PuReST,31,31,-1,29,31,0.935484,165.081,136.957,113.668,94.274,1,1
00039.jpg,1711278894177,PuReST,30,30,-1,29,30,0.966667,165.128,134.74,120.219,92.6836,1,1
00040.jpg,1711278894210,PuReST,30,30,-1,25,30,0.833333,165.533,132.681,110.458,86.5724,1,1
00041.jpg,1711278894243,PuReST,30,30,-1,28,30,0.933333,165.324,132.435,119.597,91.1333,1,1
00042.jpg,1711278894276,PuReST,30,30,-1,28,30,0.933333,165.324,132.435,119.597,91.1333,1,1
00043.jpg,1711278894309,PuReST,30,30,-1,27,30,0.9,165.104,133.107,120.779,89.5974,1,1
00044.jpg,1711278894342,PuReST,30,30,-1,27,30,0.9,165.119,133.239,120.493,89.5974,1,1
00045.jpg,1711278894375,PuReST,30,30,-1,27,30,0.9,164.206,135.141,122.575,89.5974,1,1
00046.jpg,1711278894408,PuReST,31,31,-1,30,31,0.967742,164.692,135.43,175.954,95.825,1,1
00047.jpg,1711278894441,PuReST,31,31,-1,30,31,0.967742,164.692,135.43,175.954,95.825,1,1
00048.jpg,1711278894474,PuReST,30,30,-1,28,30,0.933333,163.621,137.267,117.862,91.1333,1,1
00049.jpg,1711278894507,PuReST,30,30,-1,28,30,0.933333,163.134,138.385,114.978,91.1333,1,1
00050.jpg,1711278894540,PuReST,31,31,-1,27,31,0.870968,163.15,139.662,119.349,91.2145,1,1
00051.jpg,1711278894573,PuReST,30,30,-1,28,30,0.933333,163.188,141.03,117.151,91.1333,1,1
00052.jpg,1711278894606,PuReST,30,30,-1,28,30,0.933333,163.299,140.956,119.534,91.1333,1,1
00053.jpg,1711278894639,PuReST,30,30,-1,28,30,0.933333,163.362,141.05,117.119,91.1333,1,1
