filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719863159525,PuReST,68,-1,-1,50,68,0.735294,243.637,119.607,74.9702,186.434,0.971429,0.971429
00001.jpg,1719863159558,PuReST,49,-1,-1,46,49,0.938776,234.767,122.749,154.181,149.263,1,1
00002.jpg,1719863159591,PuReST,29,-1,-1,17,29,0.586207,203.791,85.9778,96.7014,73.4912,0.794118,0.794118
00003.jpg,1719863159624,PuReST,28,-1,-1,20,28,0.714286,204.017,86.0949,103.242,75.9227,0.878788,0.878788
00004.jpg,1719863159657,PuReST,28,-1,-1,20,28,0.714286,204.017,86.0949,103.242,75.9227,0.878788,0.878788
00005.jpg,1719863159690,PuReST,22,-1,-1,16,22,0.727273,199.129,85.8871,148.949,60.0629,0.852941,0.852941
00006.jpg,1719863159723,PuReST,70,-1,-1,50,70,0.714286,244.925,119.508,76.5199,189.807,0.939394,0.939394
00007.jpg,1719863159756,PuReST,73,-1,-1,51,73,0.69863,246.92,120.48,83.4902,196.315,0.941176,0.970588
00008.jpg,1719863159789,PuReST,50,-1,-1,48,50,0.96,235.784,122.103,170.217,153.954,0.90625,0.90625
00009.jpg,1719863159822,PuReST,50,-1,-1,48,50,0.96,236.614,122.373,164.611,153.954,0.916667,0.916667
00010.jpg,1719863159855,PuReST,51,-1,-1,49,51,0.960784,238.151,121.27,28.0414,157.095,0.914286,0.914286
00011.jpg,1719863159888,PuReST,73,-1,-1,48,73,0.657534,248.382,119.42,83.11,192.1,0.942857,0.942857
00012.jpg,1719863159921,PuReST,47,-1,-1,46,47,0.978723,237.624,121.845,123.125,146.088,0.944444,0.916667
00013.jpg,1719863159954,PuReST,45,-1,-1,45,45,1,238.144,121.915,74.3495,141.372,0.944444,0.944444
00014.jpg,1719863159987,PuReST,46,-1,-1,44,46,0.956522,239.219,121.191,31.3682,141.389,0.911765,0.911765
00015.jpg,1719863160020,PuReST,47,-1,-1,45,47,0.957447,240.145,120.984,60.962,144.53,0.909091,0.909091
00016.jpg,1719863160053,PuReST,42,-1,-1,41,42,0.97619,238.803,122.952,110.549,130.381,1,1
00017.jpg,1719863160086,PuReST,42,-1,-1,41,42,0.97619,238.697,122.541,141.298,130.381,1,1
00018.jpg,1719863160119,PuReST,41,-1,-1,38,41,0.926829,239.577,123.529,98.8435,124.138,1,1
00019.jpg,1719863160152,PuReST,40,-1,-1,38,40,0.95,239.883,122.967,94.0184,122.542,1,1
00020.jpg,1719863160185,PuReST,39,-1,-1,38,39,0.974359,239.805,122.798,92.0958,120.956,1,1
00021.jpg,1719863160218,PuReST,37,-1,-1,30,37,0.810811,237.648,125.956,119.652,105.531,1,1
00022.jpg,1719863160251,PuReST,39,-1,-1,37,39,0.948718,240.206,122.849,145.61,119.401,1,1
00023.jpg,1719863160284,PuReST,38,-1,-1,37,38,0.973684,240.515,122.812,2.58396,117.815,1,1
00024.jpg,1719863160317,PuReST,38,-1,-1,36,38,0.947368,241.472,123.251,7.19642,116.26,1,1
00025.jpg,1719863160350,PuReST,37,-1,-1,35,37,0.945946,236.992,126.987,175.886,113.119,1,1
00026.jpg,1719863160383,PuReST,37,-1,-1,35,37,0.945946,236.97,127.009,176.543,113.119,1,1
00027.jpg,1719863160416,PuReST,36,-1,-1,34,36,0.944444,237.368,127.208,179.051,109.978,1,1
00028.jpg,1719863160449,PuReST,35,-1,-1,31,35,0.885714,237.033,128.872,132.923,103.768,1,1
