filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719912121426,PuReST,72,-1,-1,60,72,0.833333,166.211,106.857,171.424,207.774,0.657143,0.657143
00001.jpg,1719912121459,PuReST,42,-1,-1,37,42,0.880952,148.786,112.544,154.283,124.217,1,1
00002.jpg,1719912121492,PuReST,44,-1,-1,38,44,0.863636,148.864,112.15,133.776,128.978,1,1
00003.jpg,1719912121525,PuReST,44,-1,-1,38,44,0.863636,148.855,112.151,133.475,128.978,1,1
00004.jpg,1719912121558,PuReST,42,-1,-1,38,42,0.904762,148.567,112.798,153.359,125.742,1,1
00005.jpg,1719912121591,PuReST,43,-1,-1,39,43,0.906977,148.361,112.029,129.133,128.882,1,1
00006.jpg,1719912121624,PuReST,44,-1,-1,39,44,0.886364,148.114,112.052,125.117,130.494,1,1
00007.jpg,1719912121657,PuReST,43,-1,-1,37,43,0.860465,142.498,112.997,158.262,125.84,1,1
00008.jpg,1719912121690,PuReST,43,-1,-1,37,43,0.860465,142.62,113.131,158.744,125.84,1,1
00009.jpg,1719912121723,PuReST,43,-1,-1,37,43,0.860465,142.619,113.124,158.43,125.84,1,1
00010.jpg,1719912121756,PuReST,43,-1,-1,37,43,0.860465,142.638,113.086,158.804,125.84,1,1
00011.jpg,1719912121789,PuReST,43,-1,-1,37,43,0.860465,142.685,113.132,159.797,125.84,1,1
00012.jpg,1719912121822,PuReST,44,-1,-1,38,44,0.863636,141.761,112.58,122.168,128.978,1,1
00013.jpg,1719912121855,PuReST,44,-1,-1,38,44,0.863636,141.558,112.353,123.302,128.978,1,1
00014.jpg,1719912121888,PuReST,47,-1,-1,39,47,0.829787,140.329,111.803,111.424,135.381,1,1
00015.jpg,1719912121921,PuReST,45,-1,-1,38,45,0.844444,140.642,112.089,129.648,130.608,1,1
00016.jpg,1719912121954,PuReST,46,-1,-1,40,46,0.869565,140.128,111.734,109.782,135.253,1,1
00017.jpg,1719912121987,PuReST,43,-1,-1,39,43,0.906977,141.944,112.278,148.055,128.882,1,1
00018.jpg,1719912122020,PuReST,43,-1,-1,40,43,0.930233,142.777,112.437,132.67,130.419,1,1
00019.jpg,1719912122053,PuReST,47,-1,-1,40,47,0.851064,141.157,111.896,113.586,136.881,1,1
00020.jpg,1719912122086,PuReST,46,-1,-1,41,46,0.891304,141.037,112.265,116.549,136.772,0.971429,0.971429
00021.jpg,1719912122119,PuReST,61,-1,-1,44,61,0.721311,138.468,120.176,19.3519,166.016,0.861111,0.861111
00022.jpg,1719912122152,PuReST,46,-1,-1,39,46,0.847826,141.194,112.624,114.317,133.744,1,0.971429
00023.jpg,1719912122185,PuReST,45,-1,-1,40,45,0.888889,141.966,112.604,112.194,133.633,1,1
00024.jpg,1719912122218,PuReST,46,-1,-1,40,46,0.869565,141.551,112.514,119.302,135.253,0.942857,0.942857
00025.jpg,1719912122251,PuReST,43,-1,-1,40,43,0.930233,143.621,113.812,151.216,130.419,1,1
00026.jpg,1719912122284,PuReST,46,-1,-1,41,46,0.891304,141.83,112.905,120.238,136.772,0.916667,0.916667
00027.jpg,1719912122317,PuReST,47,-1,-1,41,47,0.87234,141.559,112.492,129.237,138.391,0.833333,0.833333
00028.jpg,1719912122350,PuReST,46,-1,-1,40,46,0.869565,141.679,112.802,124.151,135.253,0.885714,0.885714
00029.jpg,1719912122383,PuReST,42,-1,-1,39,42,0.928571,143.174,114.155,149.85,127.278,1,1
00030.jpg,1719912122416,PuReST,45,-1,-1,39,45,0.866667,141.183,113.972,117.971,132.115,1,1
00031.jpg,1719912122449,PuReST,43,-1,-1,38,43,0.883721,142.901,115.036,164.492,127.356,1,1
00032.jpg,1719912122482,PuReST,44,-1,-1,40,44,0.909091,141.339,114.314,115.312,132.022,1,1
00033.jpg,1719912122515,PuReST,45,-1,-1,40,45,0.888889,140.78,114.662,119.894,133.633,1,1
00034.jpg,1719912122548,PuReST,42,-1,-1,39,42,0.928571,141.216,115.037,148.436,127.278,1,1
00035.jpg,1719912122581,PuReST,44,-1,-1,40,44,0.909091,139.46,114.919,106.53,132.022,1,1
00036.jpg,1719912122614,PuReST,43,-1,-1,37,43,0.860465,140.092,114.157,145.576,125.84,1,1
00037.jpg,1719912122647,PuReST,43,-1,-1,37,43,0.860465,140.233,114.489,166.946,125.84,0.942857,0.942857
00038.jpg,1719912122680,PuReST,44,-1,-1,37,44,0.840909,139.447,113.501,154.334,127.472,0.942857,0.942857
00039.jpg,1719912122713,PuReST,44,-1,-1,38,44,0.863636,139.034,113.984,163.993,128.978,0.941176,0.941176
00040.jpg,1719912122746,PuReST,42,-1,-1,37,42,0.880952,139.52,114.459,174.124,124.217,0.944444,0.944444
00041.jpg,1719912122779,PuReST,44,-1,-1,40,44,0.909091,137.669,113.409,109.878,132.022,1,1
00042.jpg,1719912122812,PuReST,42,-1,-1,38,42,0.904762,139.847,114.423,168.681,125.742,0.942857,0.942857
00043.jpg,1719912122845,PuReST,45,-1,-1,41,45,0.911111,137.591,113.849,115.821,135.162,1,1
00044.jpg,1719912122878,PuReST,45,-1,-1,41,45,0.911111,138.122,114.161,101.428,135.162,1,1
00045.jpg,1719912122911,PuReST,46,-1,-1,40,46,0.869565,138.324,114.08,104.191,135.253,1,1
00046.jpg,1719912122944,PuReST,45,-1,-1,40,45,0.888889,138.013,114.186,108.138,133.633,1,1
00047.jpg,1719912122977,PuReST,46,-1,-1,40,46,0.869565,138.628,114.17,101.705,135.253,1,1
00048.jpg,1719912123010,PuReST,42,-1,-1,38,42,0.904762,140.731,114.95,163.415,125.742,0.914286,0.914286
00049.jpg,1719912123043,PuReST,41,-1,-1,37,41,0.902439,141.121,114.91,165.268,122.603,0.944444,0.944444
00050.jpg,1719912123076,PuReST,42,-1,-1,37,42,0.880952,141.215,115.265,167.427,124.217,0.942857,0.942857
00051.jpg,1719912123109,PuReST,42,-1,-1,38,42,0.904762,140.992,115.12,162.022,125.742,0.970588,0.970588
00052.jpg,1719912123142,PuReST,36,-1,-1,15,36,0.416667,149.508,112.651,166.344,83.5431,0.685714,0.685714
00053.jpg,1719912123175,PuReST,42,-1,-1,36,42,0.857143,139.881,115.279,164.248,122.703,0.942857,0.942857
00054.jpg,1719912123208,PuReST,43,-1,-1,37,43,0.860465,139.502,115.329,163.44,125.84,0.914286,0.914286
00055.jpg,1719912123241,PuReST,42,-1,-1,37,42,0.880952,139.527,115.281,166.411,124.217,0.944444,0.944444
00056.jpg,1719912123274,PuReST,44,-1,-1,40,44,0.909091,137.292,114.88,116.45,132.022,1,1
00057.jpg,1719912123307,PuReST,44,-1,-1,38,44,0.863636,138.705,115.356,149.057,128.978,1,1
00058.jpg,1719912123340,PuReST,43,-1,-1,38,43,0.883721,138.646,115.284,149.69,127.356,1,1
00059.jpg,1719912123373,PuReST,20,-1,-1,10,20,0.5,70.4563,117.655,7.85863,48.4421,0.151515,0.151515
00060.jpg,1719912123406,PuReST,81,-1,-1,44,81,0.54321,126.118,101.052,137.896,200.674,0.558824,0.558824
00061.jpg,1719912123439,PuReST,43,-1,-1,37,43,0.860465,138.904,114.21,137.479,125.84,0.969697,1
00062.jpg,1719912123472,PuReST,46,-1,-1,41,46,0.891304,138.408,114.269,95.7634,136.772,0.972222,0.972222
00063.jpg,1719912123505,PuReST,46,-1,-1,40,46,0.869565,138.365,114.673,96.5676,135.253,1,1
00064.jpg,1719912123538,PuReST,45,-1,-1,41,45,0.911111,138.084,114.956,96.6906,135.162,1,1
00065.jpg,1719912123571,PuReST,44,-1,-1,41,44,0.931818,137.812,114.621,101.94,133.559,1,1
00066.jpg,1719912123604,PuReST,44,-1,-1,41,44,0.931818,137.963,114.629,103.031,133.559,1,1
00067.jpg,1719912123637,PuReST,44,-1,-1,41,44,0.931818,137.965,114.672,101.262,133.559,1,1
00068.jpg,1719912123670,PuReST,44,-1,-1,42,44,0.954545,137.96,115.146,113.102,135.107,1,1
00069.jpg,1719912123703,PuReST,45,-1,-1,40,45,0.888889,138.095,115.035,105.048,133.633,1,1
