Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,98,214.721,155.186,PuReST,0.944444
1,1,94,212.78,154.996,PuReST,0.916667
2,1,93,211.987,153.672,PuReST,0.911765
3,1,93,212.335,155.176,PuReST,0.916667
4,1,97,213.912,154.123,PuReST,0.942857
5,1,92,212.302,154.772,PuReST,0.84375
6,1,93,211.921,153.577,PuReST,0.911765
7,1,93,212.335,155.176,PuReST,0.916667
8,1,97,213.912,154.123,PuReST,0.942857
9,1,93,211.725,153.369,PuReST,0.942857
10,1,93,211.832,153.277,PuReST,0.916667
11,1,93,211.832,153.277,PuReST,0.916667
12,1,92,212.37,154.896,PuReST,0.944444
13,1,93,211.97,153.568,PuReST,0.909091
14,1,93,212.142,154.779,PuReST,0.944444
15,1,93,212.339,154.897,PuReST,0.944444
16,1,93,212.339,154.897,PuReST,0.944444
17,1,93,212.339,154.897,PuReST,0.944444
18,1,39,214.874,153.273,PuReST,1
19,1,40,215.518,153.455,PuReST,1
20,1,40,215.956,153.254,PuReST,1
21,1,39,215.338,153.654,PuReST,1
22,1,39,215.274,153.56,PuReST,1
23,1,39,215.329,153.585,PuReST,1
24,1,37,215.565,153.716,PuReST,1
25,1,38,215.385,153.73,PuReST,1
26,1,37,215.385,153.477,PuReST,1
27,1,36,215.388,153.305,PuReST,1
28,1,36,215.386,153.462,PuReST,1
29,1,36,215.379,153.077,PuReST,1
30,1,35,215.499,153.158,PuReST,1
31,1,35,215.752,153.424,PuReST,1
32,1,34,215.868,153.459,PuReST,1
33,1,35,216.807,153.217,PuReST,1
34,1,34,216.654,153.146,PuReST,1
35,1,34,216.748,153.005,PuReST,1
36,1,33,216.944,153.034,PuReST,1
37,1,33,216.928,152.806,PuReST,1
38,1,33,216.952,152.86,PuReST,1
39,1,33,216.758,152.762,PuReST,1
40,1,33,216.717,152.826,PuReST,1
41,1,33,216.664,152.813,PuReST,1
42,1,32,216.299,153.06,PuReST,1
43,1,32,216.424,153.164,PuReST,1
44,1,32,216.332,153.08,PuReST,1
45,1,32,216.114,153.312,PuReST,1
46,1,31,215.952,153.334,PuReST,1
47,1,31,216.179,153.626,PuReST,1
48,1,30,216.13,153.611,PuReST,1
49,1,30,216.218,153.739,PuReST,1
50,1,30,216.159,153.807,PuReST,1
51,1,30,216.169,153.728,PuReST,1
52,1,30,216.06,153.739,PuReST,1
53,1,29,216.097,153.099,PuReST,1
54,1,29,216.182,152.856,PuReST,1
55,1,29,216.398,153.075,PuReST,1
56,1,29,216.476,153.127,PuReST,1
57,1,29,216.43,153.222,PuReST,1
58,1,28,216.449,153.222,PuReST,1
59,1,29,216.427,153.166,PuReST,1
60,1,29,216.619,153.033,PuReST,1
61,1,28,216.595,153.202,PuReST,1
62,1,28,216.488,153.14,PuReST,1
63,1,28,216.438,153.181,PuReST,1
64,1,28,216.438,153.181,PuReST,1
65,1,28,216.171,153.068,PuReST,1
66,1,28,215.856,153.262,PuReST,1
67,1,28,215.828,153.196,PuReST,1
68,1,28,215.842,153.237,PuReST,1
69,1,28,215.842,153.237,PuReST,1
70,1,28,215.872,153.248,PuReST,1
71,1,28,216.064,153.243,PuReST,1
72,1,27,216.186,153.497,PuReST,1
73,1,27,216.493,153.629,PuReST,1
74,1,28,216.511,153.904,PuReST,1
75,1,28,216.154,153.869,PuReST,1
76,1,28,216.041,154.35,PuReST,1
77,1,28,216.097,154.081,PuReST,1
78,1,28,215.992,154.041,PuReST,1
79,1,28,215.938,154.011,PuReST,1
80,1,28,215.938,154.011,PuReST,1
81,1,28,215.849,153.737,PuReST,1
82,1,28,215.911,154.003,PuReST,1
83,1,28,215.841,154.094,PuReST,1
84,1,28,216.253,153.284,PuReST,1
85,1,29,215.844,154.367,PuReST,1
86,1,28,215.727,154.38,PuReST,1
87,1,29,215.764,154.272,PuReST,1
88,1,28,215.712,154.421,PuReST,1
89,1,29,215.791,154.228,PuReST,1
90,1,28,215.75,154.375,PuReST,1
91,1,29,215.769,154.355,PuReST,1
92,1,29,215.859,154.333,PuReST,1
