Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,120,281.439,114.846,PuReST,0
1,1,26,212.705,185.884,PuReST,0.4
2,1,42,212.188,135.034,PuReST,0.545455
3,1,39,218.47,179.709,PuReST,0.0606061
4,1,59,176.756,114.515,PuReST,0
5,1,34,267.026,212.817,PuReST,0
6,1,61,128.335,139.457,PuReST,0.138889
7,0,-1,-1.25,-1.25,PuReST,-1
8,1,36,259.645,64.9324,PuReST,0.205882
9,1,59,193.601,160.759,PuReST,0.647059
10,1,92,209.194,155.977,PuReST,1
11,1,91,209.039,156.405,PuReST,0.970588
12,1,91,208.744,156.787,PuReST,0.972222
13,1,91,208.768,157.052,PuReST,0.941176
14,1,91,208.848,157.399,PuReST,0.941176
15,1,91,208.832,157.428,PuReST,0.942857
16,1,93,209.441,155.844,PuReST,0.972222
17,1,96,210.606,154.925,PuReST,0.971429
18,1,91,209.16,156.272,PuReST,0.972222
19,1,101,217.509,149.634,PuReST,0.911765
20,1,106,222.696,153.117,PuReST,0.685714
21,1,100,220.275,150.442,PuReST,0.771429
22,1,92,214.856,144.781,PuReST,0.970588
23,1,44,219.017,148.241,PuReST,1
24,1,39,217.951,149.277,PuReST,1
25,1,40,217.929,149.271,PuReST,1
26,1,38,217.002,150.177,PuReST,1
27,1,38,217.514,149.19,PuReST,1
28,1,38,217.681,149.187,PuReST,1
29,1,38,217.794,149.209,PuReST,1
30,1,37,217.995,149.007,PuReST,1
31,1,38,217.458,148.223,PuReST,1
32,1,40,218.103,147.238,PuReST,1
33,1,35,217.904,148.884,PuReST,1
34,1,35,217.725,148.51,PuReST,1
35,1,35,216.837,148.669,PuReST,1
36,1,35,217.562,147.842,PuReST,1
37,1,34,216.837,148.724,PuReST,1
38,1,35,218.04,148.07,PuReST,1
39,1,35,217.789,148.115,PuReST,1
40,1,34,217.569,147.978,PuReST,1
41,1,36,219.253,146.452,PuReST,1
42,1,33,217.651,148.205,PuReST,1
43,1,34,217.771,148.128,PuReST,1
44,1,31,216.797,149.271,PuReST,1
45,1,33,216.695,147.822,PuReST,1
46,1,32,217.207,148.062,PuReST,1
47,1,33,216.783,147.42,PuReST,1
48,1,33,217.347,146.854,PuReST,1
49,1,32,217.683,147.61,PuReST,1
50,1,32,217.939,147.653,PuReST,1
51,1,33,217.412,146.575,PuReST,1
52,1,33,218.606,146.882,PuReST,1
53,1,31,217.692,146.748,PuReST,1
54,1,32,218.31,147.045,PuReST,1
55,1,31,217.455,146.798,PuReST,1
56,1,32,218.189,147.207,PuReST,1
57,1,30,216.964,147.855,PuReST,1
58,1,31,217.028,147.087,PuReST,1
59,1,30,216.989,147.511,PuReST,1
60,1,31,217.146,146.625,PuReST,1
61,1,31,217.299,146.64,PuReST,1
62,1,31,217.299,146.64,PuReST,1
63,1,31,217.299,146.64,PuReST,1
64,1,31,217.222,147.399,PuReST,1
65,1,31,217.226,147.318,PuReST,1
66,1,31,217.223,147.685,PuReST,1
67,1,31,217.259,147.829,PuReST,1
68,1,31,217.259,147.829,PuReST,1
69,1,33,217.36,146.26,PuReST,1
70,1,32,216.509,146.927,PuReST,1
71,1,33,217.61,146.76,PuReST,1
72,1,31,217.458,147.617,PuReST,1
73,1,32,217.304,146.969,PuReST,1
74,1,32,217.68,147.631,PuReST,1
75,1,34,217.495,146.096,PuReST,1
76,1,33,217.691,147.351,PuReST,1
77,1,33,217.101,146.381,PuReST,1
78,1,33,217.837,147.249,PuReST,1
79,1,33,217.566,147.283,PuReST,1
80,1,33,217.566,147.283,PuReST,1
81,1,33,217.566,147.283,PuReST,1
82,1,33,217.618,147.22,PuReST,1
83,1,34,217.522,147.341,PuReST,1
84,1,31,216.274,148.138,PuReST,1
85,1,34,217.386,147.176,PuReST,1
86,1,30,216.277,148.63,PuReST,1
87,1,33,217.666,147.039,PuReST,1
88,1,32,217.415,146.673,PuReST,1
89,1,32,217.281,146.515,PuReST,1
90,1,32,217.3,146.524,PuReST,1
91,1,30,216.034,147.482,PuReST,1
92,1,33,216.646,146.021,PuReST,1
93,1,31,216.376,146.826,PuReST,1
94,1,33,216.967,145.63,PuReST,1
95,1,30,216.058,147.481,PuReST,1
96,1,33,217.301,145.602,PuReST,1
97,1,32,216.579,145.983,PuReST,1
98,1,32,216.132,147.531,PuReST,1
99,1,30,216.505,147.449,PuReST,1
100,1,30,216.754,147.293,PuReST,1
101,1,30,216.775,147.422,PuReST,1
102,1,30,216.822,147.138,PuReST,1
103,1,30,217.212,146.494,PuReST,1
104,1,31,216.516,145.793,PuReST,1
105,1,30,216.63,146.039,PuReST,1
106,1,31,216.452,145.775,PuReST,1
107,1,29,216.328,146.661,PuReST,1
108,1,30,216.259,146.112,PuReST,1
109,1,29,216.539,146.383,PuReST,1
110,1,30,216.577,146.35,PuReST,1
111,1,29,216.445,146.439,PuReST,1
112,1,30,216.029,146.092,PuReST,1
113,1,29,216.343,146.157,PuReST,1
114,1,29,216.036,146.064,PuReST,1
