filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711281859702,PuReST,35,35,-1,31,35,0.885714,165.429,144.997,148.359,103.768,0.970588,0.970588
00001.jpg,1711281859735,PuReST,35,35,-1,31,35,0.885714,165.271,144.959,145.991,103.768,0.969697,0.969697
00002.jpg,1711281859768,PuReST,35,35,-1,31,35,0.885714,164.973,144.454,144.615,103.768,0.969697,0.969697
00003.jpg,1711281859801,PuReST,35,35,-1,31,35,0.885714,165.007,144.128,147.098,103.768,0.970588,0.970588
00004.jpg,1711281859834,PuReST,35,35,-1,31,35,0.885714,165.018,144.098,147.272,103.768,0.970588,0.970588
00005.jpg,1711281859867,PuReST,33,33,-1,29,33,0.878788,163.728,145.552,137.005,97.4907,1,1
00006.jpg,1711281859900,PuReST,35,35,-1,29,35,0.828571,163.165,145.082,137.268,100.752,1,1
00007.jpg,1711281859933,PuReST,35,35,-1,31,35,0.885714,164.196,144.003,149.856,103.768,1,1
00008.jpg,1711281859966,PuReST,35,35,-1,29,35,0.828571,163.421,144.586,148.271,100.752,1,1
00009.jpg,1711281859999,PuReST,35,35,-1,31,35,0.885714,164.556,144.223,145.981,103.768,1,1
00010.jpg,1711281860032,PuReST,35,35,-1,31,35,0.885714,165.06,144.319,145.178,103.768,0.970588,0.970588
00011.jpg,1711281860065,PuReST,33,33,-1,29,33,0.878788,164.543,145.946,136.235,97.4907,1,1
00012.jpg,1711281860098,PuReST,36,36,-1,31,36,0.861111,164.893,144.727,144.712,105.39,0.941176,0.941176
00013.jpg,1711281860131,PuReST,35,35,-1,31,35,0.885714,165.953,144.897,150.281,103.768,0.972222,0.972222
00014.jpg,1711281860164,PuReST,35,35,-1,31,35,0.885714,165.943,144.803,149.954,103.768,0.971429,0.971429
00015.jpg,1711281860197,PuReST,35,35,-1,31,35,0.885714,165.913,144.815,148.761,103.768,0.971429,0.971429
00016.jpg,1711281860230,PuReST,34,34,-1,28,34,0.823529,165.344,145.681,141.84,97.6175,1,1
00017.jpg,1711281860263,PuReST,36,36,-1,30,36,0.833333,165.765,143.694,151.478,103.887,1,1
00018.jpg,1711281860296,PuReST,35,35,-1,31,35,0.885714,166.44,144.196,148.483,103.768,1,1
00019.jpg,1711281860329,PuReST,36,36,-1,31,36,0.861111,166.454,144.054,147.12,105.39,1,1
00020.jpg,1711281860362,PuReST,35,35,-1,32,35,0.914286,166.658,144.333,148.895,105.296,0.970588,0.970588
00021.jpg,1711281860395,PuReST,38,38,-1,31,38,0.815789,165.483,143.917,149.036,108.664,1,1
00022.jpg,1711281860428,PuReST,35,35,-1,32,35,0.914286,166.431,145.229,146.023,105.296,0.971429,0.971429
00023.jpg,1711281860461,PuReST,36,36,-1,32,36,0.888889,166.29,145.232,147.709,106.907,0.970588,0.970588
00024.jpg,1711281860494,PuReST,36,36,-1,32,36,0.888889,166.256,144.774,157.562,106.907,0.970588,0.970588
00025.jpg,1711281860527,PuReST,35,35,-1,31,35,0.885714,166.325,146.411,126.89,103.768,0.970588,0.970588
00026.jpg,1711281860560,PuReST,37,37,-1,29,37,0.783784,164.984,146.026,143.73,104.054,1,1
00027.jpg,1711281860593,PuReST,37,37,-1,32,37,0.864865,166.674,145.375,143.899,108.527,0.941176,0.941176
00028.jpg,1711281860626,PuReST,36,36,-1,33,36,0.916667,167.658,144.952,122.209,108.436,0.941176,0.941176
00029.jpg,1711281860659,PuReST,37,37,-1,32,37,0.864865,167.023,145.115,146.58,108.527,0.970588,0.970588
00030.jpg,1711281860692,PuReST,37,37,-1,32,37,0.864865,167.023,145.115,146.58,108.527,0.970588,0.970588
00031.jpg,1711281860725,PuReST,37,37,-1,33,37,0.891892,166.57,145.241,144.539,110.046,0.942857,0.942857
00032.jpg,1711281860758,PuReST,37,37,-1,33,37,0.891892,166.677,145.271,143.505,110.046,0.941176,0.941176
00033.jpg,1711281860791,PuReST,37,37,-1,33,37,0.891892,166.668,145.482,155.298,110.046,0.970588,0.970588
00034.jpg,1711281860824,PuReST,37,37,-1,33,37,0.891892,166.776,145.579,160.46,110.046,0.941176,0.941176
00035.jpg,1711281860857,PuReST,37,37,-1,33,37,0.891892,167.331,144.834,148.286,110.046,0.970588,0.970588
00036.jpg,1711281860890,PuReST,37,37,-1,33,37,0.891892,167.691,146.052,141.826,110.046,0.942857,0.942857
00037.jpg,1711281860923,PuReST,37,37,-1,34,37,0.918919,167.694,145.937,148.65,111.576,0.941176,0.941176
00038.jpg,1711281860956,PuReST,39,39,-1,34,39,0.871795,168.145,145.288,142.072,114.803,0.942857,0.942857
00039.jpg,1711281860989,PuReST,38,38,-1,35,38,0.921053,168.418,145.548,145.863,114.717,0.944444,0.944444
00040.jpg,1711281861022,PuReST,38,38,-1,28,38,0.736842,165.626,146.494,144.685,104.268,0.942857,0.942857
00041.jpg,1711281861055,PuReST,40,40,-1,33,40,0.825,167.247,144.599,150.223,114.932,0.972222,0.972222
00042.jpg,1711281861088,PuReST,37,37,-1,34,37,0.918919,167.392,145.24,148.334,111.576,0.970588,0.970588
00043.jpg,1711281861121,PuReST,37,37,-1,34,37,0.918919,167.392,145.24,148.334,111.576,0.970588,0.970588
00044.jpg,1711281861154,PuReST,37,37,-1,34,37,0.918919,167.513,145.65,158.869,111.576,0.970588,0.970588
00045.jpg,1711281861187,PuReST,38,38,-1,33,38,0.868421,167.815,146.232,145.558,111.665,0.970588,0.970588
00046.jpg,1711281861220,PuReST,39,39,-1,30,39,0.769231,166.566,146.332,144.924,108.846,1,1
00047.jpg,1711281861253,PuReST,39,39,-1,30,39,0.769231,166.566,146.332,144.924,108.846,1,1
00048.jpg,1711281861286,PuReST,38,38,-1,33,38,0.868421,167.912,146.081,149.058,111.665,0.944444,0.944444
00049.jpg,1711281861319,PuReST,37,37,-1,33,37,0.891892,167.909,146.579,154.65,110.046,0.942857,0.942857
00050.jpg,1711281861352,PuReST,37,37,-1,34,37,0.918919,167.665,147.36,156.978,111.576,0.971429,0.971429
00051.jpg,1711281861385,PuReST,37,37,-1,34,37,0.918919,167.665,147.36,156.978,111.576,0.971429,0.971429
00052.jpg,1711281861418,PuReST,38,38,-1,33,38,0.868421,167.973,146.516,157.063,111.665,0.942857,0.942857
