Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,82,226.965,33.5789,PuReST,0.527778
1,1,53,241.309,25.003,PuReST,0.5625
2,1,53,241.309,25.003,PuReST,0.5625
3,1,53,241.309,25.003,PuReST,0.5625
4,1,53,241.309,25.003,PuReST,0.5625
5,1,53,241.309,25.003,PuReST,0.5625
6,1,53,241.309,25.003,PuReST,0.5625
7,1,53,241.309,25.003,PuReST,0.5625
8,1,53,241.309,25.003,PuReST,0.5625
9,1,53,241.309,25.003,PuReST,0.5625
10,1,71,181.87,24.7081,PuReST,0.441176
11,1,71,181.87,24.7081,PuReST,0.441176
12,1,76,181.135,24.2194,PuReST,0.515152
13,1,76,181.135,24.2194,PuReST,0.515152
14,1,76,181.135,24.2194,PuReST,0.515152
15,1,76,181.135,24.2194,PuReST,0.515152
16,1,76,181.135,24.2194,PuReST,0.515152
17,1,76,181.135,24.2194,PuReST,0.515152
18,1,76,181.135,24.2194,PuReST,0.515152
19,1,76,181.135,24.2194,PuReST,0.515152
20,1,76,181.135,24.2194,PuReST,0.515152
21,1,76,181.135,24.2194,PuReST,0.515152
22,1,76,181.135,24.2194,PuReST,0.515152
23,1,76,181.135,24.2194,PuReST,0.515152
24,1,76,181.135,24.2194,PuReST,0.515152
25,1,76,181.135,24.2194,PuReST,0.515152
26,1,76,181.135,24.2194,PuReST,0.515152
27,1,76,181.135,24.2194,PuReST,0.515152
28,1,76,181.135,24.2194,PuReST,0.515152
29,1,82,231.965,39.8289,PuReST,0.5
30,0,-1,-1.25,-1.25,PuReST,-1
31,1,30,312.952,106.743,PuReST,0.333333
32,1,30,312.952,106.743,PuReST,0.333333
33,0,-1,-1.25,-1.25,PuReST,-1
34,1,34,93.9159,160.406,PuReST,1
35,1,34,94.1179,160.518,PuReST,1
36,1,37,95.9232,159.47,PuReST,1
37,1,30,132.845,163.338,PuReST,1
38,1,30,151.044,167.59,PuReST,1
39,1,30,151.852,166.806,PuReST,1
40,1,30,151.704,166.88,PuReST,1
41,1,31,151.854,166.777,PuReST,1
42,1,30,151.701,166.584,PuReST,1
43,1,29,151.729,166.568,PuReST,1
44,1,29,151.22,166.498,PuReST,1
45,1,29,151.375,166.645,PuReST,1
46,1,29,144.026,174.888,PuReST,1
47,1,28,143.884,174.676,PuReST,1
48,1,27,135.581,188.775,PuReST,0.757576
49,1,26,135.521,189.368,PuReST,0.909091
50,1,29,133.13,191.822,PuReST,0.885714
51,1,27,135.078,189.406,PuReST,0.823529
52,1,29,133.121,191.993,PuReST,0.875
53,1,27,134.871,189.662,PuReST,0.823529
54,1,107,120.612,199.916,PuReST,0.628571
55,1,36,116.783,196.585,PuReST,0.694444
56,1,29,120.069,198.948,PuReST,1
57,1,30,120.069,199.039,PuReST,1
58,1,29,119.751,199.598,PuReST,1
59,1,29,119.239,199.166,PuReST,1
60,1,29,119.603,198.868,PuReST,1
61,1,28,119.297,198.942,PuReST,1
62,1,41,113.402,199.226,PuReST,0.558824
63,1,76,139.03,184.491,PuReST,0.657143
64,1,42,115.096,193.082,PuReST,0.542857
65,1,31,119.241,198.229,PuReST,1
66,1,30,119.943,195.797,PuReST,1
67,1,28,124.147,186.131,PuReST,0.885714
68,1,28,124.419,185.253,PuReST,0.885714
69,1,28,123.931,184.904,PuReST,0.909091
70,1,31,124.064,186.947,PuReST,0.848485
71,1,27,125.376,186.614,PuReST,0.885714
72,1,30,125.41,185.944,PuReST,0.909091
73,1,30,126.276,185.888,PuReST,0.882353
74,1,26,129.217,183.247,PuReST,0.852941
75,1,29,126.092,185.001,PuReST,0.885714
76,1,29,126.216,184.979,PuReST,0.909091
77,1,29,126.184,184.545,PuReST,0.878788
78,1,25,130.253,181.804,PuReST,0.970588
79,1,26,129.311,182.681,PuReST,0.911765
80,1,29,126.604,185.153,PuReST,0.939394
81,1,29,126.423,184.951,PuReST,0.942857
82,1,29,126.096,185,PuReST,0.939394
83,1,28,126.227,185.462,PuReST,0.941176
84,1,25,129.924,182.503,PuReST,0.909091
85,1,29,126.192,185.01,PuReST,0.885714
86,1,29,126.266,184.906,PuReST,0.909091
87,1,29,126.308,185.008,PuReST,0.885714
88,1,29,126.308,185.008,PuReST,0.885714
89,1,28,126.139,184.281,PuReST,0.911765
90,1,32,124.811,184.472,PuReST,0.942857
91,1,24,129.68,182.108,PuReST,0.939394
92,1,30,126.276,184.925,PuReST,0.885714
93,1,26,129.762,182.699,PuReST,0.9375
94,1,27,126.607,184.219,PuReST,0.852941
95,1,27,125.249,185.6,PuReST,0.909091
96,1,27,125.947,185.94,PuReST,0.909091
97,1,28,125.593,185.002,PuReST,0.941176
98,1,28,125.371,184.666,PuReST,0.914286
99,1,26,125.617,185.548,PuReST,0.914286
100,1,28,124.582,184.343,PuReST,0.882353
101,1,26,126.682,182.868,PuReST,0.911765
102,1,26,125.886,185.68,PuReST,0.882353
103,1,28,125.448,185.072,PuReST,0.878788
104,1,28,129.041,183.761,PuReST,0.911765
105,1,26,139.108,176.511,PuReST,1
106,1,26,139.54,176.928,PuReST,1
107,1,25,139.837,176.973,PuReST,1
108,1,26,139.964,177.279,PuReST,1
109,1,25,140.135,177.044,PuReST,1
110,1,25,159.806,169.716,PuReST,1
111,1,25,160.049,169.814,PuReST,1
112,1,25,172.963,161.97,PuReST,0.882353
113,1,92,181.098,161.379,PuReST,1
114,1,112,202.698,137.764,PuReST,1
115,1,128,198.662,167.821,PuReST,0.742857
116,1,26,268.626,150.948,PuReST,0
