filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711273202857,PuReST,39,39,-1,35,39,0.897436,234.052,162.879,70.6231,116.324,0.914286,0.914286
00001.jpg,1711273202890,PuReST,40,40,-1,33,40,0.825,234.569,162.035,84.4081,114.932,0.972222,0.972222
00002.jpg,1711273202923,PuReST,42,42,-1,35,42,0.833333,225.952,169.158,3.85745,121.201,0.972222,0.972222
00003.jpg,1711273202956,PuReST,36,36,-1,33,36,0.916667,225.006,165.679,35.0648,108.436,1,1
00004.jpg,1711273202989,PuReST,36,36,-1,33,36,0.916667,224.739,165.63,46.9591,108.436,1,1
00005.jpg,1711273203022,PuReST,36,36,-1,32,36,0.888889,224.275,165.262,50.0698,106.907,1,1
00006.jpg,1711273203055,PuReST,36,36,-1,32,36,0.888889,223.695,165.381,58.9061,106.907,1,1
00007.jpg,1711273203088,PuReST,37,37,-1,32,37,0.864865,223.771,165.238,53.3415,108.527,0.970588,0.970588
00008.jpg,1711273203121,PuReST,36,36,-1,32,36,0.888889,223,165.554,54.5605,106.907,0.971429,0.971429
00009.jpg,1711273203154,PuReST,36,36,-1,31,36,0.861111,223.514,167.044,62.155,105.39,0.970588,0.970588
00010.jpg,1711273203187,PuReST,35,35,-1,31,35,0.885714,224.671,167.796,62.0231,103.768,1,1
00011.jpg,1711273203220,PuReST,35,35,-1,31,35,0.885714,224.554,167.987,66.3319,103.768,1,1
00012.jpg,1711273203253,PuReST,37,37,-1,29,37,0.783784,223.414,170.393,31.6846,104.054,1,1
00013.jpg,1711273203286,PuReST,34,34,-1,31,34,0.911765,225.29,171.366,63.0557,102.156,1,1
00014.jpg,1711273203319,PuReST,34,34,-1,31,34,0.911765,225.29,171.366,63.0557,102.156,1,1
00015.jpg,1711273203352,PuReST,34,34,-1,31,34,0.911765,225.43,170.681,62.1864,102.156,1,1
00016.jpg,1711273203385,PuReST,33,33,-1,31,33,0.939394,233.08,169.044,79.6812,100.556,0.939394,0.939394
00017.jpg,1711273203418,PuReST,34,34,-1,31,34,0.911765,233.263,168.961,79.8982,102.156,0.941176,0.941176
00018.jpg,1711273203451,PuReST,32,32,-1,30,32,0.9375,233.357,168.858,100.385,97.4147,0.96875,0.96875
00019.jpg,1711273203484,PuReST,32,32,-1,30,32,0.9375,233.48,168.696,74.4668,97.4147,0.914286,0.914286
00020.jpg,1711273203517,PuReST,32,32,-1,30,32,0.9375,233.32,169.167,84.1166,97.4147,0.916667,0.916667
00021.jpg,1711273203550,PuReST,32,32,-1,30,32,0.9375,233.353,169.135,85.5543,97.4147,0.916667,0.916667
00022.jpg,1711273203583,PuReST,34,34,-1,30,34,0.882353,234.05,168.892,74.6421,100.629,0.916667,0.916667
00023.jpg,1711273203616,PuReST,34,34,-1,30,34,0.882353,234.05,168.892,74.6421,100.629,0.916667,0.916667
00024.jpg,1711273203649,PuReST,33,33,-1,30,33,0.909091,233.319,167.187,86.921,99.0163,0.916667,0.916667
00025.jpg,1711273203682,PuReST,21,21,-1,8,21,0.380952,173,183,73.155,47.8711,0.294118,0.235294
00026.jpg,1711273203715,PuReST,45,45,-1,11,45,0.244444,127.457,166.123,105.285,96.2669,0.0857143,0.0571429
00027.jpg,1711273203748,PuReST,-1,-1,-1,-1,-1,1,67,63,-1,-1,-1,-1
00028.jpg,1711273203781,PuReST,29,29,-1,19,29,0.655172,224.979,164.393,68.2768,76.2186,0.657143,0.657143
00029.jpg,1711273203814,PuReST,32,32,-1,28,32,0.875,223.896,161.202,45.8644,94.3525,1,1
00030.jpg,1711273203847,PuReST,32,32,-1,28,32,0.875,223.931,161.163,46.4007,94.3525,1,1
00031.jpg,1711273203880,PuReST,32,32,-1,27,32,0.84375,224.052,162.026,51.0495,92.8435,1,1
00032.jpg,1711273203913,PuReST,33,33,-1,28,33,0.848485,223.999,162.351,54.0796,95.9796,1,1
00033.jpg,1711273203946,PuReST,33,33,-1,28,33,0.848485,224.052,162.413,52.5428,95.9796,1,1
00034.jpg,1711273203979,PuReST,31,31,-1,23,31,0.741935,213.484,165.654,36.8837,85.2891,0.911765,0.911765
