filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719920198796,PuReST,-1,-1,-1,-1,-1,1,62,67,-1,-1,-1,-1
00001.jpg,1719920198829,PuReST,29,-1,-1,10,29,0.344828,135.156,189.008,95.548,64.9516,0.0909091,0.0909091
00002.jpg,1719920198862,PuReST,20,-1,-1,10,20,0.5,121.166,207.298,73.454,48.4421,0.1875,0.1875
00003.jpg,1719920198895,PuReST,20,-1,-1,10,20,0.5,121.166,207.298,73.454,48.4421,0.1875,0.1875
00004.jpg,1719920198928,PuReST,53,-1,-1,28,53,0.528302,196.363,201.963,160.612,130.283,0.628571,0.628571
00005.jpg,1719920198961,PuReST,56,-1,-1,33,56,0.589286,198.965,202.114,157.208,142.145,0.666667,0.666667
00006.jpg,1719920198994,PuReST,64,-1,-1,20,64,0.3125,132.849,164.997,19.7288,141.158,0.25,0.222222
00007.jpg,1719920199027,PuReST,35,-1,-1,12,35,0.342857,256.379,132.612,91.5466,78.3156,0,0
00008.jpg,1719920199060,PuReST,15,-1,-1,13,15,0.866667,170.772,162.51,90.0036,44.0384,0.46875,0.4375
00009.jpg,1719920199093,PuReST,54,-1,-1,14,54,0.259259,233.8,87.459,40.5298,116.263,0.0571429,0.0571429
00010.jpg,1719920199126,PuReST,19,-1,-1,10,19,0.526316,252.414,144.063,84.9432,46.6566,0.0909091,0.0909091
00011.jpg,1719920199159,PuReST,42,-1,-1,8,42,0.190476,178.589,232.133,86.9677,87.8978,0,0
00012.jpg,1719920199192,PuReST,47,-1,-1,39,47,0.829787,109.026,129.386,0.636508,135.381,0.25,0.25
00013.jpg,1719920199225,PuReST,23,-1,-1,18,23,0.782609,185.941,226.691,85.3222,64.6423,0.4,0.4
00014.jpg,1719920199258,PuReST,79,-1,-1,59,79,0.746835,111.917,164.462,165.577,217.91,0.121212,0.121212
00015.jpg,1719920199291,PuReST,74,-1,-1,50,74,0.675676,211.889,204.678,138.857,196.607,0.771429,0.771429
00016.jpg,1719920199324,PuReST,49,-1,-1,30,49,0.612245,106.818,123.214,34.2719,125.894,0.222222,0.222222
00017.jpg,1719920199357,PuReST,24,-1,-1,19,24,0.791667,156.302,187.553,0,67.7727,0.71875,0.71875
00018.jpg,1719920199390,PuReST,65,-1,-1,39,65,0.6,204.698,204.399,149.835,165.925,0.735294,0.735294
00019.jpg,1719920199423,PuReST,25,-1,-1,11,25,0.44,172.373,158.263,66.9119,58.7073,0.181818,0.181818
00020.jpg,1719920199456,PuReST,74,-1,-1,43,74,0.581081,207.903,206.94,147.094,187.023,0.705882,0.705882
00021.jpg,1719920199489,PuReST,20,-1,-1,12,20,0.6,287.367,77.3012,127.817,51.054,0.117647,0.117647
00022.jpg,1719920199522,PuReST,20,-1,-1,12,20,0.6,287.367,77.3012,127.817,51.054,0.117647,0.117647
00023.jpg,1719920199555,PuReST,20,-1,-1,12,20,0.6,287.367,77.3012,127.817,51.054,0.117647,0.117647
00024.jpg,1719920199588,PuReST,59,-1,-1,35,59,0.59322,201.345,201.846,155.769,150.071,0.685714,0.685714
00025.jpg,1719920199621,PuReST,29,-1,-1,29,29,1,258.806,87.3179,0,91.1062,0.40625,0.40625
00026.jpg,1719920199654,PuReST,83,-1,-1,35,83,0.421687,237.932,176.625,86.4468,193.103,0.714286,0.714286
00027.jpg,1719920199687,PuReST,82,-1,-1,33,82,0.402439,238.014,175.851,86.4343,188.936,0.764706,0.705882
00028.jpg,1719920199720,PuReST,48,-1,-1,24,48,0.5,195.601,197.745,169.562,116.261,0.542857,0.542857
00029.jpg,1719920199753,PuReST,-1,-1,-1,-1,-1,1,62,67,-1,-1,-1,-1
