filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719911625904,PuReST,48,-1,-1,41,48,0.854167,212.692,186.388,108.117,140.017,1,1
00001.jpg,1719911625937,PuReST,48,-1,-1,42,48,0.875,212.986,185.49,111.529,141.529,1,1
00002.jpg,1719911625970,PuReST,48,-1,-1,42,48,0.875,212.351,185.42,119.424,141.529,1,1
00003.jpg,1719911626003,PuReST,48,-1,-1,41,48,0.854167,212.224,185.584,121.671,140.017,1,1
00004.jpg,1719911626036,PuReST,48,-1,-1,41,48,0.854167,212.224,185.584,121.671,140.017,1,1
00005.jpg,1719911626069,PuReST,49,-1,-1,43,49,0.877551,212.693,185.147,119.933,144.667,1,1
00006.jpg,1719911626102,PuReST,49,-1,-1,43,49,0.877551,212.491,185.264,118.074,144.667,1,1
00007.jpg,1719911626135,PuReST,48,-1,-1,42,48,0.875,212.684,185.717,110.988,141.529,1,1
00008.jpg,1719911626168,PuReST,48,-1,-1,42,48,0.875,212.107,185.641,116.251,141.529,1,1
00009.jpg,1719911626201,PuReST,48,-1,-1,42,48,0.875,211.894,186.096,114.142,141.529,1,1
00010.jpg,1719911626234,PuReST,48,-1,-1,40,48,0.833333,211.599,186.672,115.274,138.516,1,1
00011.jpg,1719911626267,PuReST,48,-1,-1,42,48,0.875,212.054,185.949,116.704,141.529,1,1
00012.jpg,1719911626300,PuReST,48,-1,-1,43,48,0.895833,212.321,185.302,118.631,143.05,1,1
00013.jpg,1719911626333,PuReST,46,-1,-1,41,46,0.891304,212.495,185.069,110.959,136.772,1,1
00014.jpg,1719911626366,PuReST,43,-1,-1,38,43,0.883721,212.476,185.182,113.923,127.356,1,1
00015.jpg,1719911626399,PuReST,43,-1,-1,38,43,0.883721,212.486,185.146,112.584,127.356,1,1
00016.jpg,1719911626432,PuReST,41,-1,-1,36,41,0.878049,212.291,184.907,114.796,121.079,1,1
00017.jpg,1719911626465,PuReST,41,-1,-1,36,41,0.878049,212.367,184.958,112.283,121.079,1,1
00018.jpg,1719911626498,PuReST,39,-1,-1,33,39,0.846154,212.646,184.963,107.956,113.294,1,1
00019.jpg,1719911626531,PuReST,39,-1,-1,34,39,0.871795,212.507,184.927,113.375,114.803,1,1
00020.jpg,1719911626564,PuReST,37,-1,-1,32,37,0.864865,212.361,184.857,114.26,108.527,1,1
00021.jpg,1719911626597,PuReST,37,-1,-1,32,37,0.864865,212.361,184.865,114.511,108.527,1,1
00022.jpg,1719911626630,PuReST,34,-1,-1,30,34,0.882353,212.152,185.105,119.943,100.629,1,1
00023.jpg,1719911626663,PuReST,33,-1,-1,29,33,0.878788,212.116,185.297,116.254,97.4907,1,1
00024.jpg,1719911626696,PuReST,33,-1,-1,29,33,0.878788,212.185,185.333,120.489,97.4907,1,1
00025.jpg,1719911626729,PuReST,33,-1,-1,29,33,0.878788,212.095,185.666,117.207,97.4907,1,1
00026.jpg,1719911626762,PuReST,32,-1,-1,29,32,0.90625,212.017,185.375,118.663,95.8765,1,1
00027.jpg,1719911626795,PuReST,32,-1,-1,28,32,0.875,212.174,185.32,115.091,94.3525,1,1
00028.jpg,1719911626828,PuReST,32,-1,-1,28,32,0.875,212.329,185.476,117.034,94.3525,1,1
00029.jpg,1719911626861,PuReST,31,-1,-1,27,31,0.870968,212.436,185.696,112.528,91.2145,1,1
00030.jpg,1719911626894,PuReST,31,-1,-1,27,31,0.870968,212.426,185.745,110.682,91.2145,1,1
00031.jpg,1719911626927,PuReST,31,-1,-1,27,31,0.870968,212.338,186.19,119.859,91.2145,1,1
00032.jpg,1719911626960,PuReST,31,-1,-1,26,31,0.83871,212.327,186.591,109.781,89.7077,1,1
00033.jpg,1719911626993,PuReST,31,-1,-1,23,31,0.741935,211.537,187.701,118.213,85.2891,1,1
00034.jpg,1719911627026,PuReST,30,-1,-1,27,30,0.9,212.614,185.992,118.917,89.5974,1,1
00035.jpg,1719911627059,PuReST,30,-1,-1,26,30,0.866667,212.667,185.969,117.454,88.0768,1,1
00036.jpg,1719911627092,PuReST,30,-1,-1,26,30,0.866667,212.874,185.763,115.085,88.0768,1,1
00037.jpg,1719911627125,PuReST,30,-1,-1,26,30,0.866667,212.721,185.723,117.71,88.0768,1,1
00038.jpg,1719911627158,PuReST,30,-1,-1,26,30,0.866667,213.134,185.686,120.573,88.0768,1,1
00039.jpg,1719911627191,PuReST,30,-1,-1,26,30,0.866667,213.068,185.55,120.961,88.0768,1,1
00040.jpg,1719911627224,PuReST,31,-1,-1,26,31,0.83871,213.545,185.226,102.808,89.7077,1,1
00041.jpg,1719911627257,PuReST,30,-1,-1,26,30,0.866667,213.602,185.068,109.318,88.0768,1,1
00042.jpg,1719911627290,PuReST,29,-1,-1,26,29,0.896552,210.451,183.99,109.167,86.4581,1,1
00043.jpg,1719911627323,PuReST,29,-1,-1,26,29,0.896552,210.409,183.914,112.261,86.4581,1,1
00044.jpg,1719911627356,PuReST,29,-1,-1,26,29,0.896552,210.407,183.916,112.364,86.4581,1,1
00045.jpg,1719911627389,PuReST,29,-1,-1,25,29,0.862069,210.29,183.726,109.359,84.9394,1,1
00046.jpg,1719911627422,PuReST,29,-1,-1,25,29,0.862069,210.237,183.652,113.862,84.9394,1,1
00047.jpg,1719911627455,PuReST,29,-1,-1,25,29,0.862069,210.249,183.693,113.99,84.9394,1,1
00048.jpg,1719911627488,PuReST,29,-1,-1,26,29,0.896552,210.306,183.522,110.303,86.4581,1,1
00049.jpg,1719911627521,PuReST,28,-1,-1,25,28,0.892857,210.408,183.276,119.361,83.3189,1,1
00050.jpg,1719911627554,PuReST,28,-1,-1,25,28,0.892857,210.396,183.292,117.773,83.3189,1,1
00051.jpg,1719911627587,PuReST,28,-1,-1,25,28,0.892857,210.571,183.346,118.422,83.3189,1,1
00052.jpg,1719911627620,PuReST,28,-1,-1,25,28,0.892857,210.528,183.303,120.086,83.3189,1,1
00053.jpg,1719911627653,PuReST,28,-1,-1,25,28,0.892857,210.738,183.316,115.897,83.3189,1,1
00054.jpg,1719911627686,PuReST,28,-1,-1,25,28,0.892857,210.84,183.387,113.598,83.3189,1,1
00055.jpg,1719911627719,PuReST,28,-1,-1,25,28,0.892857,210.8,183.358,112.876,83.3189,1,1
00056.jpg,1719911627752,PuReST,28,-1,-1,25,28,0.892857,210.748,183.338,113.548,83.3189,1,1
00057.jpg,1719911627785,PuReST,28,-1,-1,25,28,0.892857,210.867,183.374,110.493,83.3189,1,1
00058.jpg,1719911627818,PuReST,28,-1,-1,24,28,0.857143,210.761,183.472,112.061,81.8023,1,1
00059.jpg,1719911627851,PuReST,28,-1,-1,25,28,0.892857,210.775,183.81,112.976,83.3189,1,1
00060.jpg,1719911627884,PuReST,28,-1,-1,25,28,0.892857,210.849,183.89,110.301,83.3189,1,1
00061.jpg,1719911627917,PuReST,28,-1,-1,25,28,0.892857,210.713,184.196,117.299,83.3189,1,1
00062.jpg,1719911627950,PuReST,28,-1,-1,25,28,0.892857,210.676,184.38,120.229,83.3189,1,1
