Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,42,188.472,139.764,PuReST,1
1,1,42,189.668,140.425,PuReST,1
2,1,42,189.822,139.838,PuReST,1
3,1,41,177.824,129.555,PuReST,0.944444
4,1,41,177.129,129.637,PuReST,0.939394
5,1,41,164.374,122.846,PuReST,1
6,1,41,166.08,124.273,PuReST,1
7,1,41,167.082,125.377,PuReST,1
8,1,40,167.024,124.948,PuReST,1
9,1,40,167.362,125.639,PuReST,1
10,1,39,167.853,127.313,PuReST,1
11,1,38,168.007,126.973,PuReST,1
12,1,37,168.541,126.409,PuReST,1
13,1,35,169.5,127.808,PuReST,0.90625
14,1,36,168.008,127.943,PuReST,0.942857
15,1,33,169.124,128.124,PuReST,0.885714
16,1,35,168.331,128.197,PuReST,0.885714
17,1,33,169.179,129.152,PuReST,0.878788
18,1,33,168.9,128.729,PuReST,0.885714
19,1,33,169.085,129.989,PuReST,0.882353
20,1,31,169.754,130.991,PuReST,0.916667
21,1,31,169.686,130.887,PuReST,0.909091
22,1,31,169.915,131.704,PuReST,0.916667
23,1,31,170.148,133.242,PuReST,0.914286
24,1,29,171.338,133.804,PuReST,0.9375
25,1,30,170.711,134.627,PuReST,0.909091
26,1,30,171.396,135.583,PuReST,1
27,1,31,170.969,136.336,PuReST,0.944444
28,1,31,171.202,136.316,PuReST,0.916667
29,1,33,181.408,145.179,PuReST,1
30,1,34,203.178,161.039,PuReST,0.818182
31,1,32,204.85,160.684,PuReST,0.852941
32,1,35,206.725,162.383,PuReST,0.757576
33,1,32,204.595,161.642,PuReST,0.914286
34,1,32,204.219,162.153,PuReST,0.972222
35,1,33,205.123,163.393,PuReST,0.848485
36,1,32,204.146,162.912,PuReST,0.941176
37,1,32,203.092,162.435,PuReST,0.942857
38,1,32,203.991,162.766,PuReST,0.914286
39,1,32,203.102,162.936,PuReST,0.911765
40,1,32,203.144,162.905,PuReST,0.90625
41,1,31,202.508,163.853,PuReST,0.914286
42,1,31,202.041,164.358,PuReST,0.9375
43,1,30,202.197,164.255,PuReST,0.875
44,1,32,203.126,165.521,PuReST,0.909091
45,1,31,202.936,165.324,PuReST,0.882353
46,1,30,185.421,151.529,PuReST,0.722222
47,1,31,184.06,152.876,PuReST,1
48,1,31,170.197,142.896,PuReST,0.911765
49,1,30,165.638,137.242,PuReST,1
50,1,30,166.422,137.414,PuReST,0.970588
51,1,29,166.587,137.491,PuReST,0.970588
52,1,29,167.379,137.915,PuReST,1
53,1,29,167.217,138.204,PuReST,1
54,1,29,167.365,138.162,PuReST,1
55,1,29,167.701,138.269,PuReST,0.941176
56,1,29,164.748,139.237,PuReST,1
57,1,29,165.254,139.112,PuReST,1
58,1,30,146.46,143.77,PuReST,0.69697
59,1,29,148.277,142.549,PuReST,0.878788
60,1,29,149.037,142.573,PuReST,0.911765
61,1,28,150.957,143.044,PuReST,0.852941
62,1,30,149.499,142.984,PuReST,0.941176
63,1,30,148.894,142.286,PuReST,0.828571
64,1,30,148.913,142.328,PuReST,0.878788
65,1,30,149.006,143.703,PuReST,0.911765
66,1,30,149.838,143.624,PuReST,0.911765
67,1,29,150.029,143.486,PuReST,0.885714
68,1,31,150.678,143.163,PuReST,0.911765
69,1,31,152.72,143.031,PuReST,0.911765
70,1,33,151.412,142.483,PuReST,0.911765
71,1,32,154.058,143.088,PuReST,0.857143
72,1,33,153.075,142.267,PuReST,0.888889
73,1,33,152.911,142.435,PuReST,0.878788
74,1,34,153.2,142.415,PuReST,0.911765
75,1,33,154.57,142.696,PuReST,0.885714
76,1,33,157.039,143.003,PuReST,0.941176
77,1,33,157.507,143.012,PuReST,0.941176
78,1,32,157.541,142.867,PuReST,0.885714
79,1,31,156.708,143.23,PuReST,0.941176
