Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,84,186.817,150.007,PuReST,0.6
1,1,95,183.418,151.307,PuReST,0.764706
2,1,93,181.443,149.886,PuReST,0.742857
3,1,97,184.434,151.673,PuReST,0.805556
4,1,129,156.024,140.345,PuReST,0.714286
5,1,97,184.871,152.887,PuReST,0.75
6,1,125,183.987,129.044,PuReST,0.742857
7,1,92,182.677,153.453,PuReST,0.694444
8,1,96,183.698,151.084,PuReST,0.777778
9,1,92,182.718,153.487,PuReST,0.694444
10,1,96,183.698,151.084,PuReST,0.777778
11,1,92,182.718,153.487,PuReST,0.694444
12,1,94,181.455,151.236,PuReST,0.75
13,1,95,182.411,149.935,PuReST,0.722222
14,1,125,185.901,134.019,PuReST,0.757576
15,1,87,120.974,137.997,PuReST,0.166667
16,1,87,120.974,137.997,PuReST,0.166667
17,1,14,104.756,199.256,PuReST,0
18,1,91,186.192,152.231,PuReST,0.75
19,1,99,185.674,155.542,PuReST,0.666667
20,1,92,186.663,154.806,PuReST,0.727273
21,1,93,188.552,155.454,PuReST,0.777778
22,1,92,186.644,154.747,PuReST,0.694444
23,1,34,189.075,158.533,PuReST,0.90625
24,1,33,188.76,155.233,PuReST,1
25,1,34,187.469,156.555,PuReST,1
26,1,36,187.413,156.789,PuReST,1
27,1,34,187.686,157.644,PuReST,1
28,1,34,188.066,157.556,PuReST,1
29,1,33,188.371,158.91,PuReST,1
30,1,33,187.58,159.221,PuReST,1
31,1,33,187.58,158.49,PuReST,1
32,1,33,187.58,158.74,PuReST,1
33,1,33,187.769,159.924,PuReST,1
34,1,32,187.998,160.713,PuReST,1
35,1,32,187.596,158.135,PuReST,1
36,1,31,187.035,156.514,PuReST,1
37,1,32,185.918,152.895,PuReST,1
38,1,31,185.662,150.467,PuReST,1
39,1,33,186.442,150.189,PuReST,1
40,1,29,184.895,150.212,PuReST,1
41,1,31,185.988,149.077,PuReST,1
42,1,31,185.988,148.789,PuReST,1
43,1,32,186.713,149.945,PuReST,1
44,1,32,187.491,149.63,PuReST,1
45,1,50,162.884,143.928,PuReST,0
46,1,104,123.304,111.577,PuReST,0.0588235
47,1,47,227.896,204.619,PuReST,0.114286
48,1,95,185.414,141.803,PuReST,0.0277778
49,1,29,190.772,150.877,PuReST,1
50,1,30,192.553,152.352,PuReST,1
51,1,29,193.035,153.124,PuReST,1
52,1,30,193.107,153.33,PuReST,1
53,1,30,193.391,152.4,PuReST,1
54,1,30,193.803,151.701,PuReST,1
55,1,30,194.112,151.324,PuReST,1
56,1,30,194.313,151.43,PuReST,1
57,1,30,194.669,151.902,PuReST,1
58,1,30,195.514,152.169,PuReST,1
59,1,30,194.272,156.574,PuReST,1
60,1,30,194.609,156.422,PuReST,1
61,1,29,194.077,156.571,PuReST,1
62,1,29,193.962,156.287,PuReST,1
63,1,29,193.998,156.331,PuReST,1
64,1,29,197.369,170.903,PuReST,0.735294
65,1,28,196.479,169.916,PuReST,0.970588
66,1,29,196.924,181.835,PuReST,0.885714
67,1,29,198.233,182.7,PuReST,0.972222
68,1,29,198.621,183.404,PuReST,0.914286
69,1,30,198.122,182.683,PuReST,1
70,1,29,198.137,182.95,PuReST,0.941176
71,1,28,197.549,182.914,PuReST,0.970588
72,1,28,197.97,176.998,PuReST,1
73,1,29,198.061,177.562,PuReST,1
74,1,28,198.369,166.298,PuReST,1
75,1,27,198.217,166.262,PuReST,1
76,1,27,198.265,166.338,PuReST,1
77,1,27,198.026,166.356,PuReST,1
78,1,27,198.058,166.076,PuReST,1
79,1,27,197.644,166.482,PuReST,1
80,1,27,198.087,166.991,PuReST,1
81,1,27,197.549,166.701,PuReST,1
82,1,27,197.549,166.701,PuReST,1
83,1,27,198.113,166.719,PuReST,1
84,1,27,198.105,166.264,PuReST,1
85,1,26,198.208,157.221,PuReST,1
86,1,26,201.259,144.456,PuReST,0.818182
87,1,28,202.345,144.266,PuReST,1
88,1,27,203.014,143.993,PuReST,1
89,1,27,202.904,143.959,PuReST,1
90,1,26,205.728,136.168,PuReST,1
91,1,27,205.824,135.899,PuReST,1
92,1,27,207.171,129.248,PuReST,1
93,1,27,207.263,128.988,PuReST,0.970588
94,1,26,206.015,127.847,PuReST,0.969697
95,1,26,205.813,128.271,PuReST,0.969697
96,1,27,205.628,128.628,PuReST,1
97,1,26,205.028,128.629,PuReST,1
98,1,25,204.407,129.861,PuReST,1
99,1,26,204.83,129.169,PuReST,1
100,1,26,204.628,129.823,PuReST,1
101,1,26,204.367,129.943,PuReST,1
102,1,27,203.765,130.703,PuReST,1
103,1,28,198.207,135.85,PuReST,0.971429
104,1,30,199.251,133.668,PuReST,0.735294
105,1,106,300.109,118.477,PuReST,0.117647
106,1,32,178.027,211.139,PuReST,0
107,1,32,198.617,160.962,PuReST,0.970588
108,1,35,198.855,159.744,PuReST,0.941176
109,1,29,195.967,163.034,PuReST,1
110,1,28,196.278,163.367,PuReST,1
111,1,28,196.129,162.977,PuReST,1
112,1,28,196.395,163.718,PuReST,1
113,1,29,196.233,163.223,PuReST,1
114,1,29,195.695,163.279,PuReST,1
115,1,30,195.709,163.183,PuReST,1
116,1,29,196.465,162.934,PuReST,1
117,1,29,195.897,162.402,PuReST,1
118,1,30,195.73,162.254,PuReST,1
119,1,29,195.64,163.704,PuReST,1
120,1,29,195.691,163.748,PuReST,1
121,1,113,186.753,169.974,PuReST,0.8125
122,1,114,186.886,169.71,PuReST,0.8125
123,1,92,263.021,209.194,PuReST,0
124,1,38,137.976,73.6884,PuReST,0.235294
125,0,-1,-1.25,-1.25,PuReST,-1
126,1,28,195.514,146.028,PuReST,1
127,1,27,195.09,148.504,PuReST,1
128,1,27,194.681,148.665,PuReST,1
129,1,26,194.946,148.188,PuReST,1
130,1,27,195.051,148.501,PuReST,1
131,1,28,194.628,148.698,PuReST,1
132,1,27,194.36,149.412,PuReST,1
133,1,28,194.101,150.866,PuReST,1
134,1,28,193.986,151.12,PuReST,1
135,1,28,194.103,151.121,PuReST,1
136,1,29,194.795,151.183,PuReST,1
137,1,28,194.503,151.117,PuReST,1
138,1,28,194.986,151.12,PuReST,1
139,1,28,194.739,151.22,PuReST,1
140,1,28,194.694,151.291,PuReST,1
141,1,29,194.985,151.801,PuReST,1
142,1,28,194.391,151.259,PuReST,1
143,1,28,194.391,151.259,PuReST,1
144,1,28,194.471,151.301,PuReST,1
145,1,27,194.082,151.523,PuReST,1
146,1,28,193.955,151.734,PuReST,1
147,1,28,194.12,151.926,PuReST,1
148,1,27,193.193,153.231,PuReST,1
149,1,29,194.336,151.825,PuReST,1
150,1,28,194.238,151.789,PuReST,1
151,1,28,193.775,151.52,PuReST,1
152,1,27,193.462,152.67,PuReST,1
153,1,28,193.359,152.676,PuReST,1
154,1,28,193.449,151.907,PuReST,1
155,1,28,193.239,152.042,PuReST,1
156,1,28,193.193,151.783,PuReST,1
157,1,28,191.291,152.248,PuReST,1
158,1,28,190.546,152.161,PuReST,1
159,1,28,190.67,152.577,PuReST,1
160,1,28,190.669,152.222,PuReST,1
161,1,28,190.683,152.527,PuReST,1
162,1,29,191.096,152.387,PuReST,1
163,1,29,190.604,152.634,PuReST,1
164,1,28,190.469,152.756,PuReST,1
165,1,29,190.647,153.035,PuReST,1
166,1,28,190.65,153.181,PuReST,1
167,1,28,190.297,153.477,PuReST,1
168,1,28,190.577,153.15,PuReST,1
169,1,28,190.467,153.094,PuReST,1
170,1,28,190.603,153.587,PuReST,1
171,1,29,190.19,153.632,PuReST,1
172,1,29,189.933,153.817,PuReST,1
173,1,29,190.268,153.659,PuReST,1
174,1,29,189.963,154.045,PuReST,1
175,1,29,190.104,154.03,PuReST,1
176,1,29,190.104,154.03,PuReST,1
177,1,29,190.13,154.034,PuReST,1
178,1,29,190.13,154.034,PuReST,1
179,1,29,190.13,154.034,PuReST,1
180,1,28,189.944,154.287,PuReST,1
181,1,28,189.854,154.118,PuReST,1
182,1,28,189.854,154.118,PuReST,1
183,1,28,189.558,154.1,PuReST,1
184,1,27,188.994,154.293,PuReST,1
185,1,28,188.521,153.741,PuReST,1
186,1,28,188.952,152.217,PuReST,1
187,1,29,188.871,152.536,PuReST,1
188,1,29,188.929,152.33,PuReST,1
189,1,28,189.056,152.358,PuReST,1
190,1,28,188.989,152.348,PuReST,1
191,1,31,190.084,153.052,PuReST,1
192,1,28,188.988,153.392,PuReST,1
193,1,28,188.923,153.258,PuReST,1
194,1,28,188.856,153.166,PuReST,1
195,1,28,188.934,153.253,PuReST,1
196,1,28,188.913,153.376,PuReST,1
197,1,28,188.86,152.756,PuReST,1
198,1,28,188.814,152.763,PuReST,1
199,1,28,188.698,152.773,PuReST,1
200,1,28,188.698,152.773,PuReST,1
201,1,28,188.698,152.773,PuReST,1
202,1,28,188.698,152.773,PuReST,1
203,1,28,188.698,152.773,PuReST,1
204,1,29,188.599,152.35,PuReST,1
205,1,28,188.57,152.5,PuReST,1
206,1,29,188.599,152.35,PuReST,1
207,1,28,188.57,152.5,PuReST,1
208,1,29,188.599,152.35,PuReST,1
209,1,28,188.57,152.5,PuReST,1
210,1,29,188.56,152.717,PuReST,1
211,1,29,188.583,152.56,PuReST,1
212,1,29,188.583,152.56,PuReST,1
213,1,29,188.583,152.56,PuReST,1
214,1,29,188.583,152.56,PuReST,1
215,1,28,189.141,153.42,PuReST,1
216,1,29,189.644,153.515,PuReST,1
217,1,25,190.686,153.476,PuReST,1
218,1,25,190.584,153.538,PuReST,1
219,1,25,190.795,153.693,PuReST,1
220,1,25,190.795,153.693,PuReST,1
221,1,24,191.276,153.838,PuReST,1
222,1,24,190.972,153.699,PuReST,1
223,1,24,190.734,152.571,PuReST,1
224,1,24,190.504,152.74,PuReST,1
225,1,24,190.512,152.703,PuReST,1
226,1,24,189.797,152.764,PuReST,1
227,1,25,190.296,152.426,PuReST,1
228,1,26,189.919,152.64,PuReST,1
229,1,25,190.133,152.547,PuReST,1
230,1,25,190.568,152.605,PuReST,1
231,1,25,189.826,152.181,PuReST,1
232,1,25,190.059,152.533,PuReST,1
233,1,25,189.59,151.406,PuReST,1
234,1,25,189.526,150.449,PuReST,1
235,1,25,189.004,150.834,PuReST,1
236,1,25,188.855,150.934,PuReST,1
237,1,25,188.959,151.818,PuReST,1
238,1,25,188.882,152.006,PuReST,1
239,1,25,188.882,152.006,PuReST,1
