filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711274686850,PuReST,36,36,-1,28,36,0.777778,228.552,161.197,146.846,100.924,0.828571,0.828571
00001.jpg,1711274686883,PuReST,37,37,-1,29,37,0.783784,229.247,160.643,153.522,104.054,0.911765,0.911765
00002.jpg,1711274686916,PuReST,40,40,-1,32,40,0.8,230.175,157.815,175.212,113.447,0.916667,0.916667
00003.jpg,1711274686949,PuReST,40,40,-1,32,40,0.8,230.611,158.549,176.439,113.447,0.944444,0.944444
00004.jpg,1711274686982,PuReST,37,37,-1,31,37,0.837838,230.104,159.846,152.767,107.022,0.914286,0.914286
00005.jpg,1711274687015,PuReST,39,39,-1,32,39,0.820513,230.637,158.537,175.23,111.798,0.944444,0.944444
00006.jpg,1711274687048,PuReST,40,40,-1,32,40,0.8,230.728,159.009,174.988,113.447,0.942857,0.942857
00007.jpg,1711274687081,PuReST,37,37,-1,28,37,0.756757,229.606,161.479,150.08,102.592,0.914286,0.914286
00008.jpg,1711274687114,PuReST,37,37,-1,29,37,0.783784,230.197,161.35,149.898,104.054,0.916667,0.916667
00009.jpg,1711274687147,PuReST,39,39,-1,32,39,0.820513,231.011,159.496,172.115,111.798,0.941176,0.941176
00010.jpg,1711274687180,PuReST,37,37,-1,28,37,0.756757,229.563,162.339,148.201,102.592,0.942857,0.942857
00011.jpg,1711274687213,PuReST,37,37,-1,32,37,0.864865,228.327,161.033,155.51,108.527,0.914286,0.914286
00012.jpg,1711274687246,PuReST,40,40,-1,32,40,0.8,228.512,159.581,173.459,113.447,0.914286,0.914286
00013.jpg,1711274687279,PuReST,35,35,-1,33,35,0.942857,204.077,157.495,151.749,106.837,0.757576,1
00014.jpg,1711274687312,PuReST,36,36,-1,34,36,0.944444,203.668,158.099,108.668,109.978,1,1
00015.jpg,1711274687345,PuReST,35,35,-1,34,35,0.971429,203.638,158.096,109.4,108.391,1,1
00016.jpg,1711274687378,PuReST,36,36,-1,34,36,0.944444,203.605,158.09,110.981,109.978,1,1
00017.jpg,1711274687411,PuReST,35,35,-1,33,35,0.942857,202.739,158.078,137.555,106.837,1,1
00018.jpg,1711274687444,PuReST,35,35,-1,33,35,0.942857,202.851,157.837,142.696,106.837,1,1
00019.jpg,1711274687477,PuReST,35,35,-1,33,35,0.942857,202.668,157.837,138.528,106.837,1,1
00020.jpg,1711274687510,PuReST,35,35,-1,32,35,0.914286,202.51,158.399,122.993,105.296,1,1
00021.jpg,1711274687543,PuReST,35,35,-1,35,35,1,203.047,156.964,160.097,109.956,1,1
00022.jpg,1711274687576,PuReST,35,35,-1,33,35,0.942857,203.091,157.485,103.21,106.837,1,1
00023.jpg,1711274687609,PuReST,35,35,-1,33,35,0.942857,202.678,157.214,133.178,106.837,1,1
00024.jpg,1711274687642,PuReST,35,35,-1,33,35,0.942857,202.989,157.471,96.396,106.837,1,1
00025.jpg,1711274687675,PuReST,36,36,-1,34,36,0.944444,202.868,156.829,152.702,109.978,1,1
00026.jpg,1711274687708,PuReST,36,36,-1,34,36,0.944444,202.868,156.829,152.702,109.978,1,1
00027.jpg,1711274687741,PuReST,34,34,-1,33,34,0.970588,203.539,157.97,92.4688,105.249,1,1
00028.jpg,1711274687774,PuReST,35,35,-1,32,35,0.914286,203.879,158.087,93.4466,105.296,1,1
00029.jpg,1711274687807,PuReST,34,34,-1,31,34,0.911765,203.518,158.869,98.8306,102.156,1,1
00030.jpg,1711274687840,PuReST,33,33,-1,29,33,0.878788,202.626,159.477,116.23,97.4907,1,1
00031.jpg,1711274687873,PuReST,34,34,-1,32,34,0.941176,203.425,158.267,94.502,103.696,1,1
00032.jpg,1711274687906,PuReST,34,34,-1,32,34,0.941176,203.427,158.279,96.9867,103.696,1,1
00033.jpg,1711274687939,PuReST,34,34,-1,32,34,0.941176,203.44,158.276,87.702,103.696,1,1
00034.jpg,1711274687972,PuReST,34,34,-1,32,34,0.941176,203.164,158.191,91.3859,103.696,1,1
00035.jpg,1711274688005,PuReST,33,33,-1,29,33,0.878788,202.143,159.335,124.625,97.4907,1,1
00036.jpg,1711274688038,PuReST,34,34,-1,33,34,0.970588,202.887,158.111,96.7472,105.249,1,1
00037.jpg,1711274688071,PuReST,34,34,-1,33,34,0.970588,202.86,158.142,96.9033,105.249,1,1
00038.jpg,1711274688104,PuReST,34,34,-1,33,34,0.970588,202.974,158.135,96.8072,105.249,1,1
00039.jpg,1711274688137,PuReST,34,34,-1,33,34,0.970588,202.999,158.187,100.241,105.249,1,1
00040.jpg,1711274688170,PuReST,34,34,-1,33,34,0.970588,202.931,158.18,104.064,105.249,1,1
00041.jpg,1711274688203,PuReST,34,34,-1,33,34,0.970588,202.874,158.26,111.178,105.249,1,1
00042.jpg,1711274688236,PuReST,34,34,-1,33,34,0.970588,202.865,158.697,126.679,105.249,1,1
00043.jpg,1711274688269,PuReST,34,34,-1,33,34,0.970588,202.864,158.757,110.52,105.249,1,1
00044.jpg,1711274688302,PuReST,34,34,-1,33,34,0.970588,202.808,158.936,128.751,105.249,1,1
00045.jpg,1711274688335,PuReST,34,34,-1,33,34,0.970588,202.856,159.093,111.038,105.249,1,1
00046.jpg,1711274688368,PuReST,33,33,-1,33,33,1,202.953,159.106,113.328,103.673,1,1
00047.jpg,1711274688401,PuReST,33,33,-1,33,33,1,202.926,159.137,114.945,103.673,1,1
00048.jpg,1711274688434,PuReST,33,33,-1,32,33,0.969697,202.662,158.826,93.2685,102.108,1,1
00049.jpg,1711274688467,PuReST,33,33,-1,32,33,0.969697,202.799,158.814,93.6692,102.108,1,1
00050.jpg,1711274688500,PuReST,34,34,-1,31,34,0.911765,203.063,158.643,88.5313,102.156,1,1
00051.jpg,1711274688533,PuReST,33,33,-1,31,33,0.939394,202.608,158.676,94.8866,100.556,1,1
