filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711280128785,PuReST,42,42,-1,37,42,0.880952,255.817,132.215,42.9855,124.217,0.885714,0.885714
00001.jpg,1711280128818,PuReST,42,42,-1,36,42,0.857143,256.175,132.859,47.4571,122.703,0.885714,0.885714
00002.jpg,1711280128851,PuReST,42,42,-1,36,42,0.857143,256.19,133.063,54.0898,122.703,0.882353,0.882353
00003.jpg,1711280128884,PuReST,43,43,-1,36,43,0.837209,256.719,133.35,59.2888,124.337,0.861111,0.861111
00004.jpg,1711280128917,PuReST,43,43,-1,36,43,0.837209,256.701,133.355,59.1786,124.337,0.861111,0.861111
00005.jpg,1711280128950,PuReST,44,44,-1,35,44,0.795455,256.043,132.449,53.4837,124.496,0.885714,0.885714
00006.jpg,1711280128983,PuReST,44,44,-1,35,44,0.795455,255.968,132.505,53.677,124.496,0.885714,0.885714
00007.jpg,1711280129016,PuReST,44,44,-1,35,44,0.795455,256.32,132.351,57.8696,124.496,0.857143,0.857143
00008.jpg,1711280129049,PuReST,42,42,-1,36,42,0.857143,254.959,131.688,48.8148,122.703,0.916667,0.916667
00009.jpg,1711280129082,PuReST,42,42,-1,38,42,0.904762,255.515,140.079,60.8011,125.742,0.828571,0.828571
00010.jpg,1711280129115,PuReST,47,47,-1,34,47,0.723404,254.412,137.06,32.219,128.055,0.942857,0.942857
00011.jpg,1711280129148,PuReST,41,41,-1,37,41,0.902439,255.935,154.17,37.1925,122.603,0.882353,0.882353
00012.jpg,1711280129181,PuReST,41,41,-1,37,41,0.902439,256.133,167.854,19.2272,122.603,0.882353,0.882353
00013.jpg,1711280129214,PuReST,23,23,-1,14,23,0.608696,266.807,172.083,17.6088,58.9824,0.69697,0.69697
00014.jpg,1711280129247,PuReST,66,66,-1,42,66,0.636364,268.736,170.255,102.741,171.747,0.657143,0.657143
00015.jpg,1711280129280,PuReST,35,35,-1,35,35,1,255.501,169.279,96.6307,109.956,0.914286,0.944444
00016.jpg,1711280129313,PuReST,38,38,-1,36,38,0.947368,255.154,168.2,24.3874,116.26,0.916667,0.916667
00017.jpg,1711280129346,PuReST,38,38,-1,36,38,0.947368,255.103,168.193,34.4166,116.26,0.916667,0.916667
00018.jpg,1711280129379,PuReST,38,38,-1,36,38,0.947368,254.959,168.668,51.5205,116.26,0.911765,0.911765
00019.jpg,1711280129412,PuReST,41,41,-1,36,41,0.878049,252.101,181.438,50.018,121.079,1,1
00020.jpg,1711280129445,PuReST,43,43,-1,35,43,0.813953,251.878,181.952,44.9318,122.845,0.96875,0.96875
00021.jpg,1711280129478,PuReST,39,39,-1,35,39,0.897436,252.198,180.961,52.2348,116.324,1,1
00022.jpg,1711280129511,PuReST,39,39,-1,37,39,0.948718,252.525,179.257,24.5718,119.401,1,1
00023.jpg,1711280129544,PuReST,40,40,-1,35,40,0.875,252.383,181.496,50.4115,117.941,1,1
00024.jpg,1711280129577,PuReST,43,43,-1,36,43,0.837209,251.87,182.844,43.4612,124.337,0.972222,0.972222
00025.jpg,1711280129610,PuReST,31,31,-1,23,31,0.741935,245.422,161.035,26.5921,85.2891,0.939394,0.939394
00026.jpg,1711280129643,PuReST,30,30,-1,22,30,0.733333,245.276,160.295,31.7784,82.1655,0.885714,0.885714
00027.jpg,1711280129676,PuReST,42,42,-1,34,42,0.809524,249.601,136.718,42.1198,119.711,1,1
00028.jpg,1711280129709,PuReST,38,38,-1,35,38,0.921053,248.063,132.629,47.0745,114.717,0.882353,0.882353
00029.jpg,1711280129742,PuReST,39,39,-1,34,39,0.871795,247.022,132.065,39.5777,114.803,0.916667,0.916667
00030.jpg,1711280129775,PuReST,38,38,-1,34,38,0.894737,246.812,132.103,36.7585,113.185,0.941176,0.941176
00031.jpg,1711280129808,PuReST,38,38,-1,34,38,0.894737,247.423,132.386,48.0714,113.185,0.914286,0.914286
00032.jpg,1711280129841,PuReST,38,38,-1,34,38,0.894737,247.384,132.558,40.8568,113.185,0.888889,0.888889
00033.jpg,1711280129874,PuReST,38,38,-1,34,38,0.894737,247.818,132.583,40.3917,113.185,0.888889,0.888889
00034.jpg,1711280129907,PuReST,38,38,-1,34,38,0.894737,247.78,132.643,40.6392,113.185,0.888889,0.888889
00035.jpg,1711280129940,PuReST,38,38,-1,33,38,0.868421,248.233,133.244,52.9112,111.665,0.885714,0.885714
00036.jpg,1711280129973,PuReST,39,39,-1,34,39,0.871795,248.584,134.795,37.4841,114.803,0.885714,0.885714
00037.jpg,1711280130006,PuReST,36,36,-1,34,36,0.944444,249.397,135.873,47.8148,109.978,0.914286,0.914286
00038.jpg,1711280130039,PuReST,39,39,-1,34,39,0.871795,250.216,135.195,51.523,114.803,0.888889,0.888889
00039.jpg,1711280130072,PuReST,39,39,-1,33,39,0.846154,250.628,134.757,54.0251,113.294,0.878788,0.878788
00040.jpg,1711280130105,PuReST,34,34,-1,32,34,0.941176,249.468,136.44,54.7269,103.696,1,1
00041.jpg,1711280130138,PuReST,36,36,-1,33,36,0.916667,249.871,135.642,40.3111,108.436,0.942857,0.942857
00042.jpg,1711280130171,PuReST,38,38,-1,33,38,0.868421,251.497,136.297,59.553,111.665,0.885714,0.885714
00043.jpg,1711280130204,PuReST,34,34,-1,32,34,0.941176,250.469,138.015,48.1333,103.696,0.970588,0.970588
00044.jpg,1711280130237,PuReST,35,35,-1,32,35,0.914286,251.119,137.999,48.5112,105.296,0.911765,0.911765
00045.jpg,1711280130270,PuReST,34,34,-1,32,34,0.941176,250.903,138.066,42.0943,103.696,0.911765,0.911765
00046.jpg,1711280130303,PuReST,35,35,-1,32,35,0.914286,251.053,137.8,43.1588,105.296,0.911765,0.911765
00047.jpg,1711280130336,PuReST,35,35,-1,32,35,0.914286,251.065,138.858,42.8819,105.296,0.911765,0.911765
00048.jpg,1711280130369,PuReST,35,35,-1,32,35,0.914286,251.301,138.677,50.7375,105.296,0.888889,0.888889
00049.jpg,1711280130402,PuReST,33,33,-1,32,33,0.969697,250.857,139.582,21.5336,102.108,1,1
00050.jpg,1711280130435,PuReST,35,35,-1,32,35,0.914286,251.774,138.255,43.6866,105.296,0.911765,0.911765
00051.jpg,1711280130468,PuReST,38,38,-1,32,38,0.842105,252.53,137.394,53.9643,110.158,0.852941,0.852941
00052.jpg,1711280130501,PuReST,36,36,-1,32,36,0.888889,251.603,137.834,53.6837,106.907,0.911765,0.911765
00053.jpg,1711280130534,PuReST,36,36,-1,32,36,0.888889,251.051,137.832,55.8065,106.907,0.914286,0.914286
00054.jpg,1711280130567,PuReST,35,35,-1,32,35,0.914286,250.424,138.356,49.0493,105.296,0.942857,0.942857
00055.jpg,1711280130600,PuReST,36,36,-1,33,36,0.916667,250.842,138.343,58.1275,108.436,0.911765,0.911765
00056.jpg,1711280130633,PuReST,35,35,-1,33,35,0.942857,250.562,138.632,41.9468,106.837,0.941176,0.941176
00057.jpg,1711280130666,PuReST,36,36,-1,33,36,0.916667,250.573,138.646,45.5484,108.436,0.911765,0.911765
00058.jpg,1711280130699,PuReST,37,37,-1,33,37,0.891892,250.91,138.586,55.8704,110.046,0.914286,0.914286
00059.jpg,1711280130732,PuReST,35,35,-1,33,35,0.942857,249.297,139.109,26.2205,106.837,0.971429,0.971429
00060.jpg,1711280130765,PuReST,36,36,-1,33,36,0.916667,248.728,137.939,21.349,108.436,0.939394,0.939394
00061.jpg,1711280130798,PuReST,36,36,-1,33,36,0.916667,248.728,137.939,21.349,108.436,0.939394,0.939394
00062.jpg,1711280130831,PuReST,36,36,-1,33,36,0.916667,247.934,137.164,19.0819,108.436,0.941176,0.941176
00063.jpg,1711280130864,PuReST,36,36,-1,34,36,0.944444,248.353,138.27,15.2188,109.978,0.972222,0.972222
00064.jpg,1711280130897,PuReST,54,54,-1,41,54,0.759259,266.66,156.096,82.8093,149.925,0.558824,0.558824
00065.jpg,1711280130930,PuReST,41,41,-1,36,41,0.878049,259.317,155.33,50.253,121.079,0.916667,0.944444
00066.jpg,1711280130963,PuReST,39,39,-1,36,39,0.923077,260.859,162.816,28.0799,117.857,0.852941,0.852941
00067.jpg,1711280130996,PuReST,39,39,-1,38,39,0.974359,261.125,162.249,32.1732,120.956,0.857143,0.857143
00068.jpg,1711280131029,PuReST,39,39,-1,32,39,0.820513,258.655,160.615,32.9051,111.798,0.885714,0.885714
00069.jpg,1711280131062,PuReST,39,39,-1,37,39,0.948718,260.093,160.667,55.7807,119.401,0.861111,0.861111
00070.jpg,1711280131095,PuReST,41,41,-1,33,41,0.804878,261.991,169.662,158.661,116.579,0.914286,0.914286
00071.jpg,1711280131128,PuReST,38,38,-1,35,38,0.921053,262.36,181.473,86.4415,114.717,1,1
00072.jpg,1711280131161,PuReST,38,38,-1,35,38,0.921053,262.573,181.814,85.7364,114.717,1,1
00073.jpg,1711280131194,PuReST,38,38,-1,35,38,0.921053,262.849,181.407,86.7795,114.717,1,1
00074.jpg,1711280131227,PuReST,38,38,-1,35,38,0.921053,262.794,180.996,96.826,114.717,1,1
00075.jpg,1711280131260,PuReST,39,39,-1,35,39,0.897436,263.006,180.625,82.4634,116.324,1,1
00076.jpg,1711280131293,PuReST,38,38,-1,35,38,0.921053,261.703,180.685,98.7972,114.717,1,1
00077.jpg,1711280131326,PuReST,38,38,-1,35,38,0.921053,261.703,180.685,98.7972,114.717,1,1
00078.jpg,1711280131359,PuReST,40,40,-1,34,40,0.85,262.2,179.265,86.868,116.43,1,1
00079.jpg,1711280131392,PuReST,38,38,-1,35,38,0.921053,261.315,179.932,86.7545,114.717,1,1
00080.jpg,1711280131425,PuReST,37,37,-1,35,37,0.945946,260.01,177.411,125.134,113.119,1,1
00081.jpg,1711280131458,PuReST,36,36,-1,34,36,0.944444,253.65,150.226,145.115,109.978,0.888889,0.888889
00082.jpg,1711280131491,PuReST,35,35,-1,32,35,0.914286,252.293,149.479,7.33745,105.296,0.942857,0.942857
00083.jpg,1711280131524,PuReST,39,39,-1,35,39,0.897436,250.699,131.521,67.6851,116.324,0.771429,0.942857
00084.jpg,1711280131557,PuReST,41,41,-1,36,41,0.878049,251.213,131.125,43.9533,121.079,0.911765,0.911765
00085.jpg,1711280131590,PuReST,39,39,-1,35,39,0.897436,250.504,132.847,43.7046,116.324,0.911765,0.911765
00086.jpg,1711280131623,PuReST,38,38,-1,36,38,0.947368,250.254,132.979,41.3862,116.26,0.911765,0.911765
00087.jpg,1711280131656,PuReST,39,39,-1,35,39,0.897436,250.116,133.973,48.9156,116.324,0.911765,0.911765
00088.jpg,1711280131689,PuReST,39,39,-1,36,39,0.923077,249.297,133.031,45.6005,117.857,0.916667,0.916667
00089.jpg,1711280131722,PuReST,39,39,-1,36,39,0.923077,249.283,133.072,42.9017,117.857,0.911765,0.911765
00090.jpg,1711280131755,PuReST,38,38,-1,34,38,0.894737,249.602,131.824,26.5302,113.185,0.914286,0.914286
00091.jpg,1711280131788,PuReST,38,38,-1,36,38,0.947368,250.537,131.852,42.3453,116.26,0.911765,0.911765
00092.jpg,1711280131821,PuReST,39,39,-1,35,39,0.897436,250.66,131.854,47.0174,116.324,0.885714,0.885714
00093.jpg,1711280131854,PuReST,37,37,-1,35,37,0.945946,251.315,132.819,46.4224,113.119,0.914286,0.914286
00094.jpg,1711280131887,PuReST,36,36,-1,34,36,0.944444,250.925,133.393,35.186,109.978,0.916667,0.916667
00095.jpg,1711280131920,PuReST,37,37,-1,34,37,0.918919,251.126,132.543,39.9117,111.576,0.885714,0.885714
00096.jpg,1711280131953,PuReST,39,39,-1,35,39,0.897436,252.317,132.712,70.2699,116.324,0.823529,0.823529
00097.jpg,1711280131986,PuReST,38,38,-1,34,38,0.894737,252.431,133.078,72.3666,113.185,0.882353,0.882353
00098.jpg,1711280132019,PuReST,36,36,-1,33,36,0.916667,252.133,134.36,66.2474,108.436,0.916667,0.916667
00099.jpg,1711280132052,PuReST,38,38,-1,33,38,0.868421,252.714,134.247,63.9998,111.665,0.882353,0.882353
00100.jpg,1711280132085,PuReST,36,36,-1,34,36,0.944444,252.726,135.285,55.2235,109.978,0.888889,0.888889
00101.jpg,1711280132118,PuReST,36,36,-1,33,36,0.916667,252.326,135.108,50.0389,108.436,0.914286,0.914286
00102.jpg,1711280132151,PuReST,36,36,-1,33,36,0.916667,252.24,134.894,39.0359,108.436,0.914286,0.914286
00103.jpg,1711280132184,PuReST,35,35,-1,33,35,0.942857,252.167,134.901,30.9427,106.837,0.911765,0.911765
00104.jpg,1711280132217,PuReST,37,37,-1,34,37,0.918919,253.876,134.275,62.4734,111.576,0.911765,0.911765
00105.jpg,1711280132250,PuReST,40,40,-1,34,40,0.85,254.933,133.714,63.2617,116.43,0.685714,0.685714
00106.jpg,1711280132283,PuReST,34,34,-1,33,34,0.970588,252.183,135.476,46.1025,105.249,1,1
00107.jpg,1711280132316,PuReST,33,33,-1,31,33,0.939394,250.544,137.336,176.272,100.556,1,1
00108.jpg,1711280132349,PuReST,35,35,-1,32,35,0.914286,251.303,136.461,57.2674,105.296,0.971429,0.971429
00109.jpg,1711280132382,PuReST,34,34,-1,32,34,0.941176,250.131,135.995,14.5005,103.696,1,1
00110.jpg,1711280132415,PuReST,34,34,-1,32,34,0.941176,250.336,135.841,12.5383,103.696,1,1
00111.jpg,1711280132448,PuReST,36,36,-1,33,36,0.916667,250.573,134.586,36.4139,108.436,0.942857,0.942857
00112.jpg,1711280132481,PuReST,38,38,-1,34,38,0.894737,250.27,134.055,48.0977,113.185,0.914286,0.914286
00113.jpg,1711280132514,PuReST,38,38,-1,34,38,0.894737,250.27,134.055,48.0977,113.185,0.914286,0.914286
00114.jpg,1711280132547,PuReST,40,40,-1,35,40,0.875,249.909,134.514,51.4597,117.941,0.828571,0.828571
00115.jpg,1711280132580,PuReST,38,38,-1,34,38,0.894737,246.834,136.36,40.4384,113.185,0.885714,0.885714
00116.jpg,1711280132613,PuReST,38,38,-1,35,38,0.921053,246.936,136.287,48.3667,114.717,0.882353,0.882353
00117.jpg,1711280132646,PuReST,35,35,-1,34,35,0.971429,243.914,137.54,28.6318,108.391,0.941176,0.941176
00118.jpg,1711280132679,PuReST,35,35,-1,33,35,0.942857,242.49,137.617,6.86927,106.837,1,1
00119.jpg,1711280132712,PuReST,35,35,-1,31,35,0.885714,240.396,138.035,158.408,103.768,1,1
00120.jpg,1711280132745,PuReST,33,33,-1,29,33,0.878788,239.808,139.64,136.054,97.4907,1,1
00121.jpg,1711280132778,PuReST,32,32,-1,28,32,0.875,238.452,139.564,135.005,94.3525,1,1
00122.jpg,1711280132811,PuReST,32,32,-1,28,32,0.875,238.452,139.564,135.005,94.3525,1,1
00123.jpg,1711280132844,PuReST,34,34,-1,32,34,0.941176,238.094,137.775,172.575,103.696,1,1
00124.jpg,1711280132877,PuReST,35,35,-1,32,35,0.914286,237.107,137.913,173.266,105.296,1,1
00125.jpg,1711280132910,PuReST,35,35,-1,32,35,0.914286,236.538,138.213,177.454,105.296,1,1
00126.jpg,1711280132943,PuReST,35,35,-1,33,35,0.942857,235.542,138.413,7.38278,106.837,1,1
00127.jpg,1711280132976,PuReST,36,36,-1,33,36,0.916667,235.578,138.41,12.2483,108.436,0.970588,0.970588
00128.jpg,1711280133009,PuReST,36,36,-1,33,36,0.916667,233.979,138.589,9.23007,108.436,0.969697,0.969697
00129.jpg,1711280133042,PuReST,47,47,-1,25,47,0.531915,239.639,135.529,89.9128,115.753,0.794118,0.794118
00130.jpg,1711280133075,PuReST,31,31,-1,26,31,0.83871,232.951,135.48,107.08,89.7077,0.914286,0.914286
00131.jpg,1711280133108,PuReST,35,35,-1,27,35,0.771429,234.945,129.392,99.5465,97.7952,1,1
00132.jpg,1711280133141,PuReST,38,38,-1,34,38,0.894737,237.304,126.73,58.5418,113.185,0.941176,0.941176
00133.jpg,1711280133174,PuReST,38,38,-1,35,38,0.921053,236.445,128.199,65.7933,114.717,0.916667,0.916667
00134.jpg,1711280133207,PuReST,38,38,-1,35,38,0.921053,236.715,128.357,74.0533,114.717,0.916667,0.916667
00135.jpg,1711280133240,PuReST,38,38,-1,35,38,0.921053,236.131,128.611,58.1988,114.717,0.941176,0.941176
00136.jpg,1711280133273,PuReST,38,38,-1,35,38,0.921053,236.424,128.423,76.5318,114.717,0.916667,0.916667
00137.jpg,1711280133306,PuReST,39,39,-1,35,39,0.897436,236.384,128.439,75.6877,116.324,0.944444,0.944444
00138.jpg,1711280133339,PuReST,38,38,-1,35,38,0.921053,235.303,128.905,59.6469,114.717,0.942857,0.942857
00139.jpg,1711280133372,PuReST,37,37,-1,35,37,0.945946,234.009,130.107,67.5356,113.119,0.916667,0.916667
00140.jpg,1711280133405,PuReST,36,36,-1,35,36,0.972222,233.758,130.17,58.0974,111.532,0.914286,0.914286
00141.jpg,1711280133438,PuReST,37,37,-1,35,37,0.945946,233.588,131.306,79.8428,113.119,0.911765,0.911765
00142.jpg,1711280133471,PuReST,38,38,-1,35,38,0.921053,233.109,131.173,74.0217,114.717,0.944444,0.944444
00143.jpg,1711280133504,PuReST,37,37,-1,34,37,0.918919,232.101,130.678,58.8649,111.576,0.911765,0.911765
00144.jpg,1711280133537,PuReST,38,38,-1,34,38,0.894737,232.244,130.904,73.7208,113.185,0.885714,0.885714
00145.jpg,1711280133570,PuReST,37,37,-1,34,37,0.918919,232.17,130.492,73.6241,111.576,0.914286,0.914286
00146.jpg,1711280133603,PuReST,38,38,-1,34,38,0.894737,232.938,130.042,81.893,113.185,0.941176,0.941176
00147.jpg,1711280133636,PuReST,36,36,-1,34,36,0.944444,232.065,130.147,82.1716,109.978,0.914286,0.914286
00148.jpg,1711280133669,PuReST,35,35,-1,33,35,0.942857,231.99,129.08,56.0605,106.837,0.888889,0.888889
00149.jpg,1711280133702,PuReST,38,38,-1,33,38,0.868421,233.934,129.345,83.7998,111.665,0.971429,0.971429
00150.jpg,1711280133735,PuReST,38,38,-1,33,38,0.868421,234.133,129.276,79.5246,111.665,1,1
00151.jpg,1711280133768,PuReST,38,38,-1,33,38,0.868421,234.261,129.267,80.0648,111.665,1,1
00152.jpg,1711280133801,PuReST,38,38,-1,33,38,0.868421,234.731,129.884,83.4665,111.665,1,1
00153.jpg,1711280133834,PuReST,38,38,-1,34,38,0.894737,235.257,129.888,94.1029,113.185,0.972222,0.972222
00154.jpg,1711280133867,PuReST,38,38,-1,34,38,0.894737,235.401,129.044,83.6368,113.185,0.944444,0.944444
00155.jpg,1711280133900,PuReST,37,37,-1,33,37,0.891892,234.594,128.897,69.8147,110.046,1,1
00156.jpg,1711280133933,PuReST,37,37,-1,34,37,0.918919,235.042,129.131,84.2604,111.576,0.916667,0.916667
00157.jpg,1711280133966,PuReST,36,36,-1,34,36,0.944444,234.696,129.178,84.0136,109.978,0.916667,0.916667
00158.jpg,1711280133999,PuReST,37,37,-1,34,37,0.918919,235.213,129.989,77.2367,111.576,0.942857,0.942857
00159.jpg,1711280134032,PuReST,37,37,-1,35,37,0.945946,235.166,129.987,76.3395,113.119,0.916667,0.916667
00160.jpg,1711280134065,PuReST,37,37,-1,34,37,0.918919,235.141,131.24,63.3236,111.576,0.914286,0.914286
00161.jpg,1711280134098,PuReST,37,37,-1,34,37,0.918919,235.822,133.093,62.3244,111.576,0.911765,0.911765
00162.jpg,1711280134131,PuReST,37,37,-1,34,37,0.918919,235.822,133.093,62.3244,111.576,0.911765,0.911765
00163.jpg,1711280134164,PuReST,38,38,-1,35,38,0.921053,236.384,135.447,60.4549,114.717,0.941176,0.941176
00164.jpg,1711280134197,PuReST,38,38,-1,35,38,0.921053,236.424,135.468,60.5661,114.717,0.941176,0.941176
00165.jpg,1711280134230,PuReST,37,37,-1,34,37,0.918919,236.544,138.038,57.4452,111.576,0.942857,0.942857
00166.jpg,1711280134263,PuReST,38,38,-1,35,38,0.921053,236.862,141.53,64.3296,114.717,0.914286,0.914286
00167.jpg,1711280134296,PuReST,38,38,-1,35,38,0.921053,236.938,144.19,76.9508,114.717,0.916667,0.916667
00168.jpg,1711280134329,PuReST,42,42,-1,35,42,0.833333,237.559,142.542,42.1472,121.201,1,1
00169.jpg,1711280134362,PuReST,39,39,-1,35,39,0.897436,237.457,147.129,74.4332,116.324,0.916667,0.916667
00170.jpg,1711280134395,PuReST,38,38,-1,35,38,0.921053,237.257,150.938,60.1135,114.717,0.914286,0.914286
00171.jpg,1711280134428,PuReST,38,38,-1,35,38,0.921053,237.181,150.963,56.3363,114.717,0.942857,0.942857
00172.jpg,1711280134461,PuReST,38,38,-1,35,38,0.921053,237.604,152.845,61.4321,114.717,0.941176,0.941176
00173.jpg,1711280134494,PuReST,39,39,-1,35,39,0.897436,237.992,153.645,62.556,116.324,0.911765,0.911765
00174.jpg,1711280134527,PuReST,38,38,-1,35,38,0.921053,238.797,154.417,53.8199,114.717,0.942857,0.942857
00175.jpg,1711280134560,PuReST,37,37,-1,36,37,0.972973,239.243,155.343,50.5368,114.674,0.911765,0.911765
00176.jpg,1711280134593,PuReST,34,34,-1,27,34,0.794118,235.897,158.458,135.227,96.1343,0.970588,0.970588
00177.jpg,1711280134626,PuReST,38,38,-1,36,38,0.947368,239.642,155.631,58.3791,116.26,0.914286,0.914286
00178.jpg,1711280134659,PuReST,38,38,-1,36,38,0.947368,239.669,155.735,58.3992,116.26,0.914286,0.914286
00179.jpg,1711280134692,PuReST,34,34,-1,25,34,0.735294,235.673,160.257,131.374,93.2169,0.909091,0.909091
00180.jpg,1711280134725,PuReST,37,37,-1,35,37,0.945946,239.591,157.069,46.6362,113.119,0.914286,0.914286
00181.jpg,1711280134758,PuReST,37,37,-1,35,37,0.945946,239.591,157.069,46.6362,113.119,0.914286,0.914286
00182.jpg,1711280134791,PuReST,37,37,-1,35,37,0.945946,239.591,157.069,46.6362,113.119,0.914286,0.914286
00183.jpg,1711280134824,PuReST,37,37,-1,34,37,0.918919,239.779,157.441,41.0971,111.576,0.942857,0.942857
00184.jpg,1711280134857,PuReST,37,37,-1,34,37,0.918919,239.877,157.481,43.9625,111.576,0.914286,0.914286
00185.jpg,1711280134890,PuReST,37,37,-1,34,37,0.918919,239.94,157.497,44.9901,111.576,0.914286,0.914286
