Frame,Valid,diameter_px,CenterX,CenterY,AlgorithmName,confidence
0,1,63,178.23,154.944,PuReST,0.972222
1,1,62,178.247,154.855,PuReST,0.972222
2,1,63,178.216,154.939,PuReST,1
3,1,62,178.089,154.605,PuReST,1
4,1,63,178.845,155.367,PuReST,1
5,1,63,178.952,155.485,PuReST,0.972222
6,1,62,179.034,154.91,PuReST,0.944444
7,1,62,178.855,155.544,PuReST,0.972222
8,1,63,178.972,156.387,PuReST,1
9,1,63,179.067,156.711,PuReST,0.942857
10,1,62,179.673,156.382,PuReST,0.944444
11,1,62,179.9,155.706,PuReST,0.972222
12,1,62,179.82,155.706,PuReST,0.972222
13,1,62,179.84,155.601,PuReST,0.972222
14,1,64,179.732,156.753,PuReST,0.972222
15,1,62,179.311,156.76,PuReST,0.972222
16,1,62,179.105,156.239,PuReST,0.972222
17,1,62,179.077,156.176,PuReST,0.969697
18,1,62,179.185,155.892,PuReST,0.972222
19,1,62,179.254,155.966,PuReST,1
20,1,63,179.09,156.099,PuReST,1
21,1,62,179.201,156.066,PuReST,0.941176
22,1,62,179.049,156.24,PuReST,0.944444
23,1,63,179.046,156.403,PuReST,1
24,1,63,179.127,156.735,PuReST,0.972222
25,1,63,179.187,157.212,PuReST,0.972222
26,1,62,178.939,156.755,PuReST,0.911765
27,1,62,178.831,156.506,PuReST,0.944444
28,1,62,178.731,156.46,PuReST,0.972222
29,1,63,178.69,156.628,PuReST,1
30,1,63,179.649,157.233,PuReST,1
31,1,63,179.785,157.665,PuReST,0.972222
32,1,63,179.748,157.456,PuReST,0.972222
33,1,63,179.809,157.309,PuReST,0.942857
34,1,62,179.817,157.32,PuReST,0.972222
35,1,63,180.287,158.007,PuReST,0.972222
36,1,63,180.201,158.094,PuReST,0.972222
37,1,62,180.162,156.817,PuReST,0.972222
38,1,62,180.404,157.168,PuReST,0.970588
39,1,62,180.291,156.926,PuReST,0.972222
40,1,63,180.38,156.884,PuReST,0.944444
41,1,63,180.5,157.012,PuReST,0.972222
42,1,62,180.654,156.688,PuReST,0.96875
43,1,62,180.485,156.301,PuReST,0.944444
44,1,62,180.656,156.299,PuReST,0.972222
45,1,62,180.514,156.082,PuReST,0.939394
46,1,62,180.441,156.24,PuReST,0.944444
47,1,63,180.614,156.781,PuReST,0.944444
48,1,62,180.246,156.613,PuReST,0.972222
49,1,62,179.865,156.827,PuReST,0.971429
50,1,62,179.865,156.827,PuReST,0.971429
51,1,62,179.812,156.756,PuReST,0.970588
52,1,63,179.217,156.054,PuReST,0.970588
53,1,62,179.687,156.691,PuReST,0.944444
54,1,63,179.492,156.32,PuReST,0.944444
55,1,62,179.653,156.64,PuReST,0.972222
56,1,62,179.129,156.322,PuReST,0.972222
57,1,63,178.755,156.451,PuReST,0.972222
58,1,63,178.826,156.579,PuReST,0.969697
59,1,62,178.816,156.346,PuReST,0.941176
60,1,63,178.662,156.424,PuReST,0.972222
61,1,63,178.656,156.369,PuReST,0.972222
62,1,63,178.595,156.36,PuReST,0.972222
63,1,63,178.697,155.711,PuReST,0.944444
64,1,62,179.005,155.39,PuReST,0.944444
65,1,63,179.367,155.695,PuReST,0.972222
66,1,63,179.416,155.788,PuReST,0.944444
67,1,63,179.74,155.944,PuReST,0.972222
68,1,62,179.675,155.723,PuReST,0.972222
69,1,62,179.804,155.768,PuReST,0.9375
70,1,63,179.185,154.87,PuReST,0.944444
71,1,64,179.241,156.137,PuReST,0.972222
72,1,63,179.327,155.611,PuReST,1
73,1,63,179.243,156.029,PuReST,0.941176
74,1,63,179.159,156.168,PuReST,1
75,1,63,179.164,155.763,PuReST,1
76,1,63,179.029,155.541,PuReST,1
77,1,63,179.363,155.569,PuReST,0.942857
78,1,63,179.736,155.627,PuReST,0.96875
79,1,63,179.624,155.196,PuReST,0.972222
80,1,63,179.436,154.584,PuReST,0.972222
81,1,63,179.921,155.068,PuReST,0.972222
82,1,63,179.057,155.303,PuReST,0.971429
83,1,63,179.016,155.13,PuReST,1
84,1,62,179.049,154.866,PuReST,0.942857
85,1,62,179.34,155.205,PuReST,0.972222
86,1,65,179.333,157.731,PuReST,0.971429
87,1,63,178.004,155.617,PuReST,0.972222
88,1,63,177.151,156.026,PuReST,0.972222
89,1,63,177.25,156.249,PuReST,0.970588
90,1,63,177.145,156.612,PuReST,0.941176
91,1,63,176.756,156.171,PuReST,0.941176
92,1,63,176.17,155.506,PuReST,0.972222
93,1,63,176.21,155.508,PuReST,1
94,1,63,176.329,155.855,PuReST,1
95,1,63,176.294,155.604,PuReST,0.944444
96,1,63,176.171,155.837,PuReST,0.972222
97,1,63,176.153,155.571,PuReST,0.971429
98,1,63,176.992,156.262,PuReST,0.972222
99,1,63,177.377,155.462,PuReST,0.944444
100,1,63,177.297,155.519,PuReST,1
101,1,63,177.844,155.364,PuReST,0.972222
102,1,63,177.744,155.386,PuReST,0.972222
103,1,63,177.99,154.651,PuReST,0.944444
104,1,63,177.767,154.394,PuReST,0.941176
105,1,63,178.221,154.6,PuReST,1
106,1,63,178.295,154.586,PuReST,0.944444
107,1,63,178.288,154.368,PuReST,0.969697
108,1,63,178.545,154.54,PuReST,0.944444
109,1,63,178.645,154.429,PuReST,0.96875
110,1,63,178.792,154.609,PuReST,0.972222
111,1,63,178.796,154.144,PuReST,0.971429
112,1,63,178.777,153.823,PuReST,0.972222
113,1,64,178.676,154.957,PuReST,0.972222
114,1,63,178.391,154.38,PuReST,1
115,1,63,178.357,154.509,PuReST,0.942857
116,1,63,178.214,154.377,PuReST,0.942857
117,1,63,178.077,154.76,PuReST,0.972222
118,1,64,178.038,155.88,PuReST,1
119,1,63,177.127,155.19,PuReST,1
120,1,63,177.329,155.437,PuReST,0.972222
121,1,63,176.924,155.242,PuReST,1
122,1,63,177.162,154.845,PuReST,1
123,1,63,177.956,154.518,PuReST,0.942857
124,1,63,178.1,155.118,PuReST,0.96875
125,1,63,178.188,154.67,PuReST,1
126,1,63,178.23,154.366,PuReST,0.971429
127,1,63,178.008,154.66,PuReST,0.972222
128,1,63,177.952,154.604,PuReST,1
129,1,63,176.986,155.233,PuReST,0.970588
130,1,63,176.188,155.147,PuReST,0.971429
131,1,63,176.18,155.439,PuReST,0.970588
132,1,63,174.385,156.188,PuReST,0.972222
133,1,64,173.142,156.787,PuReST,0.944444
134,1,64,172.678,155.784,PuReST,0.972222
135,1,66,173.791,158.15,PuReST,0.972222
136,1,64,173.073,156.578,PuReST,0.972222
137,1,63,173.59,156.593,PuReST,0.972222
138,1,64,173.196,155.384,PuReST,1
