filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1711273450488,PuReST,26,26,-1,25,26,0.961538,166.284,148.565,119.266,80.1183,1,1
00001.jpg,1711273450521,PuReST,28,28,-1,26,28,0.928571,166.565,147.825,32.0465,84.8521,1,1
00002.jpg,1711273450554,PuReST,28,28,-1,26,28,0.928571,166.565,147.825,32.0465,84.8521,1,1
00003.jpg,1711273450587,PuReST,25,25,-1,25,25,1,165.058,148.554,157.27,78.5398,1,1
00004.jpg,1711273450620,PuReST,25,25,-1,24,25,0.96,165.678,149.11,118.887,76.977,1,1
00005.jpg,1711273450653,PuReST,25,25,-1,24,25,0.96,165.227,149.105,123.263,76.977,1,1
00006.jpg,1711273450686,PuReST,26,26,-1,24,26,0.923077,165.785,147.178,163.516,78.5712,1,1
00007.jpg,1711273450719,PuReST,25,25,-1,24,25,0.96,166.416,148.385,119.466,76.977,1,1
00008.jpg,1711273450752,PuReST,25,25,-1,24,25,0.96,166.416,148.385,119.466,76.977,1,1
00009.jpg,1711273450785,PuReST,25,25,-1,24,25,0.96,166.29,148.553,153.149,76.977,1,1
00010.jpg,1711273450818,PuReST,24,24,-1,24,24,1,165.836,148.153,155.223,75.3982,1,1
00011.jpg,1711273450851,PuReST,25,25,-1,24,25,0.96,165.745,148.158,128.26,76.977,1,1
00012.jpg,1711273450884,PuReST,25,25,-1,24,25,0.96,165.52,148.319,167.202,76.977,1,1
00013.jpg,1711273450917,PuReST,26,26,-1,24,26,0.923077,165.1,148.87,135.307,78.5712,1,1
00014.jpg,1711273450950,PuReST,26,26,-1,24,26,0.923077,165.089,148.949,134.825,78.5712,1,1
00015.jpg,1711273450983,PuReST,25,25,-1,25,25,1,165.201,149.392,127.155,78.5398,1,1
00016.jpg,1711273451016,PuReST,26,26,-1,25,26,0.961538,165.611,149.682,141.698,80.1183,1,1
00017.jpg,1711273451049,PuReST,26,26,-1,25,26,0.961538,166.069,150.133,165.934,80.1183,1,1
00018.jpg,1711273451082,PuReST,26,26,-1,25,26,0.961538,165.898,150.274,150.663,80.1183,1,1
00019.jpg,1711273451115,PuReST,27,27,-1,26,27,0.962963,165.527,150.338,141.142,83.2596,1,1
00020.jpg,1711273451148,PuReST,27,27,-1,26,27,0.962963,165.343,150.325,171.369,83.2596,1,1
00021.jpg,1711273451181,PuReST,27,27,-1,27,27,1,164.959,150.475,149.964,84.823,1,1
00022.jpg,1711273451214,PuReST,27,27,-1,27,27,1,164.928,150.463,155.927,84.823,1,1
00023.jpg,1711273451247,PuReST,27,27,-1,26,27,0.962963,164.972,150.511,147.442,83.2596,1,1
00024.jpg,1711273451280,PuReST,28,28,-1,26,28,0.928571,164.997,150.259,103.575,84.8521,1,1
00025.jpg,1711273451313,PuReST,28,28,-1,26,28,0.928571,164.797,150.517,92.1641,84.8521,1,1
00026.jpg,1711273451346,PuReST,28,28,-1,27,28,0.964286,164.867,150.514,90.8856,86.4009,1,1
00027.jpg,1711273451379,PuReST,27,27,-1,27,27,1,165.975,150.74,170.108,84.823,1,1
00028.jpg,1711273451412,PuReST,27,27,-1,26,27,0.962963,165.88,150.885,134.763,83.2596,1,1
00029.jpg,1711273451445,PuReST,27,27,-1,26,27,0.962963,165.385,150.477,142.906,83.2596,1,1
00030.jpg,1711273451478,PuReST,26,26,-1,26,26,1,165.775,150.588,128.002,81.6814,1,1
00031.jpg,1711273451511,PuReST,26,26,-1,25,26,0.961538,165.257,151.14,133.493,80.1183,1,1
00032.jpg,1711273451544,PuReST,26,26,-1,25,26,0.961538,165.196,151.181,135.727,80.1183,1,1
00033.jpg,1711273451577,PuReST,25,25,-1,24,25,0.96,165.734,151.255,124.563,76.977,1,1
00034.jpg,1711273451610,PuReST,25,25,-1,24,25,0.96,165.518,151.791,99.1827,76.977,1,1
00035.jpg,1711273451643,PuReST,25,25,-1,22,25,0.88,165.801,150.74,111.266,73.9026,1,1
00036.jpg,1711273451676,PuReST,24,24,-1,24,24,1,165.427,151.529,164.343,75.3982,1,1
00037.jpg,1711273451709,PuReST,24,24,-1,24,24,1,165.427,151.529,164.343,75.3982,1,1
00038.jpg,1711273451742,PuReST,24,24,-1,23,24,0.958333,165.237,151.486,173.188,73.8358,1,1
00039.jpg,1711273451775,PuReST,24,24,-1,23,24,0.958333,165.093,151.414,175.658,73.8358,1,1
00040.jpg,1711273451808,PuReST,23,23,-1,23,23,1,165.213,151.749,2.84844,72.2566,1,1
00041.jpg,1711273451841,PuReST,24,24,-1,23,24,0.958333,165.015,151.762,120.652,73.8358,1,1
00042.jpg,1711273451874,PuReST,24,24,-1,23,24,0.958333,164.911,151.738,131.497,73.8358,1,1
00043.jpg,1711273451907,PuReST,23,23,-1,22,23,0.956522,164.363,151.855,118.131,70.6946,1,1
00044.jpg,1711273451940,PuReST,23,23,-1,22,23,0.956522,164.293,151.894,122.343,70.6946,1,1
00045.jpg,1711273451973,PuReST,23,23,-1,22,23,0.956522,164.208,151.717,143.308,70.6946,1,1
00046.jpg,1711273452006,PuReST,23,23,-1,22,23,0.956522,163.787,151.323,124.325,70.6946,1,1
00047.jpg,1711273452039,PuReST,23,23,-1,22,23,0.956522,164.246,151.182,153.015,70.6946,1,1
00048.jpg,1711273452072,PuReST,23,23,-1,22,23,0.956522,163.941,150.971,139.93,70.6946,1,1
00049.jpg,1711273452105,PuReST,23,23,-1,22,23,0.956522,163.905,150.948,143.366,70.6946,1,1
00050.jpg,1711273452138,PuReST,23,23,-1,22,23,0.956522,163.888,150.83,126.934,70.6946,1,1
00051.jpg,1711273452171,PuReST,22,22,-1,18,22,0.818182,163.87,149.191,131.458,62.989,1,1
00052.jpg,1711273452204,PuReST,22,22,-1,18,22,0.818182,163.87,149.191,131.458,62.989,1,1
00053.jpg,1711273452237,PuReST,22,22,-1,21,22,0.954545,162.757,151.165,117.039,67.5534,1,1
00054.jpg,1711273452270,PuReST,23,23,-1,22,23,0.956522,162.621,151.031,130.275,70.6946,1,1
00055.jpg,1711273452303,PuReST,23,23,-1,23,23,1,163.141,151.072,153.11,72.2566,1,1
00056.jpg,1711273452336,PuReST,23,23,-1,22,23,0.956522,163.113,151.256,138.141,70.6946,1,1
00057.jpg,1711273452369,PuReST,23,23,-1,22,23,0.956522,163.147,151.268,143.448,70.6946,1,1
00058.jpg,1711273452402,PuReST,23,23,-1,23,23,1,163.289,151.132,147.765,72.2566,1,1
00059.jpg,1711273452435,PuReST,23,23,-1,23,23,1,163.281,151.167,145.278,72.2566,1,1
00060.jpg,1711273452468,PuReST,23,23,-1,22,23,0.956522,163.074,151.833,138.364,70.6946,1,1
00061.jpg,1711273452501,PuReST,23,23,-1,22,23,0.956522,162.717,152.284,154.558,70.6946,1,1
00062.jpg,1711273452534,PuReST,23,23,-1,22,23,0.956522,162.717,152.284,154.558,70.6946,1,1
00063.jpg,1711273452567,PuReST,24,24,-1,23,24,0.958333,158.691,151.964,76.4721,73.8358,1,1
00064.jpg,1711273452600,PuReST,23,23,-1,22,23,0.956522,154.696,151.743,57.1269,70.6946,1,1
00065.jpg,1711273452633,PuReST,25,25,-1,22,25,0.88,153.688,152.218,64.9623,73.9026,1,1
00066.jpg,1711273452666,PuReST,25,25,-1,23,25,0.92,153.793,152.784,54.3131,75.431,1,1
00067.jpg,1711273452699,PuReST,26,26,-1,23,26,0.884615,153.206,153.051,68.2465,77.0412,1,1
00068.jpg,1711273452732,PuReST,26,26,-1,24,26,0.923077,152.398,153.018,82.8445,78.5712,1,1
00069.jpg,1711273452765,PuReST,26,26,-1,23,26,0.884615,152.811,153.219,70.5304,77.0412,1,1
00070.jpg,1711273452798,PuReST,25,25,-1,23,25,0.92,153.375,153.638,48.7223,75.431,1,1
00071.jpg,1711273452831,PuReST,25,25,-1,23,25,0.92,152.697,153.672,53.223,75.431,1,1
