filename,timestamp_ms,algorithm,diameter_px,undistortedDiameter_px,physicalDiameter_mm,width_px,height_px,axisRatio,center_x,center_y,angle_deg,circumference_px,confidence,outlineConfidence
00000.jpg,1719914858271,PuReST,50,-1,-1,50,50,1,239.27,148.482,36.902,157.08,0.888889,0.888889
00001.jpg,1719914858304,PuReST,63,-1,-1,51,63,0.809524,243.946,151.117,118.363,179.567,0.916667,0.916667
00002.jpg,1719914858337,PuReST,64,-1,-1,51,64,0.796875,244.004,151.821,123.473,181.219,0.914286,0.942857
00003.jpg,1719914858370,PuReST,62,-1,-1,49,62,0.790323,244.493,149.812,119.084,174.957,0.972222,0.944444
00004.jpg,1719914858403,PuReST,62,-1,-1,50,62,0.806452,244.241,149.493,120.07,176.434,0.944444,0.944444
00005.jpg,1719914858436,PuReST,62,-1,-1,50,62,0.806452,244.244,149.748,120.481,176.434,0.944444,0.944444
00006.jpg,1719914858469,PuReST,62,-1,-1,50,62,0.806452,244.436,149.928,120.804,176.434,0.944444,0.972222
00007.jpg,1719914858502,PuReST,62,-1,-1,50,62,0.806452,244.922,149.816,123.963,176.434,0.914286,0.942857
00008.jpg,1719914858535,PuReST,51,-1,-1,49,51,0.960784,240.276,146.986,148.49,157.095,0.914286,0.942857
00009.jpg,1719914858568,PuReST,63,-1,-1,49,63,0.777778,244.833,149.54,121.736,176.617,0.944444,0.944444
00010.jpg,1719914858601,PuReST,62,-1,-1,50,62,0.806452,245.046,149.332,123.183,176.434,0.971429,0.942857
00011.jpg,1719914858634,PuReST,62,-1,-1,49,62,0.790323,244.842,148.793,119.539,174.957,0.972222,0.944444
00012.jpg,1719914858667,PuReST,62,-1,-1,49,62,0.790323,245.002,149.129,121.413,174.957,0.944444,0.944444
00013.jpg,1719914858700,PuReST,62,-1,-1,50,62,0.806452,244.922,149.4,124.049,176.434,0.909091,0.914286
00014.jpg,1719914858733,PuReST,62,-1,-1,50,62,0.806452,244.86,149.486,123.314,176.434,0.914286,0.942857
00015.jpg,1719914858766,PuReST,62,-1,-1,50,62,0.806452,244.861,149.297,123.75,176.434,0.914286,0.942857
00016.jpg,1719914858799,PuReST,62,-1,-1,50,62,0.806452,244.78,149.157,122.825,176.434,0.916667,0.944444
00017.jpg,1719914858832,PuReST,62,-1,-1,50,62,0.806452,244.819,149.44,122.783,176.434,0.916667,0.944444
00018.jpg,1719914858865,PuReST,62,-1,-1,49,62,0.790323,244.709,149.683,123.953,174.957,0.914286,0.942857
00019.jpg,1719914858898,PuReST,61,-1,-1,50,61,0.819672,244.628,149.095,121.538,174.787,0.916667,0.916667
00020.jpg,1719914858931,PuReST,62,-1,-1,50,62,0.806452,244.879,149.155,122.976,176.434,0.916667,0.944444
00021.jpg,1719914858964,PuReST,62,-1,-1,50,62,0.806452,245.006,149.622,121.638,176.434,0.916667,0.944444
00022.jpg,1719914858997,PuReST,63,-1,-1,50,63,0.793651,245.206,149.696,120.597,178.088,0.916667,0.972222
00023.jpg,1719914859030,PuReST,60,-1,-1,55,60,0.916667,248.085,162.259,105.565,180.727,0.944444,0.944444
00024.jpg,1719914859063,PuReST,58,-1,-1,56,58,0.965517,248.896,166.488,113.975,179.085,0.944444,0.916667
00025.jpg,1719914859096,PuReST,59,-1,-1,57,59,0.966102,249.132,166.645,117.277,182.226,0.942857,0.944444
